"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",4283.54,25.73,10.29%,763243,1100.75,0.69,15.90%,3.79%,,,2.51%,,9.29%,,1177.16%,37.12%,,7.83%,0.77%,2.34%,11.07%,5.44%,5.44%,9.72%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",3677.82,21.54,1.32%,607775,1737.70,0.35,15.19%,3.51%,,,3.81%,,7.32%,,-107.01%,21.01%,,2.56%,1.73%,3.58%,14.85%,9.65%,9.65%,-0.51%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",25044.29,59.99,4.17%,649791,1054.37,0.62,10.48%,41.02%,71.25%,,57.87%,,8.55%,37.98%,,,48.46%,4.99%,0.44%,3.97%,27.03%,34.01%,44.37%,3.09%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2655.25,22.17,3.16%,1651521,2307.33,0.72,33.31%,34.04%,-6.97%,,-3.65%,,8.52%,286.84%,,306.87%,,15.05%,7.59%,14.97%,34.05%,11.63%,-3.01%,5.82%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5425.08,23.51,3.48%,1206294,1588.69,0.76,24.19%,40.53%,30.68%,48.80%,-16.66%,,7.42%,83.39%,-36.77%,128.38%,47.80%,5.86%,26.85%,5.83%,22.69%,31.60%,12.14%,1.38%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",7611.76,52.44,-7.74%,632143,2055.43,0.31,15.00%,8.55%,,,19.18%,,8.21%,,,,,41.39%,31.42%,2.84%,9.19%,8.99%,8.99%,-8.00%
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",4386.72,26.71,11.01%,4208513,6536.05,0.64,31.38%,5.66%,-17.46%,19.27%,19.40%,-55.74%,8.96%,-42.86%,-20.35%,44.80%,21.88%,9.34%,21.26%,13.86%,26.90%,-4.49%,-2.76%,8.84%
"HAWK","NYSE","HawkEye 360 Inc","Industrials","Aerospace & Defense",2467.61,25.19,1.94%,701945,1333.24,0.53,18.82%,25.20%,-25.91%,,-25.47%,,7.10%,-1371.43%,-469.59%,116.49%,,15.70%,13.65%,3.49%,22.34%,11.84%,2.40%,1.65%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",53409.70,168.51,7.69%,8034701,3407.59,2.36,-18.49%,-24.48%,,,-43.36%,,7.01%,,,,,43.44%,16.64%,2.59%,-16.99%,-23.22%,-23.22%,7.85%
"MDA","NYSE","MDA Space Ltd","Industrials","Aerospace & Defense",5608.08,34.59,0.96%,1803897,1541.64,1.17,14.35%,-2.26%,0.99%,35.26%,78.28%,6.85%,5.08%,-8.66%,-9.52%,38.31%,10.29%,42.26%,59.34%,1.81%,9.41%,-4.65%,20.18%,1.20%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",1765743.22,133.11,15.83%,239198571,121022.79,1.98,22.83%,-12.52%,,,-11.26%,,9.01%,,,,,69.93%,0.53%,25.55%,10.16%,-6.13%,-6.13%,15.78%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3123.84,44.10,2.99%,837125,1427.71,0.59,6.65%,8.30%,13.08%,,47.00%,,5.78%,-18.40%,-38.45%,3.95%,-0.47%,79.13%,17.47%,5.75%,5.22%,1.56%,9.99%,2.30%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",15598.56,31.09,-0.54%,1431534,2076.29,0.69,6.99%,-13.18%,-26.33%,,-2.84%,,5.85%,30.62%,,,19.72%,43.47%,3.15%,5.09%,-5.99%,-15.28%,-16.53%,-0.89%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",6311.16,28.62,0.07%,2487297,3818.46,0.65,14.89%,-12.72%,-23.70%,-28.34%,-29.92%,,7.05%,87.03%,582.72%,72.52%,44.36%,8.11%,36.83%,9.76%,0.11%,-3.07%,-23.29%,-1.65%
