"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2179.05,12.64,-0.78%,1507206,1492.37,1.01,-0.94%,-11.61%,-38.43%,,-39.08%,,4.29%,,-3159.49%,47.42%,,31.05%,23.15%,7.18%,0.95%,-20.06%,-27.42%,-1.02%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2037.18,16.07,-3.66%,989487,1770.73,0.56,-0.80%,-12.38%,-6.57%,,-30.16%,,6.30%,340.62%,,99.53%,,39.29%,46.44%,14.57%,-2.39%,-7.75%,-24.67%,-2.61%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5579.50,23.85,3.02%,1823980,2397.00,0.76,14.11%,9.71%,42.81%,59.21%,-15.46%,,8.50%,82.48%,-62.49%,52.70%,46.22%,4.12%,28.10%,9.06%,11.82%,10.43%,18.15%,2.36%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",6129.60,41.03,-0.75%,912569,1541.86,0.59,0.66%,-8.21%,-12.98%,,-6.75%,,4.46%,,,,,132.86%,62.62%,4.09%,-0.93%,-9.94%,-10.94%,-0.99%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",50325.75,158.78,0.20%,2261689,4157.24,0.54,-2.95%,-3.19%,-28.16%,,-46.63%,,3.50%,,,,,233.52%,79.60%,1.68%,-0.66%,-8.93%,-17.23%,-0.14%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3310.13,46.73,3.34%,592056,1109.70,0.53,1.90%,-1.33%,12.87%,,55.77%,,4.09%,-18.85%,24.35%,20.75%,-0.48%,66.24%,99.09%,4.33%,-0.15%,3.06%,11.54%,2.64%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",12623.34,25.16,3.24%,2119490,2757.59,0.77,4.79%,-11.75%,-33.07%,,-21.38%,,3.64%,29.58%,,,20.27%,130.44%,24.47%,7.27%,0.68%,-11.74%,-26.07%,2.86%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",3057.26,12.85,-8.80%,31364483,17621.84,1.78,-8.80%,11.16%,47.03%,163.32%,260.96%,,7.99%,-84.74%,43889.58%,,,66.03%,47.10%,11.88%,3.69%,34.53%,90.10%,-8.08%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",11863.60,38.97,0.05%,5788263,9183.13,0.63,-1.19%,20.99%,-29.31%,29.64%,49.88%,,5.98%,98.53%,674.78%,147.91%,61.73%,13.27%,56.21%,5.21%,15.93%,11.04%,-1.05%,1.14%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",4552.39,32.80,-2.09%,1322248,1798.33,0.74,-6.77%,-16.48%,-9.24%,-9.12%,-27.11%,,3.75%,-28.63%,-28.54%,-3.75%,9.21%,3.76%,88.16%,3.98%,-11.99%,-12.37%,-12.83%,-1.38%
"ALH","NYSE","Alliance Laundry Holdings Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances",4345.53,21.86,2.29%,822372,1122.93,0.73,1.30%,-8.76%,-17.48%,11.30%,7.42%,,2.82%,32.03%,286.93%,22.38%,17.61%,0.01%,29.25%,5.39%,-0.07%,-8.99%,-7.08%,2.15%
"CSQR","NYSE","Csquare Inc","Technology","Information Technology Services",2834.44,17.01,-1.96%,853450,1682.46,0.51,-5.34%,-16.98%,,,-18.61%,,5.58%,,,,,7.75%,,3.35%,-5.68%,-14.45%,-14.51%,-1.45%
"FDXF","NYSE","FedEx Freight Holding Company Inc","Industrials","Integrated Freight & Logistics",16922.46,113.18,-0.55%,1525241,1473.96,1.03,-5.79%,-13.78%,-26.45%,,-16.16%,,3.97%,,,,,157.98%,65.44%,3.25%,-9.01%,-16.61%,-22.14%,-0.55%
"MDLN","NASD","Medline Inc","Healthcare","Medical Instruments & Supplies",45620.35,34.70,0.12%,7542599,7575.60,1.00,9.67%,0.35%,-10.73%,-17.79%,-17.38%,,3.58%,4.25%,-83.26%,11.60%,7.73%,10.54%,74.09%,8.10%,2.05%,-2.75%,-14.25%,-0.40%
"MMED","NASD","MiniMed Group Inc","Healthcare","Medical Instruments & Supplies",5621.37,19.98,-2.25%,2554377,1704.06,1.50,-8.31%,2.51%,40.31%,30.84%,4.88%,,3.82%,152.19%,100.00%,16.44%,,1.74%,13.26%,50.04%,-8.80%,-0.15%,23.35%,-3.69%
