"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",3108.93,18.36,-5.89%,853856,1133.70,0.75,-8.47%,-17.82%,,,-26.85%,,10.10%,,82.51%,35.43%,,11.06%,14.02%,3.33%,-18.35%,-22.43%,-23.24%,-5.80%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2672.10,15.50,-10.25%,3110562,1648.09,1.89,-17.55%,-10.35%,,,-25.30%,,6.04%,,-3159.49%,47.42%,,12.07%,23.15%,3.86%,-18.28%,-20.66%,-20.35%,-10.09%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",22418.38,53.70,-3.61%,480473,1018.29,0.47,-6.92%,27.61%,55.31%,,41.32%,,4.85%,42.13%,,,50.42%,9.23%,14.17%,3.32%,-0.28%,13.36%,24.53%,-2.72%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2061.88,18.08,-4.34%,1013402,2285.31,0.44,-13.45%,21.92%,-31.18%,,-21.43%,,10.23%,295.03%,,99.53%,,29.76%,56.26%,14.14%,-4.41%,-0.54%,-20.12%,-4.03%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5960.81,25.48,-3.48%,2281427,1615.94,1.41,-2.90%,39.01%,70.43%,30.20%,-9.68%,,8.47%,82.53%,-62.49%,52.70%,46.22%,0.88%,28.07%,6.75%,14.46%,32.71%,20.42%,-2.60%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",6642.14,45.76,-3.17%,688462,1765.07,0.39,-8.88%,-2.41%,,,4.00%,,6.94%,,,,,60.29%,63.44%,3.42%,-7.74%,-5.82%,-5.82%,-3.87%
"HAWK","NYSE","HawkEye 360 Inc","Industrials","Aerospace & Defense",2117.04,21.61,-1.37%,636248,1063.62,0.60,-11.33%,12.90%,-29.65%,,-36.07%,,8.02%,-1350.00%,-356.65%,87.07%,,18.36%,34.81%,4.47%,-4.18%,-0.16%,-11.63%,-0.78%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",52579.28,165.89,-2.63%,2960561,3676.02,0.81,-2.31%,-20.16%,,,-44.24%,,4.16%,,,,,181.79%,73.81%,2.75%,-10.14%,-20.61%,-20.61%,-2.42%
"MDA","NYSE","MDA Space Ltd","Industrials","Aerospace & Defense",5064.38,31.25,-3.64%,957216,1600.91,0.60,-10.23%,-1.14%,-22.13%,10.07%,61.07%,-1.42%,5.40%,-10.54%,-7.82%,33.60%,11.68%,31.68%,58.15%,1.68%,-4.46%,-10.46%,6.87%,-3.28%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3304.46,46.65,-1.58%,401808,1346.43,0.30,2.44%,13.34%,9.53%,,55.50%,,3.81%,-18.42%,24.35%,20.75%,-0.51%,115.07%,98.00%,4.73%,5.02%,7.89%,14.82%,-0.74%
