"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",4022.17,24.16,-4.54%,542586,1080.46,0.50,-5.29%,0.79%,,,-3.75%,,11.76%,,1177.16%,37.12%,,8.48%,0.79%,2.34%,3.82%,-1.05%,-1.05%,-4.84%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",3515.61,20.59,-4.32%,951544,1699.12,0.56,0.19%,9.99%,,,-0.77%,,6.59%,,-107.01%,21.01%,,4.80%,4.84%,3.58%,8.58%,4.50%,4.50%,-5.64%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",24259.44,58.11,1.04%,732151,1062.34,0.69,0.10%,37.21%,50.70%,,52.92%,,6.37%,37.98%,,,47.36%,5.22%,1.40%,3.97%,19.23%,28.45%,38.51%,0.29%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2652.86,22.15,1.79%,961255,2311.85,0.42,14.29%,39.22%,-9.26%,,-3.74%,,7.92%,286.68%,,306.87%,,22.24%,25.20%,14.97%,29.48%,15.60%,-3.00%,1.84%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5674.29,24.59,3.49%,2450799,1577.22,1.55,12.03%,40.84%,32.28%,47.07%,-12.83%,,6.08%,83.39%,-36.77%,128.38%,47.80%,5.65%,27.27%,5.83%,24.21%,35.87%,17.10%,4.73%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",7804.81,53.77,4.45%,1488488,1975.22,0.75,5.43%,14.70%,,,22.20%,,9.44%,,,,,42.56%,32.34%,2.84%,10.53%,11.12%,11.12%,3.30%
"HAWK","NYSE","HawkEye 360 Inc","Industrials","Aerospace & Defense",2457.81,25.09,-0.40%,788376,1129.00,0.70,3.25%,28.40%,-24.40%,,-25.77%,,6.50%,-1371.43%,-469.59%,116.49%,,17.90%,11.16%,3.49%,18.59%,12.87%,1.92%,-0.04%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",52591.96,165.93,1.74%,4275304,3566.31,1.20,-23.35%,-22.12%,,,-44.23%,,7.84%,,,,,298.75%,27.55%,2.59%,-16.37%,-23.41%,-23.41%,2.43%
"MDA","NYSE","MDA Space Ltd","Industrials","Aerospace & Defense",5544.85,34.20,2.36%,668808,1589.92,0.42,-0.20%,8.67%,-8.41%,29.55%,76.27%,12.57%,5.41%,-8.19%,-7.82%,33.60%,11.09%,41.70%,59.24%,1.81%,7.79%,-4.36%,18.47%,1.82%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",1756999.33,133.29,-3.93%,108318146,125272.76,0.86,6.35%,-4.20%,,,-11.14%,,10.66%,,,,,76.65%,1.84%,25.13%,10.45%,-5.82%,-5.82%,-3.87%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3262.67,46.06,4.56%,741766,1402.44,0.53,0.57%,13.36%,5.35%,,53.53%,,5.35%,-18.43%,-38.45%,3.95%,-0.51%,62.62%,40.71%,5.75%,8.62%,5.99%,14.57%,4.02%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",15994.92,31.88,5.11%,1493044,2056.03,0.73,0.41%,-9.82%,-24.24%,,-0.38%,,5.28%,30.62%,,,19.72%,353.78%,4.84%,5.09%,-2.35%,-12.00%,-14.06%,3.88%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",6139.16,27.84,-3.40%,2393506,3830.73,0.62,0.72%,-6.39%,-28.56%,-31.19%,-31.83%,,5.37%,87.03%,582.72%,72.52%,44.36%,10.45%,38.29%,9.76%,-2.10%,-4.85%,-25.17%,-4.49%
"MIAX","NYSE","Miami International Holdings Inc","Financial","Capital Markets",4199.45,42.32,-2.91%,1364980,1916.59,0.71,-6.66%,0.02%,-18.91%,2.40%,-4.64%,,5.15%,-6.36%,34.81%,18.26%,3.83%,25.12%,62.59%,8.78%,-3.89%,1.41%,-2.89%,-2.78%
