"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",13547.28,42.47,3.13%,5543824,6927.44,0.87,-6.23%,-28.05%,28.58%,,63.35%,,6.00%,,298.01%,115.99%,,114.40%,36.92%,7.13%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",5068.17,35.91,3.20%,1230324,2037.00,0.66,-0.24%,-11.39%,-12.72%,5.91%,-20.19%,,3.38%,-25.75%,-20.39%,-1.17%,9.15%,483.06%,82.72%,2.71%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",2346.18,27.20,6.73%,784727,1499.23,0.57,4.03%,-18.16%,-6.35%,-14.42%,-6.67%,,6.57%,69.66%,19.77%,41.34%,,17.53%,67.61%,8.12%
"MBGL","NYSE","Mobility Global Inc","Technology","Information Technology Services",6215.12,21.08,2.48%,4551231,18943.47,0.26,-1.95%,,,,-15.84%,,6.57%,,,,,5.53%,0.00%,
"ARX","NYSE","Accelerant Holdings","Financial","Insurance Brokers",2782.07,12.75,0.63%,682055,1694.52,0.44,-2.45%,-2.15%,-4.21%,-16.94%,-22.02%,,6.65%,-21.01%,-179.05%,82.58%,8.98%,4.06%,25.86%,12.32%
"FDXF","NYSE","FedEx Freight Holding Company Inc","Industrials","Integrated Freight & Logistics",21109.39,141.20,-2.46%,696733,2187.41,0.35,-1.47%,-19.21%,,,4.59%,,4.89%,,,,,9.20%,0.36%,2.47%
"MDLN","NASD","Medline Inc","Healthcare","Medical Instruments & Supplies",51457.42,39.17,1.32%,3399140,9634.99,0.39,-2.80%,6.99%,-17.83%,-8.31%,-6.74%,,4.45%,5.70%,-62.12%,10.66%,9.30%,8.91%,62.19%,6.72%
"WBI","NYSE","WaterBridge Infrastructure LLC","Energy","Oil & Gas Equipment & Services",4239.20,34.34,-4.30%,222680,1203.78,0.20,0.79%,5.85%,32.73%,70.33%,71.60%,,3.80%,197.33%,513.11%,130.46%,,2.57%,115.53%,24.28%
"MICC","NYSE","Magnum Ice Cream Company NV","Consumer Defensive","Packaged Foods",11409.47,18.64,0.68%,1515748,1497.40,1.11,1.06%,3.99%,32.26%,22.28%,17.57%,,1.85%,-3.20%,-236.61%,3.31%,5.61%,8.14%,47.79%,2.59%
"JAN","NYSE","Janus Living Inc","Real Estate","REIT - Residential",8371.67,29.05,-1.71%,624554,1272.72,0.54,-0.91%,12.92%,12.83%,,23.63%,,2.05%,448.40%,,,122.40%,34.27%,24.91%,8.87%
"EQPT","NASD","Equipmentshare.Com Inc","Industrials","Rental & Leasing Services",4455.71,17.62,1.64%,1979872,2483.85,0.87,6.30%,-11.52%,-13.43%,,-38.16%,,8.48%,4665.70%,-206.93%,-36.32%,,54.14%,29.15%,19.15%
"SUNB","NYSE","Sunbelt Rentals Holdings Inc","Industrials","Rental & Leasing Services",29789.59,72.70,0.39%,920229,3701.08,0.27,3.41%,-11.74%,5.70%,,-0.41%,,3.78%,8.25%,,,12.07%,8.22%,74.55%,2.90%
"Q","NYSE","Qnity Electronics Inc","Technology","Semiconductor Equipment & Materials",29017.55,138.62,-2.16%,1111914,1966.58,0.62,-2.50%,-7.99%,4.40%,52.47%,69.77%,,4.64%,24.08%,-22.08%,17.62%,16.62%,1.16%,77.14%,2.36%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",51150.88,184.50,-9.47%,3663576,8091.26,0.49,1.53%,-13.79%,,,-47.29%,,9.56%,,44.27%,94.35%,,35.10%,4.35%,16.83%
"BSP","NASD","Bending Spoons S.p.A","Technology","Software - Application",20733.38,33.42,2.82%,737473,5191.45,0.16,-2.38%,,,,7.79%,,8.57%,,,,,157.50%,10.81%,
"FIG","NYSE","Figma Inc","Technology","Software - Application",12464.41,23.59,-1.13%,12643370,21215.59,0.65,8.86%,27.24%,28.07%,-35.19%,-36.87%,,10.13%,-39.30%,-1719.05%,46.12%,0.78%,18.83%,28.97%,42.40%
"OCTV","NASD","Octave Intelligence Plc","Technology","Software - Application",4562.18,17.00,2.26%,350091,1581.99,0.24,0.45%,-3.44%,,,-39.30%,,2.68%,-9.00%,,,0.53%,8.87%,0.12%,0.35%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",5144.15,29.08,3.58%,1499462,1818.91,0.90,5.34%,38.76%,117.70%,116.89%,152.04%,,5.34%,140.97%,83.13%,43.18%,,4.46%,14.55%,10.32%
"QNT","NASD","Quantinuum Inc","Technology","Software - Application",15458.60,59.24,-11.10%,1594609,4658.03,0.37,-21.66%,7.19%,,,-12.89%,,7.23%,,,,,2.06%,1.81%,15.44%
"BLSH","NYSE","Bullish","Technology","Software - Infrastructure",3710.96,24.69,-0.64%,616967,1524.48,0.44,-3.18%,-9.26%,-39.22%,-38.27%,-34.80%,,6.36%,91.70%,-153.34%,-35.42%,57.67%,0.54%,35.18%,24.38%
"PAYP","NASD","PayPay Corp ADR","Technology","Software - Infrastructure",10055.18,15.56,3.73%,505706,1105.69,0.50,4.43%,9.96%,-29.88%,,-18.11%,,5.45%,-28.76%,,,5.50%,217.28%,3.93%,0.48%
"SOLS","NASD","Solstice Advanced Materials Inc","Basic Materials","Specialty Chemicals",9517.03,59.92,-5.44%,3315980,2640.82,1.37,-1.79%,-27.87%,-25.31%,15.20%,23.33%,,3.98%,79.05%,,,34.47%,1.44%,84.88%,3.53%
"INIO","NASD","Innio NV","Industrials","Specialty Industrial Machinery",22125.00,29.50,-4.25%,3099547,6961.24,0.49,-12.05%,-8.87%,,,-4.84%,,7.14%,,,,,0.62%,0.01%,7.83%
"XE","NASD","X-Energy Inc","Industrials","Specialty Industrial Machinery",6046.73,14.88,-2.94%,3057559,6401.99,0.52,-12.26%,-19.96%,,,-50.58%,,5.58%,-35.46%,,,3.91%,24.58%,0.68%,9.65%
"BOBS","NYSE","Bob's Discount Furniture Inc","Consumer Cyclical","Specialty Retail",2152.76,16.48,5.64%,911077,1102.38,0.90,12.88%,20.03%,44.06%,,-3.06%,,6.72%,-12.31%,,,3.96%,37.51%,24.02%,20.84%
"FRVO","NASD","Fervo Energy Co","Utilities","Utilities - Renewable",7086.21,24.05,-3.88%,1084427,4356.55,0.27,2.04%,-31.66%,,,-33.19%,,8.84%,,,,,16.60%,4.58%,5.70%
"MWH","NASD","SOLV Energy Inc","Utilities","Utilities - Renewable",6400.33,30.51,5.90%,2593185,1723.57,1.64,5.32%,-3.91%,-10.19%,,1.70%,,6.18%,41.96%,,,35.12%,17.18%,13.32%,10.80%
