"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",4246.91,25.51,13.68%,1047690,1108.61,0.95,14.86%,10.00%,,,1.63%,,3.93%,,1177.16%,37.12%,,7.83%,0.34%,2.34%,10.48%,4.70%,4.70%,11.11%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",3508.78,20.55,6.92%,1204226,1796.80,0.67,8.96%,-10.96%,,,-0.96%,,8.12%,,-107.01%,21.01%,,2.56%,1.62%,3.58%,10.09%,5.25%,5.25%,4.74%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",24234.39,58.05,8.04%,1287384,1034.84,1.24,31.75%,24.41%,64.63%,,52.76%,,10.07%,32.45%,,,47.85%,4.99%,0.40%,3.97%,29.76%,33.44%,42.07%,6.40%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2321.10,19.38,8.57%,1442180,2314.27,0.62,27.42%,-1.12%,-27.87%,,-15.78%,,10.29%,286.84%,,306.87%,,15.05%,2.59%,14.97%,21.98%,-4.65%,-15.47%,7.55%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5065.10,21.95,13.20%,3141438,1630.68,1.93,19.49%,15.53%,30.73%,10.14%,-22.19%,,8.76%,83.39%,-36.77%,128.38%,47.80%,5.86%,26.84%,5.83%,19.86%,25.39%,4.85%,8.40%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",7402.74,51.00,6.81%,746091,2189.46,0.34,12.26%,5.11%,,,15.91%,,7.98%,,,,,41.39%,31.35%,2.84%,7.96%,7.29%,7.29%,5.09%
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",3831.61,23.33,6.58%,3658158,6745.32,0.54,20.76%,-16.68%,-30.09%,2.06%,4.29%,,10.83%,-42.86%,-20.35%,44.80%,21.88%,9.34%,21.17%,13.86%,10.41%,-21.72%,-15.19%,2.75%
"HAWK","NYSE","HawkEye 360 Inc","Industrials","Aerospace & Defense",2380.42,24.30,8.68%,1445594,1353.43,1.07,20.12%,21.68%,,,-28.11%,,7.50%,-1371.43%,-469.59%,116.49%,,15.70%,12.34%,3.49%,22.29%,5.92%,-1.24%,7.28%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",68598.76,216.48,3.94%,2790977,2873.69,0.97,0.27%,-8.93%,,,-27.23%,,4.74%,,,,,43.44%,15.18%,2.59%,3.10%,-3.05%,-3.05%,2.58%
"MDA","NYSE","MDA Space Ltd","Industrials","Aerospace & Defense",5556.20,34.27,6.36%,2113090,1501.73,1.41,14.65%,-18.62%,10.98%,22.79%,76.63%,0.87%,5.28%,-8.67%,-9.52%,38.31%,10.29%,42.26%,59.19%,1.81%,7.50%,-7.14%,19.65%,2.73%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",1662768.98,125.33,9.43%,134768641,114032.50,1.18,7.66%,-21.87%,,,-16.45%,,7.80%,,,,,69.93%,0.50%,25.55%,0.02%,-12.80%,-12.80%,6.82%
"YSS","NYSE","York Space Systems Inc","Industrials","Aerospace & Defense",2011.70,15.31,7.21%,4793279,1846.64,2.60,-14.04%,-35.04%,-52.25%,-47.60%,-59.71%,,10.95%,-6.06%,,,,103.86%,39.43%,10.16%,-14.15%,-37.09%,-42.25%,2.27%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3246.93,45.80,8.94%,2472500,1454.56,1.70,3.69%,7.71%,26.62%,,52.67%,,5.71%,-23.14%,,,-0.94%,79.13%,16.74%,5.75%,10.53%,5.75%,14.60%,0.55%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",15929.70,31.75,8.81%,3237707,2076.05,1.56,-1.46%,-16.25%,-19.38%,,-0.78%,,8.23%,30.62%,,,19.72%,43.47%,3.10%,5.09%,-5.80%,-14.92%,-15.29%,5.94%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",6095.05,27.64,2.83%,3026084,3827.86,0.79,0.33%,-19.67%,-23.31%,-47.16%,-32.32%,,8.05%,80.58%,582.72%,72.52%,41.34%,8.11%,36.78%,9.76%,-4.87%,-7.47%,-26.25%,0.16%
"MIAX","NYSE","Miami International Holdings Inc","Financial","Capital Markets",4388.39,45.34,-3.18%,1500426,1913.87,0.78,-1.86%,8.31%,-4.16%,8.52%,2.16%,,3.74%,-10.61%,678.45%,13.03%,3.48%,24.52%,61.32%,8.78%,4.18%,7.40%,4.18%,-2.49%
"KLAR","NYSE","Klarna Group plc","Financial","Credit Services",7780.48,20.61,4.09%,3909940,5382.75,0.73,10.16%,3.67%,38.51%,-10.08%,-28.71%,,4.10%,126.39%,95.07%,44.37%,,1.08%,24.53%,23.00%,8.52%,12.06%,-6.33%,3.05%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",11994.49,39.40,8.57%,13149338,8244.28,1.59,21.57%,-17.05%,-2.52%,,51.54%,,10.19%,,298.01%,115.99%,,111.10%,39.63%,5.54%,1.60%,-19.48%,-3.42%,4.01%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",5133.96,36.38,-1.19%,1834013,1922.81,0.95,-2.31%,-2.26%,-12.13%,11.97%,-19.16%,,2.96%,-25.69%,-20.39%,-1.17%,9.19%,183.93%,81.27%,2.87%,1.01%,-4.46%,-3.17%,0.47%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",2352.65,27.28,1.94%,615794,1470.59,0.42,6.60%,0.63%,-5.77%,-5.21%,-6.42%,,6.07%,69.99%,19.77%,41.34%,,36.50%,72.93%,9.23%,6.07%,-5.51%,-6.26%,2.79%
"FDXF","NYSE","FedEx Freight Holding Company Inc","Industrials","Integrated Freight & Logistics",21334.40,142.70,2.65%,1112305,1850.46,0.60,-5.49%,-6.54%,,,5.70%,,5.59%,,,,,51.08%,9.98%,2.82%,-3.41%,-8.55%,-8.55%,2.10%
"MDLN","NASD","Medline Inc","Healthcare","Medical Instruments & Supplies",55227.45,42.04,3.88%,7725341,9645.06,0.80,3.78%,-1.66%,-4.87%,-6.62%,0.10%,,3.42%,5.84%,-62.12%,10.66%,9.23%,9.65%,65.92%,5.45%,5.83%,10.19%,0.32%,3.73%
