"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",3122.47,18.44,-1.39%,431642,1094.58,0.39,-5.48%,-16.97%,,,-26.53%,,5.92%,,82.51%,35.43%,,24.95%,14.02%,4.98%,-15.33%,-20.41%,-21.75%,-1.65%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2465.23,14.30,-0.56%,924731,1673.78,0.55,-17.20%,-24.18%,,,-31.08%,,7.53%,,-3159.49%,47.42%,,28.87%,23.15%,3.67%,-21.56%,-25.07%,-25.23%,-0.56%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",22472.64,53.83,1.60%,350771,1015.64,0.35,-3.37%,22.17%,35.42%,,41.66%,,4.79%,42.13%,,,50.42%,15.48%,14.17%,3.08%,-3.67%,11.29%,23.56%,1.89%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2091.53,18.34,5.10%,1435793,2246.72,0.64,-2.96%,20.58%,-40.59%,,-20.30%,,7.02%,306.31%,,99.53%,,47.27%,56.26%,10.04%,-6.29%,2.24%,-18.24%,4.74%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5085.88,21.74,-1.67%,1708120,1663.46,1.03,-17.65%,18.35%,29.17%,16.44%,-22.94%,,7.02%,82.48%,-62.49%,52.70%,46.22%,3.69%,28.11%,7.30%,-6.73%,10.16%,3.65%,-1.36%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",6488.29,44.70,1.02%,556652,1690.75,0.33,-5.42%,-1.61%,,,1.59%,,6.31%,,,,,124.94%,63.44%,3.10%,-8.87%,-7.25%,-7.25%,0.45%
"HAWK","NYSE","HawkEye 360 Inc","Industrials","Aerospace & Defense",2091.56,21.35,-0.65%,597947,1072.00,0.56,-2.56%,5.54%,-32.18%,,-36.83%,,5.48%,-1350.00%,-356.65%,87.07%,,42.84%,34.81%,4.16%,-6.62%,-0.13%,-12.08%,-0.70%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",51983.42,164.01,2.28%,3729537,3636.24,1.03,-3.73%,-24.03%,,,-44.87%,,4.27%,,,,,231.52%,75.22%,1.84%,-6.45%,-20.09%,-20.09%,2.18%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3354.76,47.36,0.30%,573626,1310.14,0.44,-0.08%,7.22%,7.32%,,57.87%,,4.34%,-18.42%,24.35%,20.75%,-0.51%,65.20%,98.39%,4.96%,4.25%,9.46%,15.80%,0.11%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",14304.12,28.51,1.86%,6143138,2264.20,2.71,1.60%,-11.51%,-32.42%,,-10.91%,,6.61%,31.59%,,,19.65%,129.89%,24.39%,4.82%,-3.18%,-14.90%,-20.96%,3.33%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",8289.80,37.08,-9.87%,5130900,3957.98,1.30,0.62%,34.59%,8.77%,6.98%,-9.21%,,6.74%,123.14%,179.01%,84.85%,49.29%,12.28%,46.64%,9.41%,15.52%,21.06%,0.32%,-8.44%
"IOND","NASD","Ionic Digital Inc","Financial","Capital Markets",3172.80,70.63,0.90%,662462,1021.65,0.65,4.95%,12.29%,,,41.26%,,4.91%,,,,,2.05%,18.30%,1.54%,7.58%,7.61%,7.61%,1.02%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2318.52,11.56,-2.61%,19292075,15174.38,1.27,23.11%,87.66%,38.28%,179.23%,224.72%,,17.23%,,,,,140.16%,56.20%,13.57%,46.25%,48.42%,91.25%,-0.22%
"KLAR","NYSE","Klarna Group plc","Financial","Credit Services",5364.42,14.21,-0.42%,4364457,5451.36,0.80,-3.53%,-24.05%,-17.62%,-4.95%,-50.85%,,4.54%,105.07%,107.69%,26.61%,,5.26%,26.65%,21.97%,-20.69%,-23.42%,-30.49%,-0.28%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",9805.66,32.21,0.06%,3861741,8219.96,0.47,-6.53%,-0.62%,-31.90%,-6.23%,23.88%,,5.89%,,298.01%,115.99%,,13.00%,55.72%,4.59%,-10.60%,-24.51%,-20.01%,-0.22%
"LGN","NASD","Legence Corp","Industrials","Engineering & Construction",6259.73,57.92,1.15%,661201,1422.31,0.46,-7.31%,-2.18%,-34.18%,3.87%,34.57%,,5.74%,318.32%,-306.44%,110.74%,,20.64%,86.29%,6.07%,-8.33%,-17.38%,-6.49%,1.35%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",5450.37,39.27,-1.50%,886244,1879.77,0.47,0.03%,5.45%,-9.52%,26.68%,-12.73%,,2.85%,-28.24%,-28.54%,-3.75%,9.47%,3.59%,88.16%,3.80%,3.13%,5.61%,4.27%,-1.28%
"CSQR","NYSE","Csquare Inc","Technology","Information Technology Services",3414.33,20.49,1.14%,601299,1695.64,0.35,0.20%,-5.53%,,,-1.96%,,5.31%,,,,,2.48%,,2.55%,-2.87%,-3.05%,-3.05%,1.69%
"FDXF","NYSE","FedEx Freight Holding Company Inc","Industrials","Integrated Freight & Logistics",19627.25,131.27,1.96%,1429084,1695.64,0.84,-4.99%,-13.06%,-13.07%,,-2.76%,,4.37%,,,,,152.73%,61.99%,3.29%,-6.39%,-11.22%,-13.70%,2.55%
"MDLN","NASD","Medline Inc","Healthcare","Medical Instruments & Supplies",45462.58,34.58,-2.97%,7579019,8941.14,0.85,1.98%,-14.64%,-3.52%,-28.23%,-17.67%,,4.11%,5.44%,-83.26%,11.60%,7.87%,9.88%,74.07%,7.29%,-3.63%,-8.67%,-16.17%,-3.19%
"MMED","NASD","MiniMed Group Inc","Healthcare","Medical Instruments & Supplies",5483.51,19.49,3.01%,1244486,1155.01,1.08,-3.61%,10.49%,80.46%,,2.31%,,5.15%,150.97%,,,,1.76%,13.28%,22.59%,0.18%,13.83%,28.06%,3.34%
"WBI","NYSE","WaterBridge Infrastructure LLC","Energy","Oil & Gas Equipment & Services",3902.45,31.61,-0.57%,406422,1156.96,0.35,-0.41%,-1.06%,6.75%,25.84%,57.97%,,4.06%,215.06%,-36.37%,128.00%,,15.45%,107.21%,13.84%,-2.21%,-3.54%,17.04%,-0.47%
"MICC","NYSE","Magnum Ice Cream Company NV","Consumer Defensive","Packaged Foods",12410.51,20.27,-0.10%,523761,1138.75,0.46,4.43%,9.57%,24.13%,25.90%,27.89%,,1.53%,1.20%,-20.16%,11.26%,7.13%,9.59%,48.62%,2.20%,4.80%,9.47%,22.66%,-0.64%
"JAN","NYSE","Janus Living Inc","Real Estate","REIT - Residential",9778.62,31.76,1.31%,1106559,1725.95,0.64,3.93%,0.35%,17.20%,,35.15%,,1.87%,399.25%,,,95.23%,13.97%,35.66%,9.32%,4.63%,7.20%,16.30%,0.95%
"EQPT","NASD","Equipmentshare.Com Inc","Industrials","Rental & Leasing Services",4583.76,18.06,-2.22%,2164946,2768.07,0.78,-8.23%,-6.62%,-20.75%,-39.33%,-36.63%,,5.68%,4435.39%,29.24%,26.33%,,6.68%,33.03%,14.17%,-8.18%,-7.51%,-21.41%,-2.22%
"SUNB","NYSE","Sunbelt Rentals Holdings Inc","Industrials","Rental & Leasing Services",30491.90,74.38,-1.73%,2717872,3398.75,0.80,-6.83%,-1.50%,-5.90%,,1.89%,,2.90%,7.63%,,,11.97%,3.10%,81.53%,3.30%,-5.25%,-2.54%,-0.07%,-2.04%
"JMKE","NYSE","Jersey Mike's Subs Inc","Consumer Cyclical","Restaurants",7086.52,22.31,0.45%,1878335,5053.32,0.37,-2.19%,,,,6.24%,,5.96%,,,,,0.04%,,2.83%,-1.82%,-1.82%,-1.82%,1.18%
"Q","NYSE","Qnity Electronics Inc","Technology","Semiconductor Equipment & Materials",26402.12,126.20,-0.33%,1439782,1967.75,0.73,0.13%,-1.32%,-20.68%,5.29%,54.56%,,5.24%,35.90%,-34.29%,22.14%,22.26%,1.90%,79.52%,1.99%,-6.00%,-10.91%,4.67%,-0.72%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",40774.01,182.15,-0.96%,6465545,6930.82,0.93,-15.55%,-5.48%,-31.75%,,-47.96%,,6.28%,,-237.28%,74.32%,,142.58%,30.75%,16.64%,-15.73%,-11.62%,-16.76%,1.14%
"SKHY","NASD","SK Hynix Inc ADR","Technology","Semiconductors",1151752.50,158.02,-0.95%,9123579,38735.96,0.24,1.19%,21.40%,,,-7.05%,,3.87%,518.30%,1180.72%,232.92%,109.12%,105.18%,0.00%,,3.00%,1.80%,1.80%,-0.37%
"BSP","NASD","Bending Spoons S.p.A","Technology","Software - Application",26926.95,42.39,-0.19%,1232727,2943.77,0.42,2.24%,29.67%,,,36.74%,,7.09%,,,,,13.69%,11.51%,6.19%,1.28%,11.74%,11.74%,0.09%
"NAVN","NASD","Navan Inc","Technology","Software - Application",7459.53,29.33,0.14%,2283509,4002.30,0.57,0.51%,11.31%,48.43%,215.38%,71.72%,,3.10%,,66.82%,39.86%,,12.75%,35.35%,7.96%,2.66%,12.76%,66.96%,1.00%
"OCTV","NASD","Octave Intelligence Plc","Technology","Software - Application",4992.94,18.60,1.92%,1737858,1668.38,1.04,0.70%,7.02%,6.41%,,-33.57%,,3.92%,-4.93%,,,1.73%,32.64%,9.47%,1.23%,-1.14%,6.08%,3.09%,4.03%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",3743.12,21.10,-1.40%,1267645,2089.09,0.61,1.83%,-8.82%,12.96%,97.01%,82.84%,,5.23%,144.75%,62.53%,46.58%,,20.00%,25.77%,16.66%,-4.05%,-11.49%,28.14%,-1.40%
"QNT","NASD","Quantinuum Inc","Technology","Software - Application",14031.70,53.29,-1.11%,691063,3016.26,0.23,-4.84%,7.05%,,,-21.63%,,5.59%,,,,,14.27%,93.06%,8.08%,-8.12%,-14.96%,-13.77%,1.39%
"VIA","NYSE","Via Transportation Inc","Technology","Software - Application",2250.37,27.61,-1.00%,587085,1000.65,0.59,4.66%,34.09%,92.54%,56.79%,-4.83%,,4.44%,96.37%,9.93%,26.67%,,0.38%,33.17%,18.38%,13.24%,35.54%,26.69%,1.47%
"MBGL","NYSE","Mobility Global Inc","Technology","Software - Infrastructure",6058.58,20.55,1.43%,2855699,8597.66,0.33,-0.68%,-5.39%,,,-17.96%,,4.11%,,,,,15.62%,2.47%,1.99%,1.73%,-0.05%,-0.05%,1.93%
"SOLS","NASD","Solstice Advanced Materials Inc","Basic Materials","Specialty Chemicals",8954.22,56.37,1.49%,2594472,2944.21,0.88,-1.69%,-1.64%,-34.53%,-29.42%,16.04%,,3.39%,93.78%,22.15%,11.13%,36.68%,0.32%,84.81%,6.08%,-5.88%,-14.69%,-16.44%,2.08%
"STDN","NYSE","Standard Nuclear Inc","Basic Materials","Specialty Chemicals",2201.18,13.70,-1.72%,522364,1149.37,0.45,14.45%,81.70%,,,1.48%,,11.02%,,,,,8.42%,,4.75%,24.81%,32.81%,32.81%,-1.79%
"EROC","NYSE","ERock Inc","Industrials","Specialty Industrial Machinery",2850.01,12.99,0.31%,1653842,2727.43,0.61,-9.54%,28.61%,,,-35.37%,,10.59%,,,,,25.07%,15.64%,21.72%,1.69%,-0.82%,-3.20%,-0.08%
"INIO","NASD","Innio NV","Industrials","Specialty Industrial Machinery",17520.00,23.36,6.38%,2488150,5554.13,0.45,-7.38%,-10.91%,,,-24.65%,,6.59%,,,,,18.09%,14.67%,1.70%,-8.62%,-21.95%,-23.08%,6.23%
"MFP","NASD","Midera Food Processing Inc","Industrials","Specialty Industrial Machinery",2190.96,48.44,-5.89%,505645,1066.60,0.47,5.97%,3.99%,,,38.40%,,7.07%,29.82%,,,18.90%,41.46%,21.69%,4.61%,3.72%,9.02%,9.02%,-3.34%
"XE","NASD","X-Energy Inc","Industrials","Specialty Industrial Machinery",7420.25,18.26,-4.45%,4680977,5178.37,0.90,-8.01%,15.64%,-33.70%,,-39.36%,,9.40%,10.92%,,,20.87%,44.54%,28.81%,10.18%,-6.05%,0.42%,-17.31%,-4.37%
"BOBS","NYSE","Bob's Discount Furniture Inc","Consumer Cyclical","Specialty Retail",2238.67,17.13,-0.98%,757349,1026.49,0.74,-7.15%,0.76%,26.42%,-19.31%,0.76%,,4.63%,-12.94%,270.13%,16.29%,4.25%,1.19%,25.29%,22.24%,-4.92%,4.10%,14.40%,-1.21%
"FRVO","NASD","Fervo Energy Co","Utilities","Utilities - Renewable",4551.14,15.44,-6.14%,3588344,3076.79,1.17,-13.40%,-26.89%,-58.63%,,-57.11%,,8.87%,,,,,92.41%,42.97%,6.52%,-23.60%,-37.72%,-46.29%,-5.74%
"MWH","NASD","SOLV Energy Inc","Utilities","Utilities - Renewable",5735.78,28.34,0.53%,920618,2248.39,0.41,-5.44%,11.31%,-25.64%,-9.46%,-5.53%,,5.88%,32.85%,5320.00%,133.24%,32.47%,11.21%,23.17%,14.35%,-3.31%,-5.85%,-12.70%,1.69%
