"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",3719.18,22.34,-1.15%,452216,1293.09,0.35,-7.19%,-10.32%,,,-11.00%,,5.94%,,1177.16%,37.12%,,5.67%,0.02%,5.89%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2952.16,17.29,-4.10%,553069,1965.17,0.28,-9.00%,-5.10%,,,-16.67%,,8.13%,,-107.01%,21.01%,,0.04%,0.05%,8.21%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",17266.89,42.08,-5.01%,471881,1116.10,0.42,1.28%,-8.64%,11.47%,,10.74%,,7.08%,13.74%,,,42.24%,3.44%,0.00%,7.37%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",4229.76,18.33,-6.24%,1539427,1602.31,0.96,-1.08%,16.53%,10.42%,-34.95%,-35.02%,,7.40%,83.39%,-36.77%,128.38%,47.80%,1.96%,26.31%,5.54%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",6806.16,46.89,-1.59%,817874,2826.74,0.29,0.30%,,,,6.57%,,8.01%,,,,,37.84%,30.92%,3.58%
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",3324.13,20.24,-4.12%,2067920,6963.34,0.30,-3.34%,-30.11%,-51.91%,-33.29%,-9.52%,,8.70%,-40.29%,-20.35%,44.80%,28.25%,8.98%,20.37%,15.29%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",65841.88,207.78,3.82%,2107134,3014.15,0.70,-2.24%,-20.40%,,,-30.16%,,5.59%,,,,,19.23%,1.41%,3.34%
"MDA","NYSE","MDA Space Ltd","Industrials","Aerospace & Defense",4385.89,31.61,0.13%,986526,1431.36,0.69,-4.82%,-19.75%,-6.53%,16.63%,62.92%,3.64%,6.00%,-8.98%,-9.52%,38.31%,10.26%,64.05%,70.40%,1.09%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",1529169.02,115.26,-6.70%,91309031,130030.41,0.70,-14.79%,-25.45%,,,-23.16%,,6.09%,,,,,66.05%,0.07%,17.23%
"YSS","NYSE","York Space Systems Inc","Industrials","Aerospace & Defense",2328.38,17.72,-1.45%,1201448,1939.88,0.62,-8.04%,-38.81%,-57.15%,,-53.37%,,9.99%,-15.13%,,,,109.09%,40.27%,9.74%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",2917.98,41.16,0.22%,789451,1496.43,0.53,0.91%,-9.40%,17.57%,,37.20%,,5.18%,-23.14%,,,-0.94%,57.47%,6.70%,5.74%
