"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",4213.62,25.31,-1.63%,504096,1093.27,0.46,12.79%,1.93%,,,0.84%,,11.22%,,1177.16%,37.12%,,8.48%,0.79%,2.34%,8.94%,3.64%,3.64%,-0.04%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",3674.41,21.52,-0.09%,1052521,1713.15,0.61,11.97%,4.52%,,,3.71%,,6.90%,,-107.01%,21.01%,,4.80%,4.84%,3.58%,13.89%,9.33%,9.33%,0.42%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",24008.95,57.51,-4.13%,1013533,1058.17,0.96,7.04%,37.62%,63.85%,,51.34%,,7.15%,37.98%,,,47.36%,5.22%,1.40%,3.97%,19.86%,27.86%,37.74%,-4.31%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2606.15,21.76,-1.85%,962210,2318.19,0.42,21.90%,32.20%,-13.20%,,-5.43%,,8.78%,286.68%,,306.87%,,22.24%,25.20%,14.97%,29.29%,11.67%,-4.74%,-1.09%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5482.76,23.76,1.06%,1892844,1571.92,1.20,22.54%,34.16%,27.19%,43.13%,-15.77%,,5.92%,83.39%,-36.77%,128.38%,47.80%,5.65%,27.27%,5.83%,21.99%,32.19%,13.25%,-0.79%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",7472.41,51.48,-1.83%,911906,2009.52,0.45,7.81%,5.32%,,,17.00%,,9.13%,,,,,42.56%,32.34%,2.84%,6.68%,6.76%,6.76%,-6.10%
"HAWK","NYSE","HawkEye 360 Inc","Industrials","Aerospace & Defense",2467.61,25.19,0.00%,450866,1162.71,0.39,12.66%,25.95%,-24.13%,,-25.47%,,7.17%,-1371.43%,-469.59%,116.49%,,17.90%,11.16%,3.49%,20.68%,12.52%,2.36%,0.16%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",51691.82,163.09,-3.22%,4707602,3533.01,1.33,-21.69%,-26.12%,,,-45.18%,,8.18%,,,,,298.75%,27.55%,,-18.65%,-25.18%,-25.18%,-0.16%
"MDA","NYSE","MDA Space Ltd","Industrials","Aerospace & Defense",5416.76,33.41,-3.41%,1059904,1558.10,0.68,3.69%,-1.74%,-3.47%,32.10%,72.20%,8.94%,5.59%,-8.24%,-7.82%,33.60%,11.03%,41.70%,59.24%,1.81%,5.36%,-7.12%,15.92%,-3.99%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",1840426.89,138.74,4.23%,168520806,124128.06,1.36,21.14%,-4.51%,,,-7.51%,,11.19%,,,,,76.65%,1.86%,25.13%,14.83%,-2.11%,-2.11%,2.81%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3120.30,44.05,-0.11%,682439,1410.23,0.48,4.78%,6.66%,5.31%,,46.83%,,5.81%,-18.43%,-38.45%,3.95%,-0.51%,62.62%,40.71%,5.75%,4.67%,1.46%,9.75%,0.11%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",15217.25,30.33,-2.44%,888114,2061.29,0.43,3.94%,-17.15%,-27.82%,,-5.22%,,5.07%,30.62%,,,19.72%,353.78%,4.84%,5.09%,-7.58%,-16.81%,-18.38%,-2.51%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",6355.26,28.82,0.70%,3297108,3819.04,0.86,7.22%,-9.37%,-23.41%,-30.17%,-29.43%,,6.87%,87.03%,582.72%,72.52%,44.36%,10.45%,38.29%,9.76%,0.97%,-2.00%,-22.64%,0.84%
"MIAX","NYSE","Miami International Holdings Inc","Financial","Capital Markets",4219.02,43.59,-1.45%,1735934,1916.11,0.91,-6.92%,1.77%,-16.16%,3.22%,-1.78%,,4.47%,-6.36%,34.81%,18.26%,3.83%,25.12%,62.59%,8.78%,-0.89%,4.21%,0.03%,0.18%
"KLAR","NYSE","Klarna Group plc","Financial","Credit Services",7406.75,19.62,-1.41%,2350200,5323.16,0.44,-0.91%,0.00%,35.31%,-4.39%,-32.13%,,4.00%,126.39%,95.07%,44.37%,,1.38%,25.34%,23.00%,2.70%,5.32%,-9.50%,-0.56%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",11446.52,37.60,-2.87%,3606089,8360.72,0.43,3.61%,-17.81%,-6.88%,11.37%,44.62%,,8.56%,,298.01%,115.99%,,110.09%,40.92%,5.54%,0.49%,-21.88%,-7.65%,-4.33%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",5187.58,36.76,-4.94%,2848529,2007.52,1.42,-0.16%,3.87%,-10.65%,24.78%,-18.31%,,4.31%,-28.24%,-28.54%,-3.75%,9.47%,146.39%,80.68%,2.87%,1.14%,-2.30%,-2.15%,-4.10%
"CSQR","NYSE","Csquare Inc","Technology","Information Technology Services",3510.42,21.60,0.37%,824567,2348.48,0.35,6.61%,,,,3.35%,,6.50%,,,,,2.53%,,,2.97%,2.97%,2.97%,-0.09%
"FDXF","NYSE","FedEx Freight Holding Company Inc","Industrials","Integrated Freight & Logistics",21134.39,141.35,-2.36%,774970,1786.87,0.43,1.68%,-5.47%,,,4.70%,,3.72%,,,,,40.25%,18.45%,2.82%,-3.68%,-8.56%,-8.86%,-1.48%
"MDLN","NASD","Medline Inc","Healthcare","Medical Instruments & Supplies",44438.21,33.81,-4.03%,9680123,9909.32,0.98,-16.46%,-17.62%,-14.45%,-28.52%,-19.50%,,5.81%,5.69%,-83.26%,11.60%,8.07%,10.66%,69.66%,5.26%,-12.40%,-11.12%,-18.99%,-2.96%
"MMED","NASD","MiniMed Group Inc","Healthcare","Medical Instruments & Supplies",5476.44,19.50,-0.51%,1076487,1065.62,1.01,2.09%,27.53%,68.54%,,2.36%,,4.53%,151.04%,,,,10.87%,13.06%,24.38%,11.28%,23.95%,32.66%,-1.12%
"WBI","NYSE","WaterBridge Infrastructure LLC","Energy","Oil & Gas Equipment & Services",3703.61,32.20,0.63%,1043019,1175.37,0.89,-4.82%,-4.48%,17.73%,40.43%,60.92%,,4.74%,214.13%,-36.37%,128.00%,,27.69%,117.59%,20.15%,-5.22%,-0.60%,21.30%,-0.71%
"MICC","NYSE","Magnum Ice Cream Company NV","Consumer Defensive","Packaged Foods",11755.39,19.20,-0.36%,709963,1299.77,0.55,4.52%,3.62%,29.82%,-0.10%,21.14%,,1.62%,-1.17%,-20.16%,11.26%,6.31%,6.50%,48.79%,2.42%,3.81%,7.23%,17.81%,-0.21%
