"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",3883.99,23.33,-9.19%,1185183,1098.78,1.08,6.24%,-1.27%,,,-7.05%,,6.52%,,1177.16%,37.12%,,7.83%,0.77%,2.34%,0.91%,-4.28%,-4.28%,-7.90%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",3630.01,21.26,0.19%,631610,1762.83,0.36,22.47%,1.92%,,,2.46%,,6.74%,,-107.01%,21.01%,,2.56%,1.65%,3.58%,13.64%,8.46%,8.46%,1.29%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",24042.35,57.59,-3.37%,861837,1049.50,0.82,17.58%,33.59%,64.54%,,51.55%,,10.11%,37.98%,,,48.46%,4.99%,0.43%,3.97%,24.35%,29.83%,39.39%,-3.37%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2573.81,21.49,9.09%,1442588,2306.05,0.63,35.07%,23.86%,-17.73%,,-6.61%,,8.45%,286.84%,,306.87%,,15.05%,5.63%,14.97%,32.23%,7.26%,-6.02%,10.83%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5242.77,22.72,2.34%,954454,1628.45,0.59,29.31%,33.57%,25.18%,26.08%,-19.46%,,7.58%,83.39%,-36.77%,128.38%,47.80%,5.86%,26.84%,5.83%,20.39%,28.13%,8.44%,2.34%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",8250.43,56.84,10.65%,1311485,2081.08,0.63,21.22%,19.26%,,,29.18%,,7.22%,,,,,41.39%,31.40%,2.84%,18.79%,18.49%,18.49%,8.20%
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",3951.50,24.06,5.34%,2467489,6622.92,0.37,18.58%,-7.03%,-30.36%,-1.43%,7.55%,,9.36%,-42.86%,-20.35%,44.80%,21.88%,9.34%,21.18%,13.86%,15.03%,-15.81%,-12.41%,6.46%
"HAWK","NYSE","HawkEye 360 Inc","Industrials","Aerospace & Defense",2420.59,24.71,5.01%,647000,1344.30,0.48,19.72%,30.67%,,,-26.89%,,7.86%,-1371.43%,-469.59%,116.49%,,15.70%,13.11%,3.49%,21.54%,9.10%,0.48%,3.87%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",49582.63,156.47,-23.16%,20579340,2915.58,7.06,-23.42%,-30.26%,,,-47.41%,,5.36%,,,,,43.44%,16.07%,2.59%,-23.90%,-29.16%,-29.16%,0.95%
"MDA","NYSE","MDA Space Ltd","Industrials","Aerospace & Defense",5554.57,34.26,0.94%,995086,1535.18,0.65,13.14%,-11.40%,6.46%,25.77%,76.58%,2.43%,4.67%,-8.65%,-9.52%,38.31%,10.29%,42.26%,59.38%,1.81%,8.47%,-6.17%,19.23%,0.76%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",1510094.40,114.92,6.14%,253613985,117398.22,2.16,2.42%,-22.51%,,,-23.39%,,8.35%,,,,,69.93%,0.51%,25.55%,-5.37%,-19.09%,-19.09%,7.32%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3033.16,42.82,-4.91%,859691,1458.48,0.59,2.22%,5.91%,3.06%,,42.73%,,5.91%,-18.81%,,,-0.59%,79.13%,17.28%,5.75%,2.51%,-1.39%,6.91%,-4.12%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",15683.85,31.26,-1.42%,1016795,2082.58,0.49,7.28%,-9.00%,-21.10%,,-2.31%,,7.71%,30.62%,,,19.72%,43.47%,3.13%,5.09%,-6.26%,-15.33%,-16.26%,0.32%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",6306.75,28.60,-0.45%,1871061,3829.02,0.49,10.81%,-6.69%,-24.74%,-33.41%,-29.97%,,7.23%,87.03%,582.72%,72.52%,44.36%,8.11%,36.75%,9.76%,-0.52%,-3.50%,-23.46%,1.60%
"MIAX","NYSE","Miami International Holdings Inc","Financial","Capital Markets",4400.02,45.46,-1.09%,1947035,1920.35,1.01,-1.17%,8.60%,-4.68%,11.81%,2.43%,,2.98%,-7.38%,678.45%,13.03%,3.83%,24.52%,61.34%,8.78%,3.68%,8.16%,4.36%,-1.58%
"KLAR","NYSE","Klarna Group plc","Financial","Credit Services",7648.35,20.26,-0.54%,2193465,5381.89,0.41,6.63%,6.46%,41.78%,-6.72%,-29.92%,,3.80%,126.39%,95.07%,44.37%,,1.08%,24.54%,23.00%,6.23%,9.32%,-7.29%,0.80%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",11483.06,37.72,-2.00%,4002002,8420.89,0.48,13.34%,-16.71%,-11.62%,,45.08%,,8.86%,,298.01%,115.99%,,111.10%,39.52%,5.54%,-0.79%,-22.23%,-7.44%,0.59%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",5393.61,38.22,6.79%,4957851,1938.00,2.56,6.49%,6.17%,-6.71%,25.50%,-15.07%,,2.92%,-27.62%,-20.39%,-1.17%,9.01%,183.93%,81.27%,2.87%,5.79%,0.98%,1.74%,-4.59%
