"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2199.74,12.76,0.47%,8211195,1362.52,6.03,4.59%,-26.11%,-32.20%,,-38.51%,,6.69%,,-3159.49%,47.42%,,31.05%,23.15%,6.95%,-1.60%,-22.35%,-28.02%,0.08%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",4889.37,20.90,-3.69%,25852746,1896.51,13.63,-1.28%,-20.83%,29.81%,32.28%,-25.91%,,6.46%,82.48%,-62.49%,52.70%,46.22%,4.11%,28.10%,7.72%,-1.48%,-0.73%,2.78%,-5.00%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",6089.26,40.76,0.89%,2321440,1568.09,1.48,-3.64%,-13.75%,,,-7.36%,,7.08%,,,,,127.46%,62.62%,3.29%,-3.54%,-11.64%,-12.30%,-1.45%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",51853.47,163.60,-2.11%,13246538,3797.90,3.49,3.37%,-3.97%,-38.91%,,-45.01%,,4.32%,,,,,233.26%,75.34%,1.50%,2.55%,-8.73%,-15.66%,-2.03%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3248.50,45.86,-3.49%,2606921,1154.09,2.26,-2.20%,-3.25%,-0.07%,,52.87%,,2.59%,-18.84%,24.35%,20.75%,-0.48%,66.29%,99.09%,4.87%,-2.74%,2.48%,9.96%,-3.82%
"GENB","NASD","Generate Biomedicines Inc","Healthcare","Biotechnology",2199.96,17.14,0.12%,1402842,1073.39,1.31,9.03%,1.00%,18.29%,39.46%,14.27%,,6.27%,49.87%,,,26.80%,6.79%,25.09%,13.50%,5.09%,13.04%,21.92%,-0.17%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",12046.36,24.01,1.22%,2339614,2693.00,0.87,-4.76%,-14.43%,-37.03%,,-24.97%,,6.04%,29.58%,,,20.27%,130.14%,24.39%,5.60%,-5.93%,-18.71%,-30.32%,1.44%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",3352.28,14.09,9.82%,57275807,16421.58,3.49,21.36%,50.05%,51.83%,140.85%,295.79%,,9.85%,-85.25%,43889.58%,,,65.98%,56.64%,16.49%,18.93%,58.07%,115.95%,1.95%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",12006.67,39.44,3.63%,20521564,8700.87,2.36,23.95%,14.45%,-37.80%,9.86%,51.69%,,8.30%,91.00%,674.78%,147.91%,67.21%,13.23%,56.20%,4.96%,23.32%,11.26%,0.09%,-0.15%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",4882.71,35.18,-3.17%,5804371,1822.04,3.19,-5.40%,-10.39%,-7.93%,-0.90%,-21.82%,,2.86%,-28.09%,-28.54%,-3.75%,9.80%,3.72%,88.16%,4.28%,-9.16%,-6.55%,-6.78%,-2.45%
"ALH","NYSE","Alliance Laundry Holdings Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances",4289.87,21.58,0.42%,1311280,1112.77,1.18,-0.14%,-9.86%,-19.75%,10.78%,6.04%,,2.52%,32.03%,286.93%,22.38%,17.61%,0.01%,29.25%,4.97%,-3.73%,-11.74%,-8.35%,-0.28%
"CSQR","NYSE","Csquare Inc","Technology","Information Technology Services",2994.42,17.97,1.13%,13366508,1473.90,9.07,3.16%,-12.13%,,,-14.02%,,5.22%,,,,,5.67%,,2.28%,-3.24%,-10.61%,-10.61%,1.35%
"FDXF","NYSE","FedEx Freight Holding Company Inc","Industrials","Integrated Freight & Logistics",17961.62,120.13,-1.83%,6265812,1433.26,4.37,-6.38%,-13.06%,-26.23%,,-11.01%,,4.21%,,,,,156.79%,62.21%,3.33%,-6.39%,-13.45%,-18.37%,-1.69%
"PTRN","NASD","Pattern Group Inc","Consumer Cyclical","Internet Retail",3471.70,19.57,0.72%,5225519,1916.07,2.73,-2.39%,-5.55%,-8.38%,73.34%,69.58%,,4.64%,144.75%,62.53%,46.58%,,20.38%,25.79%,15.34%,-3.86%,-13.25%,16.53%,0.72%
"MDLN","NASD","Medline Inc","Healthcare","Medical Instruments & Supplies",41597.34,31.64,-1.49%,19947325,7330.84,2.72,-2.74%,-6.69%,-11.96%,-27.41%,-24.67%,,4.31%,4.29%,-83.26%,11.60%,7.87%,10.46%,74.08%,7.74%,-7.46%,-12.83%,-22.14%,-1.62%
"MMED","NASD","MiniMed Group Inc","Healthcare","Medical Instruments & Supplies",6130.62,21.79,-1.09%,2881500,1586.01,1.82,-3.16%,7.76%,47.53%,27.35%,14.38%,,5.45%,152.15%,100.00%,16.44%,,1.74%,13.26%,29.67%,0.60%,11.75%,35.90%,-1.40%
"MICC","NYSE","Magnum Ice Cream Company NV","Consumer Defensive","Packaged Foods",11620.69,18.98,0.26%,974381,1014.27,0.96,-3.41%,-2.22%,13.18%,25.61%,19.75%,,1.75%,1.56%,-20.16%,11.26%,7.40%,11.21%,48.58%,2.20%,-3.51%,-0.76%,13.17%,0.21%
"JAN","NYSE","Janus Living Inc","Real Estate","REIT - Residential",9341.41,30.34,0.36%,8831899,1687.94,5.23,-1.88%,-0.72%,15.71%,,29.11%,,3.15%,235.18%,,,50.58%,14.79%,35.66%,8.17%,-1.68%,-0.46%,9.35%,-1.14%
"EQPT","NASD","Equipmentshare.Com Inc","Industrials","Rental & Leasing Services",4576.15,18.03,-1.85%,10909440,2946.82,3.70,0.06%,-8.38%,-31.50%,-20.71%,-36.74%,,5.54%,4435.39%,29.24%,26.33%,,6.59%,33.01%,13.15%,-0.70%,-3.39%,-19.88%,-1.74%
"SUNB","NYSE","Sunbelt Rentals Holdings Inc","Industrials","Rental & Leasing Services",30154.60,73.59,-0.51%,10016559,5097.99,1.96,1.25%,-7.82%,-14.49%,11.47%,0.81%,,3.37%,12.69%,34.25%,23.17%,13.59%,3.53%,81.44%,5.03%,1.88%,-1.79%,-0.66%,-0.74%
"JMKE","NYSE","Jersey Mike's Subs Inc","Consumer Cyclical","Restaurants",6219.37,19.58,-2.73%,8179885,4026.70,2.03,-9.81%,-14.16%,,,-6.76%,,5.64%,,,,,0.68%,0.06%,3.99%,-8.68%,-10.93%,-10.93%,-2.54%
"Q","NYSE","Qnity Electronics Inc","Technology","Semiconductor Equipment & Materials",25115.49,120.05,2.49%,3906741,1941.44,2.01,-5.02%,-4.75%,-28.96%,7.24%,47.03%,,4.22%,35.90%,-34.29%,22.14%,22.26%,1.74%,79.56%,2.18%,-1.13%,-7.85%,-2.82%,1.67%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",44404.83,198.37,2.18%,10786294,7066.44,1.53,3.36%,-8.03%,-15.48%,,-43.32%,,4.35%,,-237.28%,74.32%,,72.16%,30.75%,13.76%,4.88%,-1.64%,-7.10%,0.51%
"BSP","NASD","Bending Spoons S.p.A","Technology","Software - Application",24189.15,38.08,-1.22%,2493790,2526.65,0.99,-1.78%,-8.15%,,,22.84%,,6.17%,,,,,17.15%,11.51%,6.28%,-6.28%,-2.08%,-1.40%,-1.98%
"NAVN","NASD","Navan Inc","Technology","Software - Application",5567.17,21.36,-3.48%,10334686,3859.29,2.68,1.62%,-26.80%,-2.51%,134.98%,25.06%,,4.65%,,26.99%,35.38%,,12.39%,34.50%,7.91%,-17.62%,-19.69%,16.80%,-3.65%
"OCTV","NASD","Octave Intelligence Plc","Technology","Software - Application",5052.00,18.82,1.57%,19181919,1752.07,10.95,6.15%,1.89%,13.37%,,-32.79%,,3.92%,0.58%,,,3.37%,34.64%,9.41%,1.62%,0.38%,3.35%,3.41%,1.35%
"QNT","NASD","Quantinuum Inc","Technology","Software - Application",13581.43,51.58,-5.36%,6568932,2002.43,3.28,5.20%,-7.89%,-26.10%,,-24.15%,,6.11%,,,,,14.60%,93.16%,8.53%,1.46%,-6.72%,-12.96%,-5.44%
"MBGL","NYSE","Mobility Global Inc","Technology","Software - Infrastructure",5746.07,19.49,-2.79%,9854560,7199.00,1.37,-3.32%,-5.80%,,,-22.20%,,2.24%,,,,,38.75%,2.81%,2.03%,-3.31%,-4.05%,-4.72%,-2.06%
"NTSK","NASD","Netskope Inc","Technology","Software - Infrastructure",7146.19,17.49,1.63%,16769687,5699.95,2.94,18.98%,18.98%,93.26%,84.30%,-0.29%,-22.23%,7.67%,69.01%,-15.79%,29.15%,,15.46%,46.03%,5.25%,15.58%,22.86%,35.31%,0.11%
