"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2222.15,12.89,1.02%,1480064,1470.55,1.01,10.64%,-16.84%,-29.25%,,-37.88%,,5.66%,,-3159.49%,47.42%,,31.05%,23.15%,6.95%,0.20%,-20.82%,-27.03%,-0.23%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5163.08,22.07,5.60%,5864404,2277.77,2.57,6.72%,-13.38%,40.31%,51.37%,-21.77%,,7.08%,82.48%,-62.49%,52.70%,46.22%,4.12%,28.10%,7.72%,4.70%,4.39%,8.70%,4.80%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",6152.01,41.18,1.03%,542377,1580.65,0.34,3.05%,-10.01%,,,-6.41%,,6.40%,,,,,132.86%,62.62%,3.29%,-2.05%,-10.43%,-11.23%,0.41%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",53574.52,169.03,3.32%,3772665,4008.24,0.94,3.02%,1.89%,-35.24%,,-43.18%,,4.43%,,,,,233.52%,75.33%,1.50%,5.81%,-5.16%,-12.69%,3.16%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3334.22,47.07,2.64%,699977,1161.73,0.60,2.15%,0.90%,3.61%,,56.90%,,3.36%,-18.84%,24.35%,20.75%,-0.48%,66.24%,99.09%,4.87%,0.05%,4.92%,12.74%,1.73%
"GENB","NASD","Generate Biomedicines Inc","Healthcare","Biotechnology",2230.76,17.38,1.40%,1393670,1054.36,1.32,8.62%,8.69%,9.38%,41.65%,15.87%,,6.48%,49.87%,,,26.80%,6.79%,25.09%,13.50%,6.15%,14.16%,23.42%,-0.46%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",12106.57,24.13,0.50%,2027729,2701.44,0.75,1.99%,-8.08%,-37.42%,,-24.59%,,6.14%,29.58%,,,20.27%,130.44%,24.39%,5.60%,-5.11%,-17.61%,-29.78%,-0.37%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",3223.80,13.55,-3.83%,33828130,16933.21,2.00,14.35%,34.42%,47.28%,160.58%,280.62%,,9.18%,-85.25%,43889.58%,,,66.03%,47.10%,13.71%,12.95%,50.00%,106.56%,-7.51%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",11492.20,37.75,-4.28%,12630947,8951.20,1.41,31.81%,13.16%,-38.96%,12.86%,45.19%,,7.91%,97.79%,674.78%,147.91%,61.73%,13.27%,56.21%,4.96%,17.20%,6.98%,-4.17%,-5.70%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",4816.09,34.70,-1.36%,1654382,1831.15,0.90,-7.63%,-10.17%,-9.94%,-4.22%,-22.89%,,3.58%,-28.09%,-28.54%,-3.75%,9.80%,3.76%,88.16%,4.28%,-9.93%,-7.79%,-8.01%,-1.84%
