"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",3705.86,22.26,-0.36%,503525,1267.61,0.40,-1.77%,-12.36%,,,-11.31%,,5.71%,,1177.16%,37.12%,,5.67%,0.02%,5.89%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",3261.21,19.10,10.47%,1387869,1923.64,0.72,11.24%,4.09%,,,-7.95%,,8.72%,,-107.01%,21.01%,,0.04%,0.05%,8.21%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",17500.78,42.65,1.35%,341061,1046.94,0.33,6.07%,-5.95%,17.62%,,12.24%,,7.06%,13.74%,,,42.24%,3.44%,0.00%,7.37%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",4238.99,18.37,0.22%,1157907,1610.93,0.72,4.14%,15.75%,13.05%,-29.78%,-34.88%,,8.41%,83.39%,-36.77%,128.38%,47.80%,1.96%,26.31%,5.54%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",7099.38,48.91,4.31%,825277,2722.31,0.30,6.23%,,,,11.16%,,7.77%,,,,,37.84%,30.92%,3.58%
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",3399.67,20.70,2.27%,2856061,6886.67,0.41,8.78%,-23.93%,-50.06%,-28.37%,-7.47%,,8.44%,-40.29%,-20.35%,44.80%,28.25%,8.98%,20.38%,15.29%
"HAWK","NYSE","HawkEye 360 Inc","Industrials","Aerospace & Defense",2008.18,20.50,7.11%,1097387,1436.59,0.76,13.07%,-11.33%,,,-39.35%,,9.18%,-1166.67%,-469.59%,116.49%,,11.83%,10.75%,4.70%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",62067.82,195.87,-5.73%,3297391,2987.52,1.10,-6.00%,-20.05%,,,-34.16%,,5.33%,,,,,19.23%,1.55%,3.34%
"MDA","NYSE","MDA Space Ltd","Industrials","Aerospace & Defense",5006.57,30.88,-2.31%,1084710,1435.93,0.76,-1.72%,-20.23%,-10.91%,14.66%,59.16%,1.85%,5.55%,-8.98%,-9.52%,38.31%,10.26%,64.05%,60.20%,0.93%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",1568705.00,118.24,2.59%,74177370,128648.31,0.58,-9.82%,-24.26%,,,-21.17%,,6.67%,,,,,66.05%,0.07%,17.23%
"YSS","NYSE","York Space Systems Inc","Industrials","Aerospace & Defense",2315.23,17.62,-0.56%,850132,1917.36,0.44,-4.91%,-38.31%,-59.45%,,-53.63%,,8.73%,-15.13%,,,,109.09%,40.30%,9.74%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",2912.31,41.08,-0.19%,1455628,1486.31,0.98,2.01%,-3.79%,17.94%,,36.93%,,4.88%,-23.14%,,,-0.94%,57.47%,6.82%,5.74%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",18180.99,36.27,1.26%,1498801,2013.46,0.74,6.11%,-4.70%,4.71%,,13.34%,,4.39%,24.33%,,,19.56%,448.86%,1.85%,10.46%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",6447.88,29.24,-2.66%,2492197,3810.36,0.65,-5.28%,4.50%,-18.03%,-57.46%,-28.40%,,7.11%,80.58%,582.72%,72.52%,41.34%,15.70%,38.07%,10.66%
"MIAX","NYSE","Miami International Holdings Inc","Financial","Capital Markets",4033.18,41.67,-0.33%,1243505,1877.82,0.66,-2.84%,16.36%,-7.93%,-5.17%,-6.11%,,3.71%,-11.15%,678.45%,13.03%,3.48%,21.49%,57.10%,8.79%
