"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",3169.89,18.72,0.11%,685764,1040.42,0.66,0.48%,-27.13%,-34.20%,,-25.42%,,4.33%,,82.51%,35.43%,,25.00%,14.48%,4.98%,-7.95%,-16.07%,-19.00%,-1.37%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2160.09,12.53,2.70%,2042375,1677.97,1.22,-13.11%,-40.95%,-32.63%,,-39.61%,,6.46%,,-3159.49%,47.42%,,30.23%,23.15%,3.67%,-22.77%,-31.63%,-32.50%,1.29%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",4868.32,20.81,1.91%,2641267,1670.46,1.58,-5.19%,-6.26%,14.78%,8.10%,-26.23%,,6.32%,82.48%,-62.49%,52.70%,46.22%,3.80%,28.10%,7.30%,-10.78%,2.52%,1.08%,-0.67%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",6032.51,41.56,5.30%,1249475,1637.75,0.76,-8.98%,-19.10%,,,-5.55%,,7.22%,,,,,125.20%,63.44%,3.10%,-11.17%,-12.50%,-12.50%,4.63%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",49115.00,154.96,1.58%,3814865,3585.32,1.06,-3.60%,-23.90%,,,-47.91%,,3.01%,,,,,232.54%,75.23%,1.84%,-4.74%,-19.68%,-22.56%,1.65%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3429.84,48.42,3.44%,588396,1253.20,0.47,-0.29%,7.53%,-3.49%,,61.40%,,3.38%,-18.42%,24.35%,20.75%,-0.51%,65.61%,98.40%,4.96%,3.54%,10.99%,17.35%,1.59%
"GENB","NASD","Generate Biomedicines Inc","Healthcare","Biotechnology",2097.28,16.34,0.37%,963918,1028.01,0.94,3.61%,12.77%,11.16%,31.24%,8.93%,,8.36%,49.87%,,,26.80%,6.81%,25.09%,13.22%,2.45%,7.16%,17.53%,-0.37%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",12884.24,25.68,0.04%,1676529,2449.34,0.68,-5.48%,-19.02%,-40.83%,,-19.75%,,5.13%,31.59%,,,19.65%,129.89%,24.39%,5.24%,-8.91%,-19.87%,-27.59%,-1.23%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",8095.30,36.21,9.10%,5103398,4068.35,1.25,-4.76%,26.04%,15.61%,14.95%,-11.34%,,6.96%,123.14%,179.01%,84.85%,49.29%,11.90%,46.64%,9.43%,4.46%,14.93%,-1.92%,7.51%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2526.38,12.77,12.81%,35459316,15787.21,2.25,-0.47%,87.24%,34.56%,162.22%,258.71%,,13.14%,-93.61%,43889.58%,,,65.87%,56.99%,13.76%,33.83%,56.80%,104.84%,9.61%
"KLAR","NYSE","Klarna Group plc","Financial","Credit Services",5436.14,14.40,-1.03%,11847680,5473.48,2.16,2.78%,-29.31%,-17.57%,6.43%,-50.19%,,4.87%,104.95%,107.69%,26.61%,,5.35%,26.66%,22.07%,-11.51%,-20.47%,-27.24%,-2.21%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",9315.53,30.60,4.01%,6843610,7644.23,0.90,-3.23%,-20.50%,-52.62%,-9.81%,17.69%,,5.18%,,298.01%,115.99%,,13.39%,56.19%,4.59%,-10.52%,-21.51%,-23.22%,3.73%
"LGN","NASD","Legence Corp","Industrials","Engineering & Construction",5688.02,52.63,2.49%,711956,1372.63,0.52,-8.60%,-19.71%,-40.80%,-2.66%,22.28%,,4.68%,330.40%,-306.44%,110.74%,,18.89%,86.30%,6.07%,-12.25%,-20.75%,-15.72%,1.94%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",5686.32,40.97,-1.35%,1430307,1858.94,0.77,3.77%,14.47%,1.86%,11.42%,-8.96%,,3.14%,-28.03%,-28.54%,-3.75%,9.84%,3.42%,88.16%,3.80%,4.13%,9.31%,8.49%,-2.41%
"ALH","NYSE","Alliance Laundry Holdings Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances",4508.54,22.68,1.07%,909195,1061.59,0.86,-2.41%,-19.03%,-9.06%,6.23%,11.45%,,3.51%,32.03%,286.93%,22.38%,17.61%,0.01%,29.25%,4.42%,-6.55%,-10.49%,-4.07%,-0.22%
"CSQR","NYSE","Csquare Inc","Technology","Information Technology Services",3059.40,18.36,2.00%,933659,1544.76,0.60,-8.47%,-9.51%,,,-12.15%,,6.36%,,,,,4.83%,,2.55%,-11.09%,-11.57%,-11.57%,1.55%
"FDXF","NYSE","FedEx Freight Holding Company Inc","Industrials","Integrated Freight & Logistics",19017.22,127.19,0.47%,1792913,1588.23,1.13,-4.55%,-11.07%,-19.35%,,-5.79%,,3.59%,,,,,154.49%,61.97%,3.29%,-7.06%,-11.65%,-15.34%,1.77%
"MDLN","NASD","Medline Inc","Healthcare","Medical Instruments & Supplies",48105.15,36.59,0.80%,5757591,8054.75,0.71,5.60%,-0.20%,6.21%,-16.94%,-12.88%,,3.10%,4.32%,-83.26%,11.60%,7.87%,10.32%,74.08%,7.29%,4.76%,-3.23%,-10.88%,0.19%
"MMED","NASD","MiniMed Group Inc","Healthcare","Medical Instruments & Supplies",6707.38,23.84,0.34%,3783411,1348.41,2.81,22.19%,28.45%,69.56%,,25.14%,,6.83%,152.69%,100.00%,22.71%,,1.73%,13.26%,22.08%,16.94%,32.40%,53.56%,-0.17%
"WBI","NYSE","WaterBridge Infrastructure LLC","Energy","Oil & Gas Equipment & Services",3980.23,32.24,-0.06%,327440,1135.33,0.29,-1.38%,-3.90%,4.64%,29.48%,61.12%,,3.65%,215.06%,-36.37%,128.00%,,15.47%,107.21%,13.84%,0.93%,-2.23%,18.43%,-0.22%
"MICC","NYSE","Magnum Ice Cream Company NV","Consumer Defensive","Packaged Foods",12086.01,19.74,-0.55%,870841,1091.72,0.80,-1.69%,4.72%,15.91%,29.70%,24.54%,,1.90%,1.20%,-20.16%,11.26%,7.14%,10.62%,48.97%,2.20%,-0.06%,4.51%,18.65%,-0.90%
"JAN","NYSE","Janus Living Inc","Real Estate","REIT - Residential",9633.91,31.29,1.92%,1511754,1806.36,0.84,1.89%,2.62%,26.94%,,33.15%,,3.40%,364.25%,,,81.11%,14.24%,35.66%,9.32%,2.47%,3.87%,13.86%,0.55%
"EQPT","NASD","Equipmentshare.Com Inc","Industrials","Rental & Leasing Services",4604.06,18.14,1.85%,1804918,2798.86,0.64,-0.87%,-9.25%,-11.25%,-38.42%,-36.35%,,3.71%,4435.39%,29.24%,26.33%,,6.62%,33.03%,14.17%,-4.94%,-3.37%,-20.35%,3.42%
"SUNB","NYSE","Sunbelt Rentals Holdings Inc","Industrials","Rental & Leasing Services",27052.44,65.99,-1.67%,4599230,4301.16,1.07,-10.41%,-17.41%,-18.82%,-12.06%,-9.60%,,3.89%,7.63%,,,12.10%,3.20%,81.50%,3.30%,-13.66%,-12.08%,-11.09%,-2.66%
"JMKE","NYSE","Jersey Mike's Subs Inc","Consumer Cyclical","Restaurants",6375.01,20.07,-2.81%,2807696,4333.90,0.65,-8.81%,-13.27%,,,-4.43%,,4.03%,,,,,0.33%,,2.83%,-9.41%,-10.26%,-10.26%,-3.69%
"Q","NYSE","Qnity Electronics Inc","Technology","Semiconductor Equipment & Materials",24784.93,118.47,0.66%,1530280,1961.17,0.78,-6.24%,-12.66%,-23.47%,2.20%,45.09%,,3.81%,35.90%,-34.29%,22.14%,22.26%,1.87%,79.54%,1.99%,-8.77%,-13.23%,-2.43%,0.70%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",42629.71,190.44,3.21%,4950578,6937.00,0.71,2.02%,-11.13%,-11.59%,,-45.59%,,5.90%,,-237.28%,74.32%,,79.53%,30.75%,16.50%,-8.14%,-5.81%,-11.86%,4.96%
"BSP","NASD","Bending Spoons S.p.A","Technology","Software - Application",26482.29,41.69,2.01%,1059559,2674.96,0.40,-9.66%,-4.71%,,,34.48%,,7.61%,,,,,13.69%,11.51%,6.19%,-2.90%,8.25%,8.25%,0.26%
"NAVN","NASD","Navan Inc","Technology","Software - Application",7047.52,27.71,3.01%,1949573,3930.67,0.50,-9.39%,0.22%,24.48%,150.77%,62.24%,,6.22%,,66.82%,39.86%,,12.88%,35.36%,7.96%,-4.00%,3.09%,54.87%,0.25%
"OCTV","NASD","Octave Intelligence Plc","Technology","Software - Application",5363.39,19.98,5.16%,2574348,1686.91,1.53,2.67%,1.99%,0.05%,,-28.64%,,3.61%,-4.93%,,,1.73%,31.91%,9.47%,1.23%,5.13%,11.46%,9.94%,1.11%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",3652.65,20.59,0.93%,783338,2038.49,0.38,-5.90%,-12.87%,1.28%,76.89%,78.42%,,4.61%,144.75%,62.53%,46.58%,,20.30%,25.80%,16.66%,-2.87%,-13.60%,24.35%,0.49%
"QNT","NASD","Quantinuum Inc","Technology","Software - Application",12823.11,48.70,1.46%,1528737,2844.56,0.54,-9.81%,-14.43%,-19.34%,,-28.38%,,4.77%,,,,,14.46%,93.13%,8.08%,-13.49%,-19.55%,-19.73%,0.25%
"MBGL","NYSE","Mobility Global Inc","Technology","Software - Infrastructure",6032.05,20.46,0.39%,3626606,7970.66,0.45,0.94%,-3.76%,,,-18.32%,,3.20%,,,,,30.74%,2.47%,1.99%,2.27%,-0.30%,-0.30%,-1.30%
