"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",3339.60,20.06,-20.59%,3221233,1074.97,3.00,-14.02%,-16.66%,,,-20.08%,,11.10%,,82.51%,35.43%,,8.48%,0.81%,3.39%,-13.54%,-17.60%,-17.60%,-15.86%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",3209.98,18.80,-1.62%,1236979,1695.02,0.73,-11.57%,-1.05%,,,-9.40%,,8.22%,,-3159.49%,47.42%,,4.80%,5.21%,3.89%,-1.31%,-4.44%,-4.44%,-1.83%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",24084.10,57.69,-0.71%,621457,1034.40,0.60,0.17%,38.84%,62.97%,,51.82%,,5.20%,37.98%,,,47.36%,5.22%,1.47%,3.31%,14.38%,25.86%,36.26%,-0.71%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2501.95,20.89,-8.18%,2193912,2295.13,0.96,-2.79%,17.43%,-19.31%,,-9.21%,,7.75%,300.91%,,99.53%,,22.24%,25.28%,16.21%,18.63%,12.24%,-8.42%,-3.24%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",6055.04,26.24,10.34%,2446196,1599.61,1.53,15.49%,41.61%,42.45%,35.33%,-6.98%,,7.81%,82.70%,-62.49%,52.70%,46.49%,5.65%,27.45%,6.85%,28.07%,42.86%,24.72%,10.39%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",7289.53,50.22,-3.85%,878928,1916.48,0.46,-11.65%,7.42%,,,14.14%,,10.74%,,,,,42.56%,32.44%,3.49%,2.22%,3.44%,3.44%,-5.25%
"HAWK","NYSE","HawkEye 360 Inc","Industrials","Aerospace & Defense",2387.28,24.37,-1.46%,1106633,1076.98,1.03,-1.38%,20.35%,-27.66%,,-27.90%,,5.41%,-1371.43%,-469.59%,116.49%,,17.90%,11.18%,4.13%,12.34%,10.82%,-0.99%,0.70%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",53821.74,169.81,1.20%,2455946,3598.56,0.68,8.53%,-20.11%,,,-42.92%,,6.90%,,,,,298.75%,31.25%,2.75%,-12.58%,-20.77%,-20.77%,1.80%
"MDA","NYSE","MDA Space Ltd","Industrials","Aerospace & Defense",5643.75,34.81,-2.30%,856438,1593.91,0.54,1.61%,4.82%,-9.11%,35.08%,79.41%,10.30%,5.67%,-8.96%,-7.82%,33.60%,10.61%,41.70%,59.20%,1.71%,8.72%,-1.84%,20.15%,-3.04%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",1862453.57,141.29,-3.33%,119547722,125881.63,0.95,22.95%,4.45%,,,-5.81%,,10.51%,,,,,76.65%,1.97%,13.18%,16.07%,-0.24%,-0.24%,-1.71%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3225.84,45.54,0.24%,776487,1379.85,0.56,6.35%,11.65%,3.97%,,51.80%,,4.36%,-18.42%,24.35%,20.75%,-0.51%,62.62%,43.73%,4.73%,6.15%,4.74%,12.97%,0.04%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",15874.51,31.64,-0.66%,1103737,2011.28,0.55,1.22%,-6.75%,-25.55%,,-1.13%,,5.11%,30.62%,,,19.72%,353.78%,4.91%,4.43%,-2.39%,-11.51%,-14.41%,-1.13%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",7030.04,31.88,3.91%,9883094,3759.17,2.63,11.47%,3.07%,-21.30%,-9.97%,-21.94%,,6.27%,90.98%,582.72%,72.52%,44.80%,10.45%,38.68%,10.80%,11.96%,9.18%,-14.11%,-0.78%
"MIAX","NYSE","Miami International Holdings Inc","Financial","Capital Markets",4356.24,43.90,0.97%,639643,1910.39,0.33,-3.43%,3.46%,-20.49%,6.76%,-1.08%,,6.09%,-6.36%,34.81%,18.26%,3.83%,25.12%,63.08%,7.04%,-0.54%,5.26%,0.72%,2.38%
"KLAR","NYSE","Klarna Group plc","Financial","Credit Services",7806.91,20.68,8.16%,3880720,5193.99,0.75,2.07%,5.62%,51.06%,8.22%,-28.47%,,3.66%,126.39%,95.07%,44.37%,,1.38%,24.91%,22.90%,8.14%,10.40%,-3.45%,7.48%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",11434.35,37.56,-1.86%,5411319,8374.01,0.65,-0.42%,-11.87%,-17.49%,13.71%,44.46%,,6.06%,,298.01%,115.99%,,110.09%,41.91%,5.91%,1.72%,-20.16%,-7.60%,-1.16%
