"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"LFTO","NASD","Liftoff Mobile Inc","Communication Services","Advertising Agencies",3244.39,19.16,1.00%,492220,1119.13,0.44,-1.89%,-13.46%,,,-23.67%,,6.57%,,82.51%,35.43%,,24.95%,14.02%,3.33%,-13.48%,-18.20%,-19.31%,0.63%
"AADX","NYSE","Applied Aerospace & Defense Inc","Industrials","Aerospace & Defense",2497.98,14.49,-3.14%,1980216,1672.07,1.18,-20.03%,-19.54%,,,-30.17%,,8.07%,,-3159.49%,47.42%,,28.87%,23.15%,3.86%,-22.12%,-24.98%,-24.89%,-2.62%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",22151.19,53.06,-0.38%,504066,1025.15,0.49,-7.88%,25.14%,52.47%,,39.63%,,5.41%,42.13%,,,50.42%,15.48%,14.17%,3.32%,-3.29%,10.84%,22.41%,-0.21%
"AVEX","NYSE","AEVEX Corp","Industrials","Aerospace & Defense",2052.75,18.00,-1.69%,959315,2246.11,0.43,-10.98%,25.96%,-32.89%,,-21.77%,,8.16%,295.03%,,99.53%,,47.27%,56.26%,11.56%,-6.54%,-0.38%,-20.11%,0.00%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5577.15,23.84,-3.64%,2436142,1642.83,1.48,-6.88%,30.92%,42.24%,31.28%,-15.49%,,6.31%,82.53%,-62.49%,52.70%,46.22%,3.69%,28.08%,6.67%,4.18%,22.15%,12.90%,-2.65%
"DPC","NYSE","DPC Holdings PLC","Industrials","Aerospace & Defense",6216.85,42.83,-5.76%,1177658,1712.08,0.69,-16.77%,-14.19%,,,-2.66%,,6.11%,,,,,124.94%,63.44%,3.42%,-12.74%,-11.46%,-11.46%,-6.59%
"HONA","NASD","Honeywell Aerospace Inc","Industrials","Aerospace & Defense",51092.78,161.20,-2.14%,3109983,3670.37,0.85,-0.22%,-21.01%,,,-45.82%,,4.12%,,,,,231.52%,75.06%,2.75%,-10.52%,-22.14%,-22.14%,-2.07%
"VGNT","NYSE","Versigent Plc","Consumer Cyclical","Auto Parts",3326.42,46.96,-4.61%,676445,1328.11,0.51,0.38%,12.75%,14.17%,,56.53%,,4.21%,-18.42%,24.35%,20.75%,-0.51%,65.20%,98.20%,4.73%,4.22%,8.58%,15.17%,-4.10%
"MAIR","NYSE","Madison Air Solutions Corp","Industrials","Building Products & Equipment",12528.01,24.97,-3.92%,1056840,2183.25,0.48,-15.56%,-28.10%,-37.64%,,-21.97%,,7.95%,31.59%,,,19.65%,129.89%,24.39%,4.43%,-16.25%,-26.41%,-31.10%,-4.11%
"FIGR","NASD","Figure Technology Solutions Inc","Financial","Capital Markets",8638.56,38.64,-1.18%,2571031,3954.85,0.65,8.07%,40.05%,13.81%,27.88%,-5.39%,,8.26%,123.60%,150.25%,84.85%,48.73%,12.28%,46.62%,10.43%,25.40%,27.93%,4.59%,-0.34%
"IOND","NASD","Ionic Digital Inc","Financial","Capital Markets",3124.06,69.54,1.19%,617743,1062.92,0.58,4.33%,,,,39.09%,,5.49%,,,,,2.05%,18.30%,0.31%,6.72%,6.72%,6.72%,1.19%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2133.99,10.64,0.57%,28141664,14839.02,1.90,48.81%,71.89%,38.72%,181.48%,198.88%,,14.22%,,,,,140.16%,56.20%,14.03%,44.97%,38.52%,77.88%,-3.01%
"KLAR","NYSE","Klarna Group plc","Financial","Credit Services",5326.67,14.11,-1.54%,7304512,5451.47,1.34,-27.68%,-18.72%,-14.85%,10.06%,-51.19%,,6.48%,105.27%,107.69%,26.61%,,5.26%,26.63%,22.65%,-23.15%,-24.39%,-31.70%,-0.91%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",9799.56,32.19,-2.98%,7808839,8216.99,0.95,-17.10%,-10.31%,-32.80%,-6.29%,23.81%,,5.86%,,298.01%,115.99%,,13.00%,55.66%,5.90%,-10.31%,-26.46%,-20.29%,-2.22%
"LGN","NASD","Legence Corp","Industrials","Engineering & Construction",6093.29,56.38,-5.04%,1041436,1422.72,0.73,-19.50%,-20.37%,-30.89%,8.01%,30.99%,,6.30%,318.32%,-306.44%,110.74%,,20.64%,61.40%,7.96%,-10.56%,-20.88%,-8.68%,-4.78%
"VSNT","NASD","Versant Media Group Inc","Communication Services","Entertainment",5458.70,39.33,1.50%,1463751,1899.00,0.77,0.25%,11.16%,-7.83%,32.87%,-12.60%,,2.56%,-28.24%,-28.54%,-3.75%,9.47%,3.59%,88.10%,3.48%,3.97%,5.75%,4.49%,1.26%
