"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4236.95,14.43,0.98%,1602069,2416.85,0.66,1.05%,8.82%,7.53%,-28.67%,-37.75%,-10.54%,4.75%,-28.02%,-92.98%,-25.21%,32.24%,1.98%,30.73%,31.27%,3.71%,5.38%,-20.97%,-0.76%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",837.16,12.33,-6.16%,3383503,2301.40,1.47,-13.90%,-18.24%,-32.60%,-28.40%,-48.13%,26.07%,6.09%,13.27%,6.72%,-9.92%,,17.41%,61.82%,33.25%,-17.06%,-17.29%,-32.37%,-5.88%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",779.96,19.18,-1.79%,1028287,1542.10,0.67,-2.29%,-30.46%,1.43%,53.69%,8.92%,-26.51%,3.65%,93.91%,-109.93%,-0.82%,,-2.71%,92.37%,39.18%,-11.19%,-19.45%,10.71%,-1.34%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",829.38,14.24,7.07%,3254353,1824.72,1.78,14.56%,55.29%,-13.64%,-8.42%,-20.89%,-45.08%,7.93%,3.84%,8.51%,-5.33%,,-7.35%,61.12%,33.91%,23.17%,21.61%,-7.01%,4.86%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",306.24,3.03,-7.62%,1341982,2429.07,0.55,-11.66%,-19.63%,-57.80%,-71.09%,-71.74%,-70.81%,8.67%,-338.64%,-2114.86%,,-25.22%,30.28%,17.32%,86.81%,-19.21%,-26.55%,-64.02%,-6.48%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",982.14,18.29,1.78%,1186755,2492.11,0.48,0.11%,14.96%,-38.42%,-33.66%,-23.82%,-43.79%,7.46%,23.92%,0.92%,,-12.59%,0.66%,43.84%,33.23%,-2.51%,-2.25%,-27.73%,2.52%
"NUAI","NASD","New Era Energy & Digital Inc","Technology","Software - Infrastructure",505.63,4.74,1.82%,4118177,7955.53,0.52,-1.45%,1.82%,-15.42%,7.84%,61.95%,852.81%,7.86%,49.04%,2.39%,-82.55%,21.14%,111.61%,53.25%,31.69%,-7.76%,-6.54%,-0.54%,4.06%
"POET","NASD","POET Technologies Inc","Technology","Semiconductors",1291.02,7.46,-0.53%,5188289,18194.24,0.29,-3.74%,6.72%,-46.29%,7.96%,17.85%,39.18%,4.84%,-86.62%,67.23%,112.29%,,11.36%,79.85%,30.19%,-11.46%,-11.79%,-7.63%,-1.19%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",422.27,4.87,-3.18%,4387880,4740.76,0.93,4.28%,1.88%,-48.30%,-51.30%,-53.08%,-56.13%,6.27%,-66.43%,-120.28%,404.36%,-9.04%,8.39%,41.11%,34.34%,-2.36%,-9.70%,-44.73%,-1.62%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",382.90,11.91,0.34%,646723,2971.03,0.22,-4.49%,17.57%,-44.63%,0.51%,-13.32%,176.33%,5.43%,75.64%,60.11%,52.25%,55.56%,20.65%,37.82%,37.11%,-12.47%,-11.77%,-12.98%,2.06%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1452.07,27.40,6.00%,2600355,5217.83,0.50,10.66%,16.00%,-48.25%,29.18%,57.38%,-81.55%,6.53%,36.88%,34.73%,-24.06%,,47.19%,103.54%,69.15%,-4.19%,-15.19%,-4.39%,5.87%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",735.00,18.92,6.59%,2710551,2670.64,1.01,-8.95%,-20.17%,-40.05%,8.99%,19.75%,11.89%,7.93%,-23.20%,-72.22%,59.49%,,5.25%,26.11%,63.77%,-20.18%,-33.65%,-12.27%,6.59%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",3275.27,10.76,2.38%,3649802,1994.12,1.83,2.97%,0.00%,-33.17%,4.26%,-0.09%,7.22%,3.89%,48.04%,-444.47%,,23.84%,1.69%,7.10%,31.27%,0.38%,-1.68%,-13.70%,1.51%
