"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASAN","NYSE","Asana Inc","Technology","Software - Application",1966.25,8.53,2.52%,4968485,6411.80,0.77,10.06%,16.21%,22.03%,-16.78%,-37.78%,-39.11%,8.73%,38.07%,64.50%,9.52%,28.76%,24.29%,45.79%,39.51%,12.36%,15.36%,-8.54%,-0.47%
"ASST","NASD","Strive Inc","Financial","Asset Management",993.32,11.80,6.21%,2271920,4173.15,0.54,-3.20%,-9.99%,-27.65%,-28.15%,-20.05%,-80.46%,8.17%,59.66%,-79.68%,1516.41%,,62.43%,43.66%,30.06%,-2.51%,-14.29%,-23.59%,5.92%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",3937.45,13.41,1.13%,2576802,2780.96,0.93,3.15%,-8.65%,-22.75%,-44.93%,-42.15%,-18.28%,5.31%,-21.42%,-92.98%,-25.21%,34.09%,-1.42%,29.23%,30.63%,1.12%,-0.37%,-28.68%,1.06%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",1053.75,15.52,2.92%,1909879,2851.92,0.67,12.55%,7.37%,-7.23%,-18.85%,-34.71%,37.10%,6.12%,66.62%,6.72%,-9.92%,,25.48%,58.37%,34.53%,5.19%,-3.49%,-17.05%,2.92%
"GEMI","NASD","Gemini Space Station Inc","Financial","Capital Markets",475.97,3.99,2.31%,2003492,1908.38,1.05,-10.34%,-5.67%,-15.47%,-52.16%,-59.78%,,6.44%,58.91%,26.67%,630.01%,33.01%,-0.03%,10.96%,36.18%,-7.62%,-11.57%,-51.00%,2.05%
"GRND","NYSE","Grindr Inc","Technology","Software - Application",3181.30,17.90,3.23%,2143106,1781.41,1.20,15.63%,11.46%,29.90%,58.13%,32.20%,3.11%,4.28%,40.76%,69.80%,38.33%,27.35%,-3.43%,19.95%,36.60%,12.72%,27.00%,36.53%,2.29%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",1050.26,27.65,0.25%,1265011,1811.46,0.70,0.44%,8.09%,85.70%,95.41%,57.01%,-4.85%,6.26%,93.59%,-284.42%,0.01%,,-4.63%,68.09%,66.68%,3.23%,23.48%,60.88%,-2.47%
"LVWR","NYSE","LiveWire Group Inc","Consumer Cyclical","Auto Manufacturers",344.00,1.68,-7.18%,1526213,4023.98,0.38,-30.86%,60.00%,-5.62%,-28.21%,-61.99%,-48.31%,62.51%,,4.00%,55.20%,,-1.42%,1.95%,31.89%,40.20%,37.80%,-34.78%,0.00%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",551.57,8.90,-2.94%,3438051,1587.69,2.17,-12.49%,-31.27%,-39.82%,-54.38%,-50.56%,-53.06%,9.10%,23.57%,-55.83%,-9.69%,,-11.24%,62.35%,30.13%,-21.27%,-32.55%,-49.17%,0.06%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",375.48,3.89,3.18%,705652,2565.18,0.28,4.01%,-26.33%,-62.16%,-63.23%,-63.71%,-62.32%,10.16%,-212.73%,-1849.10%,,-26.37%,30.00%,5.96%,71.35%,1.37%,-30.06%,-57.54%,4.57%
