"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASAN","NYSE","Asana Inc","Technology","Software - Application",2208.28,9.58,0.84%,3573056,5826.43,0.61,4.81%,45.81%,50.63%,31.96%,-30.12%,-30.07%,5.50%,38.07%,64.50%,9.52%,28.76%,16.73%,46.51%,31.65%,7.67%,21.73%,6.76%,1.48%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4175.29,14.22,2.89%,2701671,2463.12,1.10,1.14%,3.64%,0.78%,-28.79%,-38.65%,-8.96%,4.07%,-27.52%,-92.98%,-25.21%,32.24%,-1.64%,30.74%,31.71%,5.59%,4.92%,-23.14%,2.89%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",987.90,14.55,-1.22%,1838866,2405.87,0.76,-3.90%,-0.95%,-19.61%,-27.43%,-38.79%,40.11%,6.07%,63.31%,6.72%,-9.92%,,30.30%,61.82%,32.74%,-3.62%,-4.50%,-21.96%,-3.00%
"GEMI","NASD","Gemini Space Station Inc","Financial","Capital Markets",554.91,4.28,3.38%,7259441,1698.09,4.28,9.18%,-2.73%,-19.09%,-26.46%,-56.85%,,10.85%,58.29%,21.93%,-47.66%,36.12%,1.19%,13.26%,36.97%,5.35%,-0.18%,-39.28%,0.00%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",796.63,19.59,-0.05%,1085891,1671.85,0.65,-8.93%,-22.93%,7.52%,50.00%,11.24%,-27.82%,6.10%,93.91%,-109.93%,-0.82%,,-5.77%,67.22%,63.98%,-18.62%,-16.67%,13.17%,-0.91%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",694.80,11.90,6.73%,1546651,1771.14,0.87,-2.86%,6.25%,-14.45%,-28.14%,-33.89%,-45.56%,10.04%,5.27%,8.51%,-5.33%,,-18.93%,61.11%,32.79%,13.80%,0.32%,-23.99%,3.79%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",331.50,3.28,-2.67%,859679,2515.57,0.34,-12.65%,-6.95%,-53.93%,-68.79%,-69.40%,-68.40%,9.56%,-338.64%,-2114.86%,,-25.22%,22.51%,17.30%,89.02%,-14.88%,-27.68%,-62.05%,-3.81%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",1012.21,18.85,3.40%,1493655,2594.89,0.58,-4.12%,11.67%,-24.84%,-23.37%,-21.49%,-35.27%,6.50%,21.70%,0.92%,,-17.59%,-8.55%,43.82%,34.67%,4.25%,-3.17%,-27.32%,1.73%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",431.80,4.98,5.06%,6109091,4860.32,1.26,-0.20%,-1.19%,-43.47%,-47.52%,-52.02%,-46.16%,7.10%,-66.43%,-120.28%,404.36%,-9.04%,9.43%,41.05%,32.03%,-0.14%,-11.83%,-44.63%,3.75%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2948.58,30.30,4.99%,4617661,4477.73,1.03,-0.43%,9.82%,5.03%,3.45%,-30.71%,-52.30%,5.72%,-58.29%,185.50%,41.75%,21.18%,-6.48%,60.82%,30.28%,3.35%,-1.67%,-12.33%,4.52%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",427.42,13.30,0.95%,870245,3219.15,0.27,-17.73%,31.50%,-34.60%,46.91%,-3.24%,298.05%,7.63%,75.64%,60.11%,52.25%,55.56%,15.94%,37.81%,33.01%,3.46%,-12.55%,-1.23%,-0.64%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1338.80,25.76,-2.24%,3851055,5922.66,0.65,-18.97%,-0.77%,-62.94%,38.05%,47.96%,-84.30%,11.15%,36.88%,34.73%,-24.06%,,19.61%,105.51%,69.55%,-6.71%,-26.28%,-9.43%,-4.10%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",804.94,20.72,-2.08%,2573269,2561.28,1.00,-29.81%,-23.57%,-29.88%,22.68%,31.14%,24.00%,10.89%,-21.49%,-72.22%,59.49%,,-2.61%,26.14%,68.21%,-17.12%,-30.72%,-5.15%,-3.81%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",3333.11,10.95,8.31%,3793016,2526.81,1.50,-5.03%,1.86%,-24.22%,5.19%,1.67%,9.06%,5.37%,47.98%,-444.47%,,23.84%,80.80%,7.07%,100.27%,2.12%,-2.70%,-12.63%,7.78%
