"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AESI","NYSE","Atlas Energy Solutions Inc","Energy","Oil & Gas Equipment & Services",1696.30,13.57,-0.44%,2926266,3194.79,0.92,-6.93%,5.85%,-17.05%,-2.93%,44.06%,21.05%,5.82%,-128.48%,-347.44%,1.56%,,23.63%,85.00%,30.58%,3.26%,6.23%,2.62%,-0.95%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",3846.43,13.10,-8.46%,3504136,2536.40,1.38,-12.08%,-3.32%,-1.80%,-36.41%,-43.49%,-23.26%,4.56%,-30.91%,-92.98%,-25.21%,28.88%,1.97%,30.71%,32.18%,-10.08%,-5.46%,-26.03%,-7.09%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",769.95,11.34,-7.35%,2921793,2131.92,1.37,-15.75%,-23.33%,-32.06%,-38.34%,-52.29%,-7.13%,5.52%,15.48%,-1156.77%,-28.70%,,16.71%,61.84%,37.20%,-15.81%,-21.30%,-35.12%,-8.55%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",786.06,19.33,3.09%,1369151,1443.07,0.95,5.63%,-4.78%,11.99%,78.98%,9.77%,-13.24%,3.96%,93.91%,-109.93%,-0.82%,,-2.74%,92.37%,35.91%,1.08%,-15.76%,10.97%,3.15%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",578.49,9.90,-1.39%,1845945,1977.03,0.93,-19.38%,-19.05%,-28.47%,-30.87%,-45.00%,-61.54%,5.87%,3.84%,8.51%,-5.33%,,-7.02%,61.12%,32.69%,-19.60%,-14.18%,-33.72%,-2.27%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",839.84,15.64,-0.89%,1966033,2146.47,0.92,-13.92%,-20.16%,-34.86%,-27.86%,-34.86%,-56.90%,4.88%,23.92%,0.92%,,-12.59%,0.62%,43.76%,33.36%,-12.32%,-12.04%,-36.19%,-2.68%
"NUAI","NASD","New Era Energy & Digital Inc","Technology","Software - Infrastructure",576.48,5.41,-0.92%,6255747,7409.30,0.84,-16.51%,-0.92%,-0.55%,-9.53%,84.64%,1051.55%,7.01%,49.04%,2.39%,-82.55%,21.14%,130.63%,58.16%,31.34%,0.86%,6.56%,11.58%,-4.08%
"SAIL","NASD","Sailpoint Inc","Technology","Software - Infrastructure",11623.76,20.36,1.90%,3739595,4145.44,0.90,15.81%,9.52%,44.50%,38.41%,0.64%,-5.78%,9.05%,33.97%,-366.32%,16.82%,28.06%,2.45%,17.61%,30.02%,7.83%,16.42%,27.10%,3.51%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",371.97,4.29,-0.92%,3507613,4082.41,0.86,-7.84%,-12.45%,-34.60%,-55.41%,-58.67%,-64.57%,4.28%,-66.43%,-120.28%,404.36%,-9.04%,9.48%,37.97%,38.35%,-9.16%,-14.54%,-49.83%,-1.61%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2418.23,24.85,-1.70%,3712240,4249.35,0.87,-4.02%,-16.47%,-22.92%,-10.71%,-43.17%,-63.00%,3.99%,-58.79%,185.50%,41.75%,21.70%,0.69%,60.82%,31.09%,-11.38%,-14.41%,-26.03%,-1.93%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",321.17,9.99,1.73%,932202,2068.01,0.45,-8.43%,-35.94%,-60.10%,-34.83%,-27.29%,217.14%,6.45%,75.64%,60.11%,52.25%,55.56%,20.75%,37.84%,35.75%,-14.80%,-16.94%,-28.75%,0.81%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1252.86,23.67,-1.46%,1572569,4228.44,0.37,-13.23%,-32.29%,-47.40%,32.31%,35.96%,-92.00%,6.67%,36.88%,34.73%,-24.06%,,48.19%,99.14%,70.54%,-9.90%,-15.97%,-18.62%,-4.13%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",670.52,17.26,2.62%,1240958,2806.95,0.44,-10.62%,-43.13%,-51.58%,12.52%,9.24%,-10.48%,5.79%,-26.65%,-72.22%,59.49%,,5.17%,26.12%,55.65%,-9.83%,-28.94%,-19.94%,0.00%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",2282.95,7.50,-3.85%,1720249,1688.81,1.02,-17.13%,-33.33%,-43.90%,-12.38%,-30.36%,-25.37%,5.56%,47.98%,-444.47%,,23.82%,10.52%,6.66%,30.79%,-22.51%,-27.43%,-39.15%,-4.70%
