"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"AESI","NYSE","Atlas Energy Solutions Inc","Energy","Oil & Gas Equipment & Services",1373.79,10.99,-4.60%,4358924,3252.21,1.34,-18.11%,-8.57%,-33.95%,-18.95%,16.67%,-7.41%,5.59%,-128.48%,-347.44%,1.56%,,23.63%,85.00%,30.58%,-16.42%,-12.33%,-17.48%,-4.18%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4057.84,13.82,2.75%,3492260,2556.83,1.37,6.97%,-2.47%,-0.36%,-38.28%,-40.38%,-28.02%,4.46%,-33.87%,-92.98%,-25.21%,25.93%,1.97%,30.72%,32.18%,-3.43%,-0.20%,-20.16%,1.77%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",743.47,10.95,-3.44%,2763878,2118.67,1.30,-6.81%,-23.32%,-30.78%,-23.48%,-53.93%,-15.44%,4.49%,15.48%,-1156.77%,-28.70%,,16.71%,61.84%,37.20%,-12.70%,-21.67%,-35.82%,-1.97%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",849.50,20.89,4.24%,859904,1497.10,0.57,11.06%,6.64%,-8.70%,85.20%,18.63%,-7.81%,7.61%,93.91%,-109.93%,-0.82%,,-2.74%,92.37%,35.91%,8.01%,-6.41%,19.36%,4.97%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",530.41,9.14,-1.51%,1845011,2020.74,0.91,-6.83%,-29.26%,-27.75%,-34.34%,-49.22%,-72.58%,5.75%,3.84%,8.51%,-5.33%,,-6.96%,60.55%,32.69%,-20.39%,-18.08%,-37.92%,-1.72%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",913.95,17.02,0.06%,1884705,2077.62,0.91,0.29%,-11.54%,-17.58%,-22.42%,-29.11%,-60.03%,6.48%,24.46%,0.92%,,-11.76%,0.62%,43.76%,33.36%,-1.53%,-3.19%,-29.08%,2.10%
"NUAI","NASD","New Era Energy & Digital Inc","Technology","Software - Infrastructure",739.52,6.94,-0.72%,10986714,7633.73,1.44,19.45%,36.88%,18.03%,55.96%,136.86%,653.53%,11.15%,49.04%,2.39%,-82.55%,21.14%,130.63%,58.28%,31.34%,18.78%,29.46%,41.25%,4.83%
"SAIL","NASD","Sailpoint Inc","Technology","Software - Infrastructure",12628.57,22.12,3.32%,7205082,4169.44,1.73,9.56%,23.78%,74.31%,79.40%,9.34%,-0.23%,6.13%,33.97%,-366.32%,16.82%,28.06%,2.46%,17.61%,30.02%,12.77%,21.32%,37.66%,3.32%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",391.05,4.51,4.64%,1814662,3848.60,0.47,4.88%,-7.58%,-23.56%,-51.61%,-56.55%,-64.88%,5.10%,-66.43%,-120.28%,404.36%,-9.04%,9.48%,37.89%,38.35%,-2.11%,-6.93%,-45.94%,4.64%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2397.79,24.64,0.78%,5117330,4279.63,1.20,-0.52%,-19.42%,-25.27%,-5.56%,-43.65%,-59.35%,3.97%,-59.08%,185.50%,41.75%,28.54%,0.67%,60.82%,31.17%,-7.12%,-12.59%,-25.32%,1.27%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",354.29,11.02,0.46%,905364,1775.04,0.51,2.70%,-14.31%,-36.59%,3.67%,-19.80%,247.63%,6.20%,75.64%,60.11%,52.25%,55.56%,20.75%,37.80%,35.78%,-0.93%,-6.57%,-22.31%,2.23%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1392.08,26.30,-3.10%,1742830,3837.08,0.45,10.78%,3.99%,-44.97%,42.16%,51.06%,-90.11%,6.47%,36.88%,34.73%,-24.06%,,47.67%,106.29%,70.68%,0.05%,-2.99%,-10.02%,-0.38%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",787.07,20.26,6.35%,1738813,2519.36,0.69,13.44%,-0.69%,-44.98%,37.92%,28.23%,-22.82%,6.00%,-26.65%,-72.22%,59.49%,,5.18%,26.12%,55.65%,8.16%,-9.56%,-5.94%,6.97%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",1552.41,5.10,-4.32%,14881009,2243.47,6.63,-33.42%,-51.98%,-58.23%,-43.08%,-52.65%,-49.20%,9.07%,47.98%,-444.47%,,23.82%,10.56%,6.66%,32.82%,-39.82%,-47.88%,-58.13%,-0.39%
