"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASAN","NYSE","Asana Inc","Technology","Software - Application",2249.77,9.76,1.88%,3826576,5814.25,0.66,10.53%,42.27%,47.43%,48.33%,-28.81%,-32.55%,4.70%,38.07%,64.50%,9.52%,28.76%,3.44%,46.51%,31.65%,8.47%,23.29%,8.97%,2.63%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4192.90,14.28,0.42%,2016486,2473.31,0.82,5.39%,5.62%,2.44%,-23.39%,-38.40%,-7.03%,4.08%,-28.02%,-92.98%,-25.21%,32.24%,2.01%,30.74%,31.71%,5.54%,5.19%,-22.70%,-0.76%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",972.28,14.32,-1.58%,1183211,2379.87,0.50,-3.18%,7.27%,-24.15%,-30.82%,-39.76%,29.36%,6.44%,79.07%,6.72%,-9.92%,,17.43%,61.82%,32.74%,-5.31%,-5.84%,-23.03%,-0.90%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",798.26,19.63,0.20%,782970,1664.16,0.47,-3.30%,-23.94%,3.70%,61.43%,11.47%,-26.45%,5.94%,93.91%,-109.93%,-0.82%,,-0.53%,67.22%,63.98%,-17.09%,-16.70%,13.38%,0.15%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",726.65,12.43,4.45%,2127380,1779.40,1.20,1.64%,20.10%,-10.70%,-27.73%,-30.94%,-47.17%,8.00%,5.27%,8.51%,-5.33%,,-7.78%,61.11%,32.79%,17.60%,5.22%,-20.25%,4.98%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",346.67,3.43,4.57%,1096573,2504.81,0.44,-2.97%,-1.15%,-51.62%,-67.36%,-68.00%,-66.96%,8.43%,-338.64%,-2114.86%,,-25.22%,21.21%,17.30%,89.02%,-10.62%,-23.15%,-60.15%,5.21%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",981.07,18.27,-3.08%,1385587,2592.49,0.53,-6.74%,17.19%,-31.65%,-25.25%,-23.91%,-41.67%,5.84%,23.85%,0.92%,,-12.60%,0.64%,43.82%,34.67%,0.63%,-5.64%,-29.24%,-2.92%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",404.92,4.67,-6.22%,6026749,4894.29,1.23,-4.69%,-2.91%,-46.32%,-49.46%,-55.01%,-51.91%,7.87%,-66.43%,-120.28%,404.36%,-9.04%,8.36%,41.05%,32.03%,-6.25%,-16.50%,-47.87%,-5.66%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2908.69,29.89,-1.35%,3352464,4490.73,0.75,0.47%,10.99%,4.66%,9.65%,-31.65%,-56.59%,6.27%,-58.29%,185.50%,41.75%,21.18%,0.78%,60.82%,30.31%,1.54%,-2.88%,-13.31%,-1.06%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",400.90,12.47,-6.21%,930806,3170.94,0.29,-20.04%,28.96%,-45.92%,29.90%,-9.24%,220.57%,7.85%,75.64%,60.11%,52.25%,55.56%,20.65%,37.82%,33.01%,-3.79%,-15.97%,-7.64%,-1.66%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1312.16,24.76,-3.88%,3526110,5836.15,0.60,-29.18%,7.23%,-64.57%,34.06%,42.22%,-84.91%,11.87%,36.88%,34.73%,-24.06%,,44.82%,105.56%,68.21%,-10.49%,-28.29%,-12.99%,-0.96%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",807.26,20.78,0.29%,4139867,2563.62,1.61,-31.53%,-12.06%,-31.17%,22.16%,31.52%,21.59%,10.90%,-14.24%,-72.22%,59.49%,,5.24%,26.14%,68.21%,-16.48%,-30.34%,-4.66%,3.85%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",3180.91,10.45,-4.57%,937054,2447.40,0.38,-7.11%,1.65%,-31.16%,0.38%,-2.97%,4.08%,5.39%,47.98%,-444.47%,,23.84%,1.71%,7.07%,100.27%,-2.66%,-6.81%,-16.54%,0.00%
