"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4292.73,14.62,0.83%,2053901,2452.88,0.84,5.79%,15.94%,7.11%,-22.03%,-36.93%,-7.29%,4.50%,-28.02%,-92.98%,-25.21%,32.24%,2.01%,30.73%,31.27%,5.86%,7.16%,-20.37%,1.39%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",949.20,13.98,0.79%,3413937,2301.86,1.48,-5.09%,1.90%,-31.00%,-29.89%,-41.19%,35.20%,5.95%,68.14%,6.72%,-9.92%,,17.43%,61.83%,33.25%,-7.56%,-7.07%,-24.08%,4.25%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",791.75,19.47,2.15%,762978,1589.01,0.48,-0.66%,-28.47%,-8.16%,51.52%,10.56%,-25.83%,4.29%,93.91%,-109.93%,-0.82%,,-0.53%,92.37%,59.09%,-13.17%,-17.82%,12.43%,2.42%
"IEP","NASD","Icahn Enterprises L P","Energy","Oil & Gas Refining & Marketing",4784.46,6.73,-1.17%,589683,1003.81,0.59,1.20%,-11.33%,-9.91%,-17.02%,-10.86%,-19.98%,2.62%,,-75.03%,35.30%,,12.43%,1.46%,34.77%,-6.66%,-8.42%,-12.68%,-1.03%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",811.43,13.91,9.53%,2545858,1801.07,1.41,24.75%,44.44%,-16.56%,-6.83%,-22.72%,-45.15%,8.06%,3.84%,8.51%,-5.33%,,-7.78%,61.12%,33.90%,25.45%,18.59%,-9.79%,8.00%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",355.77,3.52,6.02%,1841941,2438.48,0.76,4.45%,6.34%,-58.29%,-66.52%,-67.16%,-66.09%,7.94%,-338.64%,-2114.86%,,-25.22%,21.21%,17.32%,86.98%,-7.80%,-17.45%,-58.57%,3.23%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",1033.16,19.24,4.00%,1721867,2507.67,0.69,5.54%,29.30%,-32.84%,-30.59%,-19.87%,-41.50%,6.87%,23.92%,0.92%,,-12.59%,0.64%,43.84%,33.23%,3.31%,0.97%,-24.54%,2.07%
"NUAI","NASD","New Era Energy & Digital Inc","Technology","Software - Infrastructure",546.65,5.13,3.85%,4180584,7952.38,0.53,-7.90%,26.20%,10.32%,4.06%,75.09%,926.00%,9.30%,49.04%,2.39%,-82.55%,21.14%,98.86%,53.25%,31.69%,-0.62%,0.03%,7.52%,1.79%
"POET","NASD","POET Technologies Inc","Technology","Semiconductors",1417.35,8.19,1.36%,7451151,18607.53,0.40,-0.97%,28.57%,-38.24%,31.25%,29.38%,52.23%,4.03%,-86.62%,67.23%,112.29%,,11.59%,79.85%,30.19%,-2.44%,-5.21%,1.69%,-2.15%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",423.13,4.88,2.09%,2411352,4860.92,0.50,2.95%,11.67%,-48.58%,-53.39%,-52.99%,-57.97%,7.12%,-66.43%,-120.28%,404.36%,-9.04%,8.36%,41.08%,34.34%,-2.68%,-10.76%,-44.96%,0.21%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",415.04,12.91,3.78%,704052,3014.02,0.23,-1.97%,52.96%,-49.79%,19.21%,-6.04%,181.88%,5.76%,75.64%,60.11%,52.25%,55.56%,20.65%,37.82%,37.11%,-4.32%,-8.65%,-5.23%,1.25%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1428.23,26.95,0.07%,1994180,5529.17,0.36,2.28%,34.35%,-58.57%,33.35%,54.80%,-82.55%,9.89%,36.88%,34.73%,-24.06%,,44.82%,103.58%,69.15%,-4.88%,-19.23%,-5.67%,-1.64%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",752.87,19.38,-3.10%,2860315,2615.65,1.09,-8.41%,-5.83%,-39.78%,4.70%,22.66%,14.67%,8.01%,-14.24%,-72.22%,59.49%,,5.24%,26.11%,63.77%,-20.42%,-33.68%,-10.52%,-6.24%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",3159.61,10.38,1.17%,821078,2150.73,0.38,2.67%,6.46%,-40.07%,-0.48%,-3.62%,3.39%,5.17%,48.04%,-444.47%,,23.84%,1.71%,7.07%,92.06%,-3.52%,-6.13%,-16.88%,-2.54%
