"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASAN","NYSE","Asana Inc","Technology","Software - Application",2106.86,9.14,-7.40%,6035828,5945.32,1.02,-1.30%,19.63%,57.31%,21.38%,-33.33%,-33.67%,6.96%,38.07%,64.50%,9.52%,28.76%,20.55%,44.34%,31.65%,9.72%,18.48%,0.56%,-7.11%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4128.31,14.06,3.53%,1768813,2566.36,0.69,4.85%,7.33%,-5.51%,-26.69%,-39.34%,-11.74%,3.79%,-24.51%,-92.98%,-25.21%,32.16%,-1.33%,29.38%,31.71%,4.93%,4.21%,-24.46%,2.63%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",1027.96,15.14,-1.11%,1558087,2628.55,0.59,-4.84%,2.71%,-15.02%,-23.92%,-36.31%,29.62%,5.32%,66.62%,6.72%,-9.92%,,24.78%,61.40%,32.74%,0.48%,-1.97%,-19.22%,-1.11%
"GEMI","NASD","Gemini Space Station Inc","Financial","Capital Markets",467.62,3.92,-8.84%,3727586,1880.33,1.98,-4.16%,-13.85%,-25.48%,-41.49%,-60.48%,,5.36%,58.63%,21.93%,-47.66%,33.05%,-0.16%,12.31%,33.85%,-6.97%,-9.80%,-47.14%,0.51%
"GRND","NYSE","Grindr Inc","Technology","Software - Application",2782.86,16.01,1.65%,1395660,1785.81,0.78,-3.44%,1.59%,15.60%,62.54%,18.24%,-1.96%,6.00%,27.72%,18.97%,32.54%,28.78%,-5.83%,20.24%,34.72%,-1.74%,7.82%,20.72%,0.06%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",874.71,21.51,-2.14%,914938,1706.26,0.54,-14.06%,-24.74%,25.35%,80.45%,22.15%,-26.71%,7.77%,91.67%,-109.93%,-0.82%,,-4.03%,62.39%,63.95%,-16.39%,-7.23%,24.19%,-1.60%
"JACK","NASD","Jack In The Box Inc","Consumer Cyclical","Restaurants",326.62,17.03,-9.22%,1651337,1014.15,1.63,-3.13%,4.86%,55.10%,-16.93%,-10.13%,-17.53%,8.87%,-28.91%,-10.09%,-22.62%,-9.52%,-6.08%,97.42%,40.39%,2.90%,13.65%,7.55%,-8.39%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",721.14,12.25,16.33%,3454813,1716.03,2.01,19.63%,1.24%,-19.35%,-24.89%,-31.94%,-54.55%,6.35%,14.59%,8.51%,-5.33%,,-14.34%,63.77%,32.77%,18.08%,0.21%,-23.85%,15.35%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",362.45,3.76,-15.05%,2209569,2544.40,0.87,-15.43%,3.16%,-46.81%,-64.34%,-64.97%,-63.93%,8.07%,-338.64%,-2114.86%,,-25.22%,20.75%,7.70%,87.01%,-3.71%,-24.32%,-57.50%,-9.52%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",1055.71,19.66,-4.19%,1819803,2652.02,0.69,4.30%,21.36%,-28.61%,-20.66%,-18.12%,-44.15%,6.60%,21.56%,0.92%,,-17.59%,-9.33%,46.14%,34.67%,12.01%,-1.79%,-26.16%,-2.91%
"RUM","NASD","RUM Group Inc","Communication Services","Internet Content & Information",3251.65,7.46,-1.06%,3513143,3415.17,1.03,16.84%,30.42%,-8.69%,23.92%,18.04%,-7.44%,10.06%,12.50%,-140.14%,60.92%,,1.56%,15.52%,37.09%,18.04%,13.98%,16.11%,-0.67%
"SAIL","NASD","Sailpoint Inc","Technology","Software - Infrastructure",11077.09,19.53,-2.30%,2902307,4576.67,0.63,4.66%,23.14%,48.18%,28.32%,-3.46%,-1.51%,4.98%,33.40%,65.12%,21.55%,24.67%,1.03%,16.25%,30.58%,15.06%,24.75%,21.15%,-2.06%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",432.68,4.99,1.01%,4657140,4806.56,0.97,-1.87%,-5.31%,-42.91%,-46.40%,-51.93%,-50.98%,8.59%,-67.48%,-120.28%,404.36%,-9.04%,5.41%,41.61%,32.03%,-1.69%,-15.76%,-45.81%,0.81%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2961.24,30.43,-1.74%,2957765,4497.02,0.66,-2.12%,-1.46%,2.42%,0.79%,-30.41%,-52.33%,5.20%,-58.29%,185.50%,41.75%,21.18%,-8.20%,61.41%,30.28%,5.11%,-1.62%,-13.10%,-1.84%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",519.53,16.16,5.07%,1518093,3334.03,0.46,14.12%,56.21%,-18.55%,45.19%,17.61%,182.02%,12.68%,75.64%,60.11%,52.25%,55.56%,7.42%,31.95%,33.01%,35.78%,3.24%,22.04%,5.07%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1652.19,31.79,0.89%,2333110,6273.29,0.37,-3.29%,1.96%,-54.56%,98.69%,82.60%,-79.58%,10.35%,-272.59%,-64.54%,-18.99%,,9.52%,101.21%,68.33%,16.86%,-14.97%,11.94%,1.73%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",1146.79,29.52,4.61%,1336627,2402.87,0.56,19.85%,14.42%,-1.57%,62.29%,86.84%,65.47%,8.71%,-21.49%,-72.22%,59.49%,,-3.09%,22.94%,68.65%,15.18%,-1.26%,33.74%,5.43%
