"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASAN","NYSE","Asana Inc","Technology","Software - Application",2176.02,9.44,-3.28%,2795250,5806.58,0.48,3.06%,21.81%,43.47%,34.47%,-31.15%,-33.29%,4.37%,38.07%,64.50%,9.52%,28.76%,3.44%,46.51%,31.65%,4.19%,18.64%,5.62%,-0.74%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4160.60,14.17,-0.77%,2344157,2451.21,0.96,3.73%,9.00%,7.51%,-22.53%,-38.87%,-7.39%,3.59%,-28.02%,-92.98%,-25.21%,32.24%,2.01%,30.74%,31.71%,4.03%,4.28%,-23.15%,2.09%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",969.56,14.28,-0.28%,1540921,2347.11,0.66,-3.12%,3.55%,-24.56%,-33.18%,-39.92%,25.37%,6.32%,79.07%,6.72%,-9.92%,,17.43%,61.82%,32.74%,-5.77%,-5.79%,-23.03%,-2.23%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",796.63,19.59,-0.20%,962806,1649.69,0.58,-3.12%,-28.84%,-5.32%,59.79%,11.24%,-25.11%,4.43%,93.91%,-109.93%,-0.82%,,-0.53%,67.22%,63.98%,-15.75%,-17.05%,13.18%,-1.11%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",748.21,12.92,3.94%,1247009,1800.24,0.69,11.38%,27.04%,-12.76%,-28.62%,-28.22%,-47.27%,7.55%,5.27%,8.51%,-5.33%,,-7.78%,61.11%,32.79%,20.43%,9.80%,-16.80%,5.56%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",338.58,3.35,-2.33%,885110,2483.67,0.36,1.21%,-10.43%,-55.33%,-68.16%,-68.75%,-67.73%,8.92%,-338.64%,-2114.86%,,-25.22%,21.21%,17.30%,89.02%,-12.47%,-23.76%,-60.91%,-3.04%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",1033.16,19.24,5.31%,1376777,2580.79,0.53,5.42%,14.59%,-33.81%,-24.31%,-19.87%,-37.90%,6.17%,23.92%,0.92%,,-12.59%,0.64%,43.82%,34.67%,5.06%,-0.22%,-25.13%,4.40%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",423.13,4.88,4.50%,4850046,4928.78,0.98,7.25%,2.09%,-45.60%,-49.53%,-52.99%,-50.41%,7.43%,-66.43%,-120.28%,404.36%,-9.04%,8.36%,41.05%,32.03%,-2.21%,-12.09%,-45.32%,3.39%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2975.84,30.58,2.31%,2648806,4492.20,0.59,5.05%,11.24%,-0.13%,8.67%,-30.07%,-55.78%,5.76%,-58.29%,185.50%,41.75%,21.18%,0.78%,60.82%,30.31%,3.39%,-0.65%,-11.17%,1.83%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",413.44,12.86,3.13%,754029,3109.06,0.24,-12.10%,25.46%,-48.72%,32.85%,-6.40%,249.46%,7.09%,75.64%,60.11%,52.25%,55.56%,20.65%,37.82%,33.01%,-2.07%,-11.84%,-5.03%,0.86%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1340.26,25.29,2.14%,1989746,5718.51,0.35,-19.61%,6.26%,-65.59%,25.51%,45.26%,-84.00%,12.14%,36.88%,34.73%,-24.06%,,44.82%,103.52%,68.21%,-9.14%,-25.99%,-11.21%,-1.56%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",792.50,20.40,-1.83%,2145711,2600.74,0.83,-24.64%,-11.88%,-35.07%,15.78%,29.11%,23.19%,10.80%,-14.24%,-72.22%,59.49%,,5.24%,26.14%,68.21%,-17.49%,-31.42%,-6.18%,-2.39%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",3232.66,10.62,1.63%,691266,2329.18,0.30,1.53%,4.12%,-40.47%,2.12%,-1.39%,5.36%,5.35%,47.98%,-444.47%,,23.84%,1.71%,7.07%,100.27%,-1.35%,-5.10%,-15.10%,0.38%
