"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASAN","NYSE","Asana Inc","Technology","Software - Application",2132.22,9.25,0.22%,4044933,6002.79,0.67,5.59%,20.29%,45.90%,12.53%,-32.53%,-27.73%,5.23%,38.07%,64.50%,9.52%,28.76%,20.55%,45.50%,39.51%,14.57%,20.62%,0.89%,1.76%
"ASST","NASD","Strive Inc","Financial","Asset Management",1063.73,12.62,1.45%,2925259,4136.26,0.71,1.61%,6.68%,-29.69%,24.40%,-14.50%,-85.22%,5.31%,84.83%,-10.31%,-19.20%,,60.71%,46.19%,30.01%,4.08%,-3.66%,-17.51%,0.48%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4225.20,14.39,0.21%,1764418,2658.81,0.66,8.20%,8.69%,-4.51%,-31.02%,-37.92%,-8.69%,3.92%,-24.26%,-92.98%,-25.21%,33.13%,-1.33%,29.54%,30.63%,8.22%,6.88%,-22.94%,1.41%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",1078.20,15.88,1.79%,895130,2726.37,0.33,-3.11%,7.81%,-20.00%,-24.45%,-33.19%,37.13%,5.84%,66.62%,6.72%,-9.92%,,24.78%,58.79%,34.53%,5.61%,1.21%,-15.23%,-0.44%
"GEMI","NASD","Gemini Space Station Inc","Financial","Capital Markets",483.12,4.05,-1.46%,705867,1867.83,0.38,-3.80%,-4.71%,-22.41%,-48.73%,-59.17%,,5.98%,58.91%,26.67%,630.01%,33.01%,-0.16%,11.67%,36.18%,-5.04%,-7.75%,-47.07%,-1.22%
"GRND","NYSE","Grindr Inc","Technology","Software - Application",2821.11,16.23,-0.73%,1590087,1781.11,0.89,-9.53%,3.71%,11.70%,54.42%,19.87%,-4.19%,5.24%,27.72%,18.97%,32.54%,28.78%,-5.83%,19.84%,36.58%,-0.13%,11.16%,22.64%,0.00%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",889.35,21.87,-4.71%,2307728,1757.23,1.31,-20.44%,-7.09%,29.64%,68.10%,24.19%,-30.94%,8.86%,91.67%,-109.93%,-0.82%,,-4.03%,62.78%,62.30%,-17.67%,-4.80%,26.36%,-2.84%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",604.66,10.21,0.29%,889906,1778.17,0.50,5.91%,-19.16%,-32.70%,-41.86%,-43.28%,-56.53%,10.38%,14.59%,8.51%,-5.33%,,-14.34%,64.63%,31.10%,-2.93%,-18.76%,-37.91%,0.99%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",425.67,4.41,-0.68%,849060,2542.63,0.33,4.01%,2.80%,-49.08%,-58.20%,-58.86%,-57.27%,9.52%,-212.73%,-1849.10%,,-26.37%,20.75%,7.16%,71.35%,14.89%,-14.48%,-50.76%,-3.71%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",1040.67,19.38,4.36%,1826559,2639.87,0.69,6.66%,7.55%,-31.64%,-32.05%,-19.28%,-44.83%,5.61%,15.67%,69.08%,,-20.67%,-9.33%,45.75%,31.45%,13.35%,-5.77%,-28.17%,3.64%
"PLAY","NASD","Dave & Buster's Entertainment Inc","Communication Services","Entertainment",348.93,10.03,1.83%,890063,1757.53,0.51,-5.47%,-0.20%,-2.15%,-44.89%,-38.12%,-58.05%,6.17%,38.93%,-73.55%,-1.50%,15.32%,-8.35%,114.88%,33.54%,-3.20%,-8.65%,-28.27%,2.66%
"POET","NASD","POET Technologies Inc","Technology","Semiconductors",1482.55,8.59,0.35%,10897792,29525.14,0.37,0.23%,7.38%,-38.20%,38.33%,35.70%,55.62%,9.01%,-90.36%,-203.33%,201.86%,,21.10%,73.08%,30.07%,11.26%,-11.35%,8.24%,0.59%
"RUM","NASD","RUM Group Inc","Communication Services","Internet Content & Information",3016.28,6.92,11.43%,6749623,3179.81,2.12,7.62%,16.69%,-15.20%,10.72%,9.49%,-14.78%,4.23%,12.50%,-140.14%,60.92%,,1.56%,15.56%,36.56%,13.99%,4.35%,7.81%,15.33%
"SAIL","NASD","Sailpoint Inc","Technology","Software - Infrastructure",10810.51,19.06,-1.80%,3129658,4503.85,0.69,9.54%,36.05%,61.94%,25.56%,-5.78%,3.93%,3.95%,33.40%,65.12%,21.55%,24.67%,1.03%,15.71%,33.95%,16.25%,21.87%,17.90%,-0.16%
