"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASAN","NYSE","Asana Inc","Technology","Software - Application",2111.47,9.16,3.74%,3576781,5952.50,0.60,-0.97%,20.53%,39.63%,24.46%,-33.19%,-35.13%,7.49%,38.07%,64.50%,9.52%,28.76%,16.73%,46.55%,31.65%,8.01%,18.11%,1.34%,1.55%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4010.86,13.66,0.81%,1807273,2547.42,0.71,-5.07%,5.97%,-6.88%,-26.36%,-41.07%,-9.12%,3.94%,-24.56%,-92.98%,-25.21%,32.16%,-1.64%,30.76%,31.71%,1.55%,1.19%,-26.46%,-1.09%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",1000.80,14.74,-0.34%,1450508,2456.70,0.59,-7.18%,-3.03%,-14.20%,-22.67%,-37.99%,16.15%,4.69%,66.62%,6.72%,-9.92%,,30.30%,61.82%,32.74%,-1.84%,-3.68%,-21.28%,3.08%
"GEMI","NASD","Gemini Space Station Inc","Financial","Capital Markets",422.29,3.54,-1.94%,1530500,1658.91,0.92,-12.59%,-21.33%,-34.08%,-46.24%,-64.31%,,8.87%,57.39%,21.93%,-47.66%,33.05%,1.19%,13.25%,33.85%,-13.82%,-17.92%,-51.21%,-1.12%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",822.26,20.22,-0.39%,1294895,1688.64,0.77,-7.54%,-27.66%,19.43%,63.06%,14.82%,-31.25%,6.85%,93.91%,-109.93%,-0.82%,,-5.77%,64.72%,63.98%,-19.29%,-13.20%,16.75%,-0.35%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",670.62,11.60,-5.15%,2243680,1751.25,1.28,13.61%,1.40%,-16.12%,-27.77%,-35.56%,-48.76%,8.58%,5.27%,8.51%,-5.33%,,-18.93%,61.11%,32.79%,11.53%,-3.71%,-27.14%,3.11%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",334.53,3.31,-6.36%,1972055,2523.66,0.78,-24.94%,-7.54%,-47.46%,-68.60%,-69.12%,-68.17%,10.05%,-338.64%,-2114.86%,,-25.22%,22.51%,18.07%,87.44%,-14.50%,-30.80%,-62.20%,-5.43%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",979.99,18.25,-6.84%,1873393,2623.43,0.71,-5.83%,11.21%,-24.43%,-27.67%,-23.99%,-43.07%,6.49%,21.70%,0.92%,,-17.59%,-8.55%,43.82%,34.67%,2.76%,-7.74%,-30.75%,-3.29%
"RUM","NASD","RUM Group Inc","Communication Services","Internet Content & Information",4016.07,8.10,-1.70%,3126278,3417.89,0.91,17.05%,38.94%,8.00%,40.38%,28.16%,2.66%,11.72%,-84.37%,-140.14%,60.92%,,2.15%,16.63%,37.09%,23.91%,23.54%,25.83%,1.89%
"SAIL","NASD","Sailpoint Inc","Technology","Software - Infrastructure",10889.91,19.20,3.28%,2395159,4488.42,0.53,0.73%,26.15%,31.60%,22.68%,-5.09%,-5.56%,4.80%,33.24%,65.12%,21.55%,24.67%,2.59%,17.73%,30.58%,10.57%,22.50%,19.33%,3.00%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",394.52,4.55,-7.14%,5639939,4814.03,1.17,-7.14%,-12.33%,-44.71%,-50.92%,-56.17%,-55.65%,7.69%,-66.43%,-120.28%,404.36%,-9.04%,9.43%,41.00%,32.03%,-9.36%,-21.40%,-50.10%,-3.19%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2832.78,29.11,-2.15%,3640643,4444.65,0.82,-2.61%,1.01%,4.19%,-8.95%,-33.43%,-55.42%,5.53%,-58.29%,185.50%,41.75%,21.18%,-6.48%,60.73%,30.28%,0.42%,-5.69%,-16.38%,0.38%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",470.35,14.63,-6.19%,1509590,3284.88,0.46,6.87%,46.59%,-21.47%,55.31%,6.48%,147.97%,11.53%,75.64%,60.11%,52.25%,55.56%,15.94%,37.81%,33.01%,18.49%,-6.00%,9.70%,-0.68%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1635.04,31.46,-10.01%,4349164,5932.89,0.73,4.38%,7.08%,-46.99%,64.54%,80.70%,-80.10%,6.93%,-272.59%,-64.54%,-18.99%,,19.61%,106.36%,69.55%,14.52%,-13.26%,10.70%,-1.99%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",1051.62,27.07,-10.81%,3913760,2276.26,1.72,11.77%,-0.22%,13.88%,47.04%,71.33%,44.84%,9.23%,-21.49%,-72.22%,59.49%,,-2.61%,26.10%,68.21%,5.06%,-9.86%,22.92%,-6.10%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",3183.95,10.46,-7.02%,1049123,2722.43,0.39,1.16%,-3.51%,-13.98%,-0.38%,-2.88%,4.29%,5.31%,47.98%,-444.47%,,23.84%,80.80%,7.07%,100.27%,-2.75%,-7.94%,-16.65%,-3.59%
