"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4562.86,15.54,-3.00%,4754046,2547.29,1.87,7.17%,16.84%,17.46%,-26.42%,-32.96%,-5.07%,5.40%,-29.81%,-92.98%,-25.21%,28.57%,1.98%,30.73%,31.27%,9.60%,12.72%,-14.46%,-1.02%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",907.10,13.36,5.53%,2544266,2300.28,1.11,-3.68%,-18.49%,-31.59%,-21.60%,-43.79%,33.73%,7.13%,12.06%,6.72%,-9.92%,,17.41%,61.82%,33.25%,-8.36%,-9.81%,-26.09%,5.45%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",765.73,18.83,2.00%,782386,1514.45,0.52,-1.21%,-31.50%,8.53%,50.76%,6.93%,-27.13%,4.37%,93.91%,-109.93%,-0.82%,,-2.71%,92.37%,38.53%,-9.13%,-21.16%,8.70%,0.86%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",833.32,14.41,2.86%,2612905,1872.85,1.40,13.46%,49.48%,-14.53%,-9.03%,-19.94%,-40.13%,7.58%,3.84%,8.51%,-5.33%,,-7.35%,61.12%,33.91%,19.70%,22.61%,-5.35%,1.02%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",944.55,17.59,0.69%,1354490,2434.82,0.56,-4.92%,-3.19%,-33.30%,-33.27%,-26.74%,-46.06%,6.34%,23.92%,0.92%,,-12.59%,0.66%,43.84%,33.23%,-6.00%,-4.51%,-30.01%,0.92%
"NUAI","NASD","New Era Energy & Digital Inc","Technology","Software - Infrastructure",547.71,5.14,5.98%,5351306,7690.27,0.70,4.05%,-2.65%,-10.84%,7.76%,75.43%,1106.86%,7.34%,49.04%,2.39%,-82.55%,21.14%,111.61%,53.25%,31.69%,0.38%,2.39%,7.65%,7.87%
"POET","NASD","POET Technologies Inc","Technology","Semiconductors",1261.59,7.29,2.68%,5612620,17185.59,0.33,-9.78%,-14.94%,-52.60%,6.58%,15.17%,37.55%,4.95%,-86.62%,67.23%,112.29%,,11.36%,48.32%,30.19%,-12.30%,-12.05%,-9.99%,2.24%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",422.27,4.87,3.84%,2904388,4640.84,0.63,1.88%,-14.41%,-40.90%,-50.51%,-53.08%,-52.67%,5.21%,-66.43%,-120.28%,404.36%,-9.04%,8.39%,37.88%,34.34%,-0.58%,-8.46%,-44.40%,4.73%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",373.58,11.62,3.29%,768683,2913.28,0.26,-6.59%,-15.12%,-40.74%,-5.22%,-15.43%,179.33%,5.57%,75.64%,60.11%,52.25%,55.56%,20.65%,37.82%,37.11%,-13.47%,-11.01%,-15.47%,2.83%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1412.33,26.65,1.29%,2203664,5047.03,0.44,-1.04%,-1.52%,-56.79%,29.43%,53.07%,-82.75%,6.24%,36.88%,34.73%,-24.06%,,47.19%,96.38%,69.15%,-6.93%,-14.94%,-7.25%,2.54%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",672.46,17.31,-1.09%,1434764,2715.56,0.53,-13.45%,-34.92%,-38.24%,2.18%,9.56%,-3.35%,8.34%,-23.20%,-72.22%,59.49%,,5.25%,26.11%,63.77%,-24.12%,-36.87%,-19.59%,0.73%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",3025.67,9.94,0.10%,2392354,1972.42,1.21,-3.12%,-14.31%,-32.84%,-3.50%,-7.71%,-0.95%,5.56%,47.98%,-444.47%,,23.82%,1.69%,6.42%,31.27%,-5.87%,-8.35%,-20.12%,0.20%
