"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4703.80,16.02,11.02%,11218963,2409.88,4.66,13.06%,19.46%,19.11%,-22.42%,-30.89%,-0.68%,4.62%,-28.33%,-92.98%,-25.21%,32.24%,1.98%,30.73%,31.27%,14.03%,16.55%,-12.04%,1.26%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",859.58,12.66,2.68%,2291543,2307.14,0.99,-11.34%,-18.43%,-38.45%,-24.01%,-46.74%,29.45%,6.93%,13.27%,6.72%,-9.92%,,17.41%,61.82%,33.25%,-13.76%,-14.69%,-30.26%,3.94%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",750.68,18.46,-3.75%,1100249,1536.36,0.72,-5.77%,-33.24%,-1.81%,50.45%,4.83%,-29.27%,3.86%,93.91%,-109.93%,-0.82%,,-2.71%,92.37%,39.18%,-12.70%,-22.58%,6.57%,-1.65%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",812.35,14.01,-1.62%,2475199,1856.06,1.33,8.44%,57.42%,-20.03%,-9.44%,-22.17%,-45.97%,8.16%,3.84%,8.51%,-5.33%,,-7.35%,61.12%,33.91%,18.93%,19.52%,-8.20%,-0.28%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",938.11,17.47,-4.48%,1625957,2465.67,0.66,-9.20%,-0.63%,-42.85%,-32.86%,-27.24%,-46.31%,6.92%,23.92%,0.92%,,-12.59%,0.66%,43.84%,33.23%,-6.71%,-5.81%,-30.71%,0.34%
"NUAI","NASD","New Era Energy & Digital Inc","Technology","Software - Infrastructure",516.81,4.85,2.21%,5029736,7908.51,0.64,-4.34%,-4.90%,-18.76%,12.53%,65.53%,873.90%,7.37%,49.04%,2.39%,-82.55%,21.14%,111.61%,53.25%,31.69%,-5.32%,-3.78%,1.67%,5.66%
"POET","NASD","POET Technologies Inc","Technology","Semiconductors",1228.71,7.10,-4.83%,7587538,17792.68,0.43,-12.13%,-3.53%,-48.63%,0.85%,12.16%,32.46%,4.78%,-86.62%,67.23%,112.29%,,11.36%,79.85%,30.19%,-14.99%,-15.05%,-12.20%,-1.39%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",406.66,4.69,-3.70%,3683281,4705.19,0.78,-3.89%,-16.99%,-48.29%,-51.35%,-54.82%,-57.75%,5.68%,-66.43%,-120.28%,404.36%,-9.04%,8.39%,41.11%,34.34%,-5.02%,-12.35%,-46.60%,-1.26%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",361.68,11.25,-5.54%,856025,2941.34,0.29,-12.52%,-1.14%,-49.16%,-5.14%,-18.12%,161.02%,5.38%,75.64%,60.11%,52.25%,55.56%,20.65%,37.82%,37.11%,-16.57%,-15.02%,-17.97%,-2.26%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1394.31,26.31,-3.98%,5557595,5140.36,1.08,4.03%,8.05%,-56.91%,26.19%,51.12%,-82.28%,6.26%,36.88%,34.73%,-24.06%,,47.19%,103.54%,69.15%,-7.88%,-17.20%,-8.30%,0.69%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",679.85,17.50,-7.51%,2072726,2695.28,0.77,-14.22%,-32.56%,-41.98%,11.96%,10.76%,3.49%,8.16%,-23.20%,-72.22%,59.49%,,5.25%,26.11%,63.77%,-24.73%,-37.43%,-18.76%,-4.21%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",3022.62,9.93,-7.71%,1880391,1994.59,0.94,-6.50%,-12.20%,-41.35%,-3.59%,-7.80%,-1.05%,4.66%,47.98%,-444.47%,,23.82%,1.69%,7.10%,31.27%,-6.63%,-8.83%,-20.27%,-3.97%
