"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASAN","NYSE","Asana Inc","Technology","Software - Application",2072.29,8.99,-2.81%,3108633,5941.10,0.52,1.24%,20.51%,49.58%,9.37%,-34.43%,-30.79%,5.36%,38.07%,64.50%,9.52%,28.76%,20.55%,45.25%,31.65%,10.35%,17.26%,-1.64%,-0.33%
"ASST","NASD","Strive Inc","Financial","Asset Management",1043.20,12.39,-1.82%,2935594,4096.30,0.72,-0.48%,-0.16%,-27.42%,34.97%,-16.06%,-85.00%,4.79%,84.83%,-10.31%,-19.20%,,60.71%,46.24%,30.28%,2.27%,-4.71%,-18.89%,-3.65%
"CLBK","NASD","Columbia Financial Inc","Financial","Banks - Regional",3140.21,11.65,5.05%,12414958,4054.64,3.06,8.17%,19.88%,33.42%,40.90%,64.93%,73.41%,1.53%,14.11%,17.88%,5.15%,,,11.44%,30.38%,6.87%,16.47%,38.91%,5.43%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",4087.20,13.92,-3.27%,1373626,2614.74,0.53,7.41%,7.24%,-5.43%,-31.83%,-39.95%,-10.48%,3.85%,-24.51%,-92.98%,-25.21%,32.16%,-1.33%,29.26%,31.71%,4.36%,3.32%,-25.37%,-3.60%
"CRML","NASD","Critical Metals Corp","Basic Materials","Other Industrial Metals & Mining",970.94,6.61,-2.36%,3621607,6616.60,0.55,-1.05%,-16.65%,-44.13%,-39.91%,-4.76%,36.57%,7.39%,16.67%,-493.10%,,20.63%,1.96%,16.30%,30.57%,4.96%,-19.92%,-34.16%,-4.20%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",1067.34,15.72,-1.01%,1124096,2689.68,0.42,2.08%,3.49%,-19.01%,-27.99%,-33.87%,37.65%,5.48%,66.62%,6.72%,-9.92%,,24.78%,58.83%,32.74%,4.59%,0.52%,-16.12%,-4.55%
"GEMI","NASD","Gemini Space Station Inc","Financial","Capital Markets",497.43,4.17,2.96%,1353604,1851.82,0.73,3.47%,-3.92%,-17.59%,-42.80%,-57.96%,,4.87%,58.91%,26.67%,630.01%,33.01%,-0.16%,11.68%,33.85%,-1.65%,-4.59%,-44.95%,1.96%
"GRND","NYSE","Grindr Inc","Technology","Software - Application",2758.53,15.87,-2.22%,2522132,1768.30,1.43,-10.74%,1.47%,12.63%,47.49%,17.21%,-3.47%,5.42%,27.72%,18.97%,32.54%,28.78%,-5.83%,20.29%,34.72%,-2.37%,8.21%,19.77%,-1.28%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",900.74,22.15,1.28%,1175538,1742.88,0.67,-18.83%,-13.48%,27.15%,76.21%,25.78%,-26.99%,9.66%,91.67%,-109.93%,-0.82%,,-4.03%,62.83%,63.95%,-16.01%,-3.86%,27.95%,1.19%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",641.82,10.91,6.86%,2072700,1770.30,1.17,18.07%,-16.01%,-33.92%,-34.63%,-39.39%,-56.04%,9.78%,14.59%,8.51%,-5.33%,,-14.34%,65.18%,32.76%,4.67%,-12.42%,-33.14%,4.65%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",401.54,4.16,-5.67%,1132300,2540.21,0.45,0.24%,-0.24%,-46.87%,-60.46%,-61.19%,-59.61%,7.49%,-212.73%,-1849.10%,,-26.37%,20.75%,7.19%,87.01%,7.98%,-18.37%,-53.33%,-6.94%
