"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",3852.31,13.12,-5.07%,2444354,2576.90,0.95,2.18%,-9.52%,-8.25%,-41.24%,-43.40%,-32.27%,4.82%,-33.79%,-92.98%,-25.21%,26.78%,1.97%,30.63%,32.70%,-7.84%,-5.26%,-23.95%,-2.81%
"CRML","NASD","Critical Metals Corp","Basic Materials","Other Industrial Metals & Mining",1150.14,7.83,-4.16%,7718117,7770.08,0.99,16.34%,-2.00%,-21.62%,5.38%,12.82%,11.54%,9.88%,-26.67%,-493.10%,,,5.88%,20.61%,31.29%,7.84%,15.05%,-18.75%,-2.25%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",733.29,10.80,-1.37%,2003679,2130.85,0.94,-5.26%,-22.13%,-29.82%,-20.70%,-54.56%,-18.80%,4.53%,15.48%,-1156.77%,-28.70%,,16.71%,61.84%,38.53%,-12.79%,-22.30%,-36.46%,-2.61%
"EROC","NYSE","ERock Inc","Industrials","Specialty Industrial Machinery",2764.45,12.60,4.48%,2272040,2352.65,0.97,-3.74%,-3.00%,-8.43%,,-37.31%,,6.05%,,,,,32.61%,15.64%,32.16%,2.59%,2.40%,-3.91%,3.28%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1318.45,16.49,0.61%,3764166,9784.94,0.38,-8.95%,-13.53%,-31.29%,139.68%,125.58%,109.26%,6.28%,61.86%,83.00%,-29.40%,56.83%,33.39%,55.15%,32.72%,0.05%,-13.11%,16.87%,0.18%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",866.17,21.30,1.96%,690152,1483.27,0.47,11.64%,11.75%,-5.75%,91.20%,20.95%,-5.59%,7.79%,93.91%,-109.93%,-0.82%,,-2.74%,92.33%,39.89%,9.62%,-3.95%,21.54%,2.21%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",524.18,9.02,-1.31%,1434530,2025.63,0.71,-2.17%,-28.98%,-28.18%,-35.43%,-49.89%,-72.65%,5.91%,3.84%,8.51%,-5.33%,,-6.96%,60.55%,31.94%,-19.73%,-18.71%,-38.59%,0.11%
"MMED","NASD","MiniMed Group Inc","Healthcare","Medical Instruments & Supplies",5621.37,19.98,-2.25%,2554377,1704.06,1.50,-8.31%,2.51%,40.31%,30.84%,4.88%,,3.82%,152.19%,100.00%,16.44%,,1.74%,13.26%,50.04%,-8.80%,-0.15%,23.35%,-3.69%
"MNRO","NASD","Monro Inc","Consumer Cyclical","Auto Parts",429.57,13.74,-1.72%,761212,1035.84,0.73,13.55%,8.96%,-20.21%,-12.15%,-31.44%,-24.46%,6.51%,-74.29%,70.53%,-4.62%,23.61%,-5.55%,98.44%,31.05%,6.76%,3.22%,-18.80%,-1.86%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",912.33,16.99,-0.18%,1326247,2066.38,0.64,8.01%,-8.16%,-14.49%,-19.67%,-29.24%,-58.96%,6.05%,24.46%,0.92%,,-11.76%,0.62%,43.71%,34.49%,-1.06%,-3.45%,-28.93%,-0.41%
"NUAI","NASD","New Era Energy & Digital Inc","Technology","Software - Infrastructure",752.31,7.06,1.73%,7763006,7682.74,1.01,20.48%,42.91%,19.26%,63.81%,140.96%,411.59%,11.98%,49.04%,2.39%,-82.55%,21.14%,130.63%,58.28%,30.78%,18.88%,30.20%,43.30%,1.44%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",385.85,4.45,-1.33%,2001160,3786.85,0.53,0.91%,-6.90%,-25.96%,-50.99%,-57.13%,-62.92%,5.40%,-66.43%,-120.28%,404.36%,-9.04%,9.48%,37.89%,40.13%,-2.95%,-7.86%,-46.37%,-1.22%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2317.02,23.81,-3.37%,4574807,4284.90,1.07,-4.76%,-21.86%,-29.26%,-6.00%,-45.55%,-58.18%,4.05%,-59.08%,185.50%,41.75%,28.54%,0.67%,60.80%,33.22%,-9.10%,-15.11%,-27.58%,-3.95%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",362.96,11.29,2.45%,1079238,1735.05,0.62,6.71%,-9.24%,-32.15%,12.90%,-17.83%,280.13%,5.74%,75.64%,60.11%,52.25%,55.56%,20.75%,37.80%,35.95%,2.25%,-4.44%,-20.55%,0.89%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1459.29,27.57,4.83%,1530429,3791.25,0.40,7.74%,2.38%,-40.03%,63.91%,58.36%,-87.55%,6.30%,36.88%,34.73%,-24.06%,,47.67%,106.29%,74.87%,4.76%,1.97%,-5.75%,3.45%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",762.20,19.62,-3.16%,1186562,2479.60,0.48,3.43%,-1.90%,-48.73%,61.28%,24.18%,-16.83%,6.68%,-26.65%,-72.22%,59.49%,,5.18%,26.12%,50.49%,4.68%,-11.93%,-8.92%,-4.39%
"XNDU","NASD","Xanadu Quantum Technologies Ltd","Technology","Software - Infrastructure",1515.88,4.98,-2.35%,7887099,2449.67,3.22,-32.88%,-51.46%,-55.46%,-48.77%,-53.76%,-50.94%,9.81%,47.98%,-444.47%,,23.82%,10.56%,6.66%,48.11%,-39.30%,-48.56%,-59.01%,-1.58%
