"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASAN","NYSE","Asana Inc","Technology","Software - Application",2019.27,8.76,2.70%,3453266,6299.67,0.55,6.96%,21.50%,21.33%,-11.60%,-36.11%,-39.00%,7.24%,38.07%,64.50%,9.52%,28.76%,24.29%,45.23%,39.51%,14.43%,17.71%,-5.80%,4.91%
"ASST","NASD","Strive Inc","Financial","Asset Management",1045.51,12.42,5.25%,3083317,4153.91,0.74,3.67%,-5.26%,-24.06%,-14.13%,-15.85%,-80.65%,8.28%,59.66%,-79.68%,1516.41%,,62.43%,43.48%,30.06%,2.73%,-8.98%,-19.40%,4.63%
"CRK","NYSE","Comstock Resources Inc","Energy","Oil & Gas E&P",3905.15,13.30,-0.82%,2165560,2796.37,0.77,7.43%,-6.07%,-25.15%,-39.63%,-42.62%,-17.95%,5.25%,-22.65%,-92.98%,-25.21%,33.52%,-1.42%,29.27%,30.63%,0.62%,-1.07%,-29.16%,1.53%
"CSIQ","NASD","Canadian Solar Inc","Technology","Solar",1112.83,16.39,5.61%,1796725,2827.33,0.64,20.03%,8.18%,3.28%,-14.32%,-31.05%,42.65%,6.87%,66.62%,6.72%,-9.92%,,25.48%,58.15%,34.53%,10.32%,2.14%,-12.41%,3.80%
"GEMI","NASD","Gemini Space Station Inc","Financial","Capital Markets",502.21,4.21,5.51%,1483422,1910.42,0.78,-3.88%,-4.54%,-10.43%,-44.75%,-57.56%,,6.82%,58.91%,26.67%,630.01%,33.01%,-0.03%,11.13%,36.18%,-2.55%,-6.24%,-47.72%,3.95%
"GRND","NYSE","Grindr Inc","Technology","Software - Application",3188.41,17.94,0.22%,1850636,1798.91,1.03,8.07%,12.69%,31.43%,63.09%,32.50%,1.01%,4.73%,40.76%,69.80%,38.33%,27.35%,-3.43%,19.94%,36.60%,12.15%,26.37%,36.57%,0.50%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",1044.18,27.49,-0.58%,1648965,1809.57,0.91,-2.17%,3.46%,77.24%,90.77%,56.10%,-11.24%,5.53%,93.59%,-284.42%,0.01%,,-4.63%,68.15%,66.68%,2.51%,21.75%,59.64%,-1.79%
"METC","NASD","Ramaco Resources Inc","Basic Materials","Coking Coal",604.55,9.64,8.31%,3801192,1624.43,2.34,-1.13%,-22.51%,-33.47%,-48.28%,-46.44%,-55.78%,8.67%,20.09%,-55.83%,-9.69%,,-11.24%,61.72%,30.13%,-13.76%,-26.47%,-44.34%,3.21%
"MRLN","NASD","Merlin Inc","Industrials","Aerospace & Defense",409.26,4.24,9.00%,1998797,2553.49,0.78,19.10%,-12.22%,-55.65%,-59.92%,-60.45%,-58.99%,9.95%,-212.73%,-1849.10%,,-26.37%,30.00%,5.96%,71.35%,10.66%,-22.97%,-53.54%,6.80%
"NNE","NASD","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery",975.69,18.17,3.36%,2220505,2775.60,0.80,13.14%,-10.00%,-22.08%,-34.43%,-24.32%,-48.93%,9.85%,15.67%,69.08%,,-20.67%,-8.73%,44.18%,31.45%,5.97%,-15.63%,-34.25%,-1.68%
"PLAY","NASD","Dave & Buster's Entertainment Inc","Communication Services","Entertainment",369.11,10.61,-8.30%,2121134,1727.35,1.23,2.12%,2.51%,-1.76%,-47.16%,-34.55%,-61.85%,5.39%,38.93%,-73.55%,-1.50%,15.32%,-8.81%,110.78%,33.54%,2.37%,-5.68%,-25.20%,-3.37%
"POET","NASD","POET Technologies Inc","Technology","Semiconductors",1479.09,8.57,16.44%,24348923,32946.68,0.74,26.78%,-4.25%,20.53%,46.75%,35.39%,47.50%,9.77%,-90.36%,-203.33%,201.86%,,21.59%,70.13%,30.11%,11.26%,-15.75%,8.37%,2.70%
"RUM","NASD","RUM Group Inc","Communication Services","Internet Content & Information",2802.70,6.43,3.88%,2171711,3294.06,0.66,6.63%,-1.23%,-9.44%,16.49%,1.74%,-23.27%,6.73%,12.50%,-935.71%,7.39%,,1.38%,15.40%,36.56%,6.97%,-6.86%,-0.16%,2.06%
"SAIL","NASD","Sailpoint Inc","Technology","Software - Infrastructure",9868.99,17.40,1.16%,2861899,4527.80,0.63,10.27%,9.78%,43.21%,10.69%,-13.99%,-15.53%,5.85%,33.44%,65.12%,21.55%,24.67%,0.63%,15.48%,33.95%,12.94%,12.71%,7.02%,2.96%
"SERV","NASD","Serve Robotics Inc","Industrials","Integrated Freight & Logistics",440.25,5.69,0.71%,4075597,4653.20,0.88,21.06%,-11.78%,-39.14%,-44.92%,-45.18%,-45.94%,10.40%,-63.91%,-177.29%,577.47%,-6.20%,5.96%,41.72%,33.89%,7.28%,-13.06%,-40.54%,0.35%
"UPST","NASD","Upstart Holdings Inc","Financial","Credit Services",2901.97,30.32,3.02%,7354332,4481.79,1.64,8.99%,-11.68%,-5.49%,-23.61%,-30.67%,-63.39%,5.60%,-45.74%,-163.85%,44.45%,24.47%,-8.05%,61.76%,31.95%,2.72%,-2.67%,-15.39%,2.16%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",407.98,13.69,20.30%,2812782,3494.42,0.80,45.02%,-8.79%,6.37%,8.65%,-0.36%,113.91%,12.78%,78.98%,85.25%,48.24%,53.34%,7.64%,25.75%,40.18%,22.64%,-20.05%,6.06%,10.67%
"WOLF","NYSE","Wolfspeed Inc","Technology","Semiconductors",1406.36,27.06,11.13%,6819839,7318.80,0.93,23.67%,-31.44%,-24.71%,62.82%,55.43%,-85.03%,11.37%,-272.59%,-64.54%,-18.99%,,15.74%,84.73%,70.70%,-6.13%,-36.65%,-4.77%,2.93%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",1027.14,26.60,2.50%,1507459,2495.03,0.60,13.14%,-25.15%,47.70%,36.48%,68.35%,,18.50%,-5.74%,-933.33%,46.00%,,-3.15%,21.29%,61.77%,-5.78%,-13.08%,19.38%,-1.50%
