"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2083.94,40.34,35.60%,4475494,847.47,5.28,38.58%,67.52%,129.60%,99.80%,114.12%,110.10%,3.93%,61.04%,128.24%,38.99%,38.15%,-0.49%,95.72%,17.85%
"PSNL","NASD","Personalis Inc","Healthcare","Diagnostics & Research",1631.56,15.58,-1.33%,12681823,3299.96,3.84,6.35%,59.14%,134.99%,77.45%,95.73%,143.06%,9.29%,-12.72%,-60.02%,-24.91%,6.03%,0.35%,62.33%,16.02%
"BWIN","NASD","Baldwin Insurance Group Inc","Financial","Insurance Brokers",3920.61,27.50,7.34%,1454897,1643.47,0.89,3.97%,51.43%,20.46%,7.93%,14.44%,-35.54%,3.98%,20.66%,-87.97%,28.74%,21.97%,7.09%,92.66%,12.51%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",1085.58,28.58,10.01%,2655031,2075.83,1.28,7.40%,63.78%,121.21%,77.08%,62.29%,-12.89%,8.76%,93.59%,-284.42%,0.01%,,-3.36%,69.19%,59.61%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",7209.72,60.94,3.71%,2322958,2956.69,0.79,14.31%,53.66%,50.36%,85.23%,124.71%,143.96%,5.48%,312.16%,146.86%,11.86%,,2.22%,84.68%,14.34%
"ALIT","NYSE","Alight Inc","Technology","Software - Application",579.41,21.57,-0.83%,613717,1323.63,0.46,17.04%,62.94%,66.69%,-33.01%,-44.69%,-80.64%,9.45%,-43.79%,-13.37%,-2.55%,-21.83%,,86.91%,4.28%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",823.80,13.73,-8.34%,2321051,3290.41,0.71,-22.99%,69.30%,259.42%,177.94%,194.64%,162.02%,9.48%,47.07%,39.88%,11.71%,37.88%,-5.61%,48.63%,4.86%
"NTSK","NASD","Netskope Inc","Technology","Software - Infrastructure",5452.97,13.50,1.89%,4278826,5689.07,0.75,8.70%,53.23%,39.46%,-17.68%,-23.03%,,10.57%,62.65%,-40.26%,27.80%,,-9.08%,35.82%,11.41%
"RPD","NASD","Rapid7 Inc","Technology","Software - Infrastructure",813.33,12.17,-0.65%,2078640,2331.38,0.89,6.66%,69.74%,111.28%,-10.97%,-19.93%,-46.05%,10.72%,-25.20%,-48.48%,-0.27%,-7.72%,-2.89%,92.87%,11.41%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2402.11,51.65,32.37%,5353586,1106.90,4.84,37.84%,54.87%,68.08%,74.43%,73.73%,19.84%,4.58%,21.30%,-55.15%,10.27%,27.10%,-2.87%,114.90%,14.77%
