"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",1836.96,21.50,0.51%,9569591,4573.08,2.09,45.96%,79.47%,20.65%,151.76%,45.66%,-80.77%,11.98%,75.55%,-10.31%,-19.20%,,17.87%,53.95%,24.42%,51.11%,62.22%,45.78%,3.76%
"DXYZ","NYSE","Destiny Tech100 Inc","Financial","Asset Management",1052.74,34.55,-0.29%,754316,2857.04,0.26,3.35%,53.01%,-35.15%,22.78%,12.80%,23.04%,6.71%,,136.77%,-13.60%,,,23.34%,0.72%,16.85%,27.09%,11.71%,1.77%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2318.52,11.56,-2.61%,19292075,15174.38,1.27,23.11%,87.66%,38.28%,179.23%,224.72%,,17.23%,,,,,140.16%,56.20%,13.57%,46.25%,48.42%,91.25%,-0.22%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",914.71,23.21,3.66%,855007,1640.14,0.52,6.52%,105.76%,163.15%,325.87%,259.84%,192.32%,9.39%,117.29%,-277.09%,25.69%,,9.47%,36.71%,8.15%,27.80%,63.59%,154.27%,4.03%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",9878.81,150.06,-0.90%,1209309,1812.04,0.67,5.39%,69.46%,133.85%,202.66%,373.08%,441.34%,8.59%,-66.14%,-268.48%,23.24%,14.99%,0.53%,116.61%,22.21%,22.63%,44.03%,145.83%,1.39%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4732.39,37.08,-1.01%,2638673,2351.18,1.12,-3.94%,89.67%,163.54%,158.04%,206.95%,304.80%,7.36%,0.99%,16.00%,,43.86%,-0.01%,96.43%,14.24%,34.38%,71.29%,130.29%,-0.13%
"AUGO","NASD","Aura Minerals Inc","Basic Materials","Gold",7482.38,89.30,-1.29%,624213,1061.70,0.59,5.06%,62.22%,19.45%,5.47%,77.13%,214.66%,5.42%,262.53%,2271.56%,76.42%,68.38%,-1.71%,33.66%,15.39%,19.62%,36.61%,33.65%,1.20%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",4255.51,48.94,-1.90%,1653525,1758.32,0.94,7.49%,91.25%,67.14%,112.78%,67.89%,55.96%,5.26%,74.31%,-65.19%,47.57%,,32.75%,82.67%,10.51%,34.38%,54.16%,66.96%,-2.16%
"TEM","NASD","Tempus AI Inc","Healthcare","Health Information Services",12356.17,68.48,-0.36%,5197377,6742.18,0.77,11.80%,59.63%,45.18%,27.50%,15.97%,-10.25%,11.44%,65.57%,112.51%,21.56%,,4.50%,55.85%,27.82%,24.19%,27.44%,20.99%,1.48%
"LIFE","NASD","Ethos Technologies Inc","Financial","Insurance Brokers",2493.61,39.11,1.43%,1613017,878.86,1.84,19.06%,108.03%,85.00%,230.32%,105.84%,,8.54%,-272.23%,4.25%,113.35%,-4.21%,-2.51%,16.76%,9.24%,23.63%,64.71%,114.58%,2.28%
"GTE","AMEX","Gran Tierra Energy Inc","Energy","Oil & Gas E&P",356.99,10.09,4.89%,731504,790.72,0.93,2.85%,57.90%,27.88%,71.31%,137.97%,149.75%,4.79%,63.24%,294.93%,22.76%,52.41%,2.27%,58.06%,2.74%,11.87%,32.85%,47.84%,5.77%
"ALOY","NASD","REalloys Inc","Basic Materials","Other Industrial Metals & Mining",796.81,11.55,-5.02%,1370781,3044.14,0.45,-7.67%,57.57%,22.09%,-27.72%,42.68%,85.84%,10.83%,,-69.62%,54.98%,-13.41%,88.07%,32.12%,15.63%,-1.80%,-4.18%,4.19%,-1.87%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4274.06,65.18,-3.37%,4434413,10446.14,0.42,-11.24%,52.43%,-46.91%,59.09%,298.65%,2253.07%,10.23%,308.78%,208.25%,164.77%,,26.55%,71.54%,17.11%,-10.25%,-1.47%,23.22%,-0.24%
"NIQ","NYSE","NIQ Global Intelligence plc","Technology","Software - Application",5527.47,18.74,-2.60%,1092922,1616.06,0.68,2.35%,60.17%,122.04%,58.14%,13.64%,13.51%,4.04%,375.13%,-116.32%,8.01%,86.65%,-0.95%,19.90%,9.18%,22.02%,54.16%,49.19%,-2.40%
"TEAM","NASD","Atlassian Corp","Technology","Software - Application",42646.29,168.47,1.19%,4116851,4924.64,0.84,-3.31%,68.50%,89.14%,130.18%,3.90%,2.57%,5.01%,-6.02%,703.74%,27.60%,13.21%,1.88%,63.92%,7.48%,15.24%,52.04%,55.95%,4.01%
"STDN","NYSE","Standard Nuclear Inc","Basic Materials","Specialty Chemicals",2201.18,13.70,-1.72%,522364,1149.37,0.45,14.45%,81.70%,,,1.48%,,11.02%,,,,,8.42%,,4.75%,24.81%,32.81%,32.81%,-1.79%
"SMJF","AMEX","SMJ International Holdings Inc","Consumer Cyclical","Textile Manufacturing",313.90,11.33,1.61%,1975492,942.97,2.09,5.69%,102.32%,140.55%,586.67%,123.91%,,4.55%,,,,,76.41%,2.14%,1.45%,24.63%,65.94%,135.96%,1.61%
