"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",5874.26,46.27,-3.72%,2671644,3145.82,0.85,5.78%,33.73%,116.01%,99.53%,183.69%,237.00%,6.40%,-130.22%,62.53%,-2.61%,-5.68%,1.40%,98.58%,14.45%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",8499.09,28.19,-2.52%,3223299,7107.31,0.45,-3.13%,-3.33%,71.58%,79.67%,96.17%,98.52%,4.15%,164.58%,124.38%,52.55%,,1.55%,55.41%,7.68%
"XMTR","NASD","Xometry Inc","Industrials","Industrial Distribution",4768.27,86.31,-0.23%,1048426,938.75,1.12,-12.41%,-5.86%,84.11%,38.32%,45.13%,173.83%,8.22%,86.60%,66.12%,35.88%,73.78%,0.61%,92.29%,7.08%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",2759.42,53.85,-7.81%,3588615,3929.36,0.91,-10.86%,-16.80%,95.04%,159.77%,175.31%,116.27%,9.17%,37.62%,,47.64%,28.14%,12.37%,122.03%,17.87%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2283.08,64.89,-7.53%,1649453,1191.34,1.38,1.96%,-22.46%,52.15%,3315.26%,3315.26%,765.20%,11.79%,40.15%,49.08%,,6.97%,16.01%,26.99%,5.91%
"PRCH","NASD","Porch Group Inc","Financial","Insurance - Property & Casualty",1295.33,11.84,1.81%,1171864,2035.40,0.58,-13.45%,-9.96%,53.97%,41.12%,29.68%,-10.71%,5.72%,-42.86%,-159.92%,15.64%,,10.90%,73.35%,19.11%
"CYRX","NASD","CryoPort Inc","Industrials","Integrated Freight & Logistics",774.68,15.37,-4.12%,589853,822.85,0.72,-6.90%,-0.97%,51.13%,40.62%,60.10%,92.61%,6.25%,-155.63%,18.15%,16.47%,,-0.71%,89.69%,4.53%
"EVER","NASD","EverQuote Inc","Communication Services","Internet Content & Information",885.75,25.04,2.20%,377277,899.61,0.42,-4.28%,16.09%,64.63%,2.41%,-7.26%,-3.19%,6.64%,-20.10%,138.33%,14.54%,0.32%,7.88%,85.15%,18.65%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",980.36,25.81,1.53%,972604,1837.91,0.53,-7.26%,40.88%,76.54%,59.52%,46.56%,-22.28%,8.59%,93.59%,-284.42%,0.01%,,-3.53%,68.13%,59.61%
"AMN","NYSE","AMN Healthcare Services Inc","Healthcare","Medical Care Facilities",1275.67,32.89,-0.54%,498588,1085.47,0.46,-6.03%,3.69%,62.10%,67.72%,108.69%,67.81%,5.00%,95.02%,5676.14%,99.90%,-1.99%,12.23%,112.09%,8.47%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",7291.35,61.63,-0.52%,2908078,2906.88,1.00,-1.78%,52.78%,50.43%,86.76%,127.25%,164.17%,5.55%,378.05%,146.86%,11.86%,,2.12%,85.16%,14.23%
"HPP","NYSE","Hudson Pacific Properties Inc","Real Estate","REIT - Office",852.84,15.38,3.43%,1040846,1093.87,0.95,-2.16%,6.95%,85.52%,61.89%,42.01%,-12.11%,5.60%,77.10%,77.72%,-8.17%,39.16%,1.47%,115.72%,12.68%
"CBRL","NASD","Cracker Barrel Old Country Store Inc","Consumer Cyclical","Restaurants",1200.49,53.71,3.65%,814131,1254.93,0.65,0.19%,11.02%,81.76%,73.71%,111.46%,-19.67%,5.25%,-107.11%,239.83%,-2.90%,-20.88%,-5.25%,96.17%,27.40%
"ACMR","NASD","ACM Research Inc","Technology","Semiconductor Equipment & Materials",5827.31,84.32,-4.64%,580143,1655.83,0.35,0.48%,-17.01%,56.18%,63.19%,113.74%,182.95%,7.40%,24.05%,-18.69%,34.18%,39.81%,-2.28%,64.60%,5.63%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",851091.99,521.95,-3.29%,27092128,34729.55,0.78,5.28%,0.43%,70.95%,105.71%,143.72%,221.95%,6.29%,79.93%,92.25%,37.85%,65.83%,0.31%,68.38%,2.56%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1040114.56,920.95,-6.99%,40306769,52033.31,0.77,8.48%,-12.17%,91.18%,131.64%,222.68%,724.26%,6.89%,783.32%,1372.09%,345.72%,172.07%,-0.59%,78.09%,2.82%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",6410.59,71.59,-21.54%,10446290,5294.49,1.97,-0.35%,-15.77%,109.02%,269.40%,310.73%,315.01%,9.57%,428.45%,105.90%,55.17%,111.39%,-0.48%,85.65%,4.97%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",9091.40,270.90,-6.29%,665844,1058.28,0.63,2.49%,-15.78%,90.77%,135.01%,192.23%,266.87%,8.17%,150.15%,243.57%,106.23%,65.41%,-1.00%,79.96%,2.33%
"UMC","NYSE","United Micro Electronics ADR","Technology","Semiconductors",48999.99,19.48,-6.66%,16351540,17435.61,0.94,-8.33%,-30.45%,62.33%,78.72%,147.84%,166.12%,4.34%,40.99%,116.06%,9.68%,34.09%,-17.59%,7.00%,1.04%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",87872.33,246.86,1.01%,2601195,5643.49,0.46,-4.57%,10.87%,93.07%,88.08%,81.53%,68.44%,4.39%,18.05%,115.46%,32.15%,19.42%,1.55%,81.79%,4.55%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",9708.96,80.16,-1.34%,1435047,2938.47,0.49,-9.46%,4.57%,82.31%,40.73%,28.34%,92.60%,6.54%,16.32%,57.82%,25.79%,20.57%,-0.89%,85.01%,10.19%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",3921.12,22.17,-5.62%,1721006,1967.28,0.87,-21.13%,1.74%,67.19%,53.74%,92.11%,,6.34%,140.97%,83.13%,43.18%,,4.72%,14.59%,10.32%
"SNOW","NYSE","Snowflake Inc","Technology","Software - Application",92909.60,268.06,1.11%,3441022,7928.25,0.43,-0.31%,18.64%,83.10%,26.96%,22.20%,24.67%,4.80%,54.46%,33.81%,33.48%,44.34%,-1.66%,75.42%,6.84%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",1914.64,59.80,1.80%,1219701,1376.69,0.89,-16.72%,14.38%,160.57%,333.65%,287.06%,294.98%,9.28%,25.87%,39.38%,19.82%,26.43%,0.16%,72.94%,12.06%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",696.60,11.61,-9.01%,2076917,3436.70,0.60,-12.18%,-3.01%,188.09%,138.89%,149.14%,114.21%,7.03%,55.10%,39.88%,11.71%,37.88%,-5.55%,48.74%,4.86%
"CRWD","NASD","Crowdstrike Holdings Inc","Technology","Software - Infrastructure",186626.55,183.28,-0.08%,5238029,12163.69,0.43,-9.75%,8.93%,64.60%,61.56%,56.40%,58.67%,4.98%,32.03%,124.26%,25.57%,29.16%,,71.12%,2.91%
"GTLB","NASD","Gitlab Inc","Technology","Software - Infrastructure",5283.19,31.28,3.51%,2923091,5853.53,0.50,-4.40%,10.65%,51.40%,-16.36%,-16.65%,-33.15%,6.84%,-15.36%,86.57%,23.15%,6.64%,2.34%,81.81%,13.32%
"OKTA","NASD","Okta Inc","Technology","Software - Infrastructure",24072.32,138.50,1.76%,1629399,3721.85,0.44,-7.26%,16.80%,82.14%,51.43%,60.17%,41.49%,5.43%,9.89%,20.10%,11.19%,11.37%,4.34%,93.86%,5.21%
"PANW","NASD","Palo Alto Networks Inc","Technology","Software - Infrastructure",263888.85,323.79,-0.57%,5124174,8048.87,0.64,-9.73%,13.51%,86.93%,77.64%,75.78%,60.96%,5.34%,12.97%,-159.65%,31.15%,13.16%,11.04%,79.38%,3.10%
"QLYS","NASD","Qualys Inc","Technology","Software - Infrastructure",4841.63,137.48,2.80%,539369,794.59,0.68,-13.77%,19.20%,63.59%,4.97%,3.45%,-1.20%,6.14%,7.53%,9.84%,10.60%,7.23%,2.00%,107.30%,10.53%
"TENB","NASD","Tenable Holdings Inc","Technology","Software - Infrastructure",3556.27,32.25,1.99%,2589746,3718.48,0.70,-19.13%,15.51%,65.55%,41.88%,37.06%,-2.48%,8.22%,22.74%,106.28%,9.58%,14.53%,9.40%,115.68%,10.21%
"VRNS","NASD","Varonis Systems Inc","Technology","Software - Infrastructure",5251.60,45.74,2.14%,1568903,2331.37,0.67,-3.79%,22.66%,91.22%,31.47%,39.45%,-14.31%,4.53%,-33.92%,-0.22%,27.39%,55.12%,-5.12%,98.27%,7.11%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2387.22,51.33,2.76%,1188186,1206.56,0.98,-1.93%,57.50%,75.43%,63.73%,72.65%,14.68%,5.73%,22.11%,178.22%,7.54%,30.17%,-3.53%,115.10%,14.77%
"NSP","NYSE","Insperity Inc","Industrials","Staffing & Employment Services",1845.48,48.35,0.77%,485476,765.74,0.63,-2.42%,26.87%,50.11%,2.26%,24.87%,-18.66%,5.81%,99.42%,-35.30%,1.72%,52.60%,6.85%,110.66%,12.32%
