"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",2873.26,29.44,-1.67%,4390498,6370.69,0.69,-2.16%,36.93%,159.61%,182.81%,99.46%,-46.47%,6.81%,75.58%,-10.31%,-19.20%,61.87%,15.96%,47.19%,27.65%,7.63%,52.79%,93.15%,-1.52%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",16624.92,27.56,-1.68%,31455566,39780.14,0.79,6.04%,10.64%,103.24%,41.55%,1.51%,-44.40%,4.83%,-263.44%,51.19%,2167.95%,,8.66%,41.38%,6.76%,8.66%,27.94%,25.71%,-2.55%
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",468.98,17.25,21.31%,7768721,5373.97,1.45,69.28%,188.46%,366.22%,60.32%,46.19%,42.80%,15.78%,,-2093.88%,,,8.31%,1.53%,7.58%,86.39%,215.84%,77.44%,11.08%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",41986.64,126.00,3.38%,6161660,4305.85,1.43,20.99%,15.70%,82.19%,103.09%,88.03%,50.95%,7.86%,34.73%,53.84%,37.73%,38.96%,0.26%,83.44%,2.16%,23.57%,31.22%,63.44%,2.54%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",1248.51,31.68,7.43%,4028046,1556.21,2.59,26.27%,36.49%,171.93%,506.90%,391.16%,229.31%,12.83%,117.29%,-277.09%,25.69%,,13.23%,36.53%,8.28%,27.56%,61.04%,190.28%,5.56%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",3294.44,63.68,3.76%,2338000,1177.39,1.99,18.30%,24.96%,120.96%,264.51%,238.00%,328.24%,6.47%,107.55%,1412.42%,52.23%,46.93%,0.48%,99.31%,13.38%,20.53%,33.91%,130.57%,3.83%
"GRAL","NASD","GRAIL Inc","Healthcare","Diagnostics & Research",5667.70,126.89,1.34%,1287874,851.03,1.51,57.10%,59.43%,92.49%,143.27%,48.25%,162.93%,13.67%,13.37%,19.70%,25.72%,4.47%,5.51%,85.87%,20.41%,46.75%,63.72%,74.87%,2.74%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",3701.38,29.49,-2.16%,1186047,2449.99,0.48,-9.01%,-20.47%,65.77%,118.93%,144.12%,113.39%,5.00%,1.51%,16.00%,,44.87%,0.20%,85.62%,12.72%,-10.12%,4.47%,62.73%,-2.61%
"SDGR","NASD","Schrodinger Inc","Healthcare","Health Information Services",2158.15,28.85,-2.04%,1369955,1510.00,0.91,-0.59%,48.18%,71.12%,149.35%,61.35%,51.60%,7.14%,-13.66%,113.42%,7.54%,13.73%,-1.18%,84.30%,17.65%,21.62%,45.79%,84.27%,-2.53%
"TEM","NASD","Tempus AI Inc","Healthcare","Health Information Services",15338.75,85.01,3.37%,8417889,6590.76,1.28,9.21%,24.14%,51.43%,86.71%,43.96%,9.93%,6.05%,63.77%,112.51%,21.56%,,4.27%,55.98%,26.00%,23.01%,43.18%,51.12%,1.57%
"EFOR","NYSE","Everforth Inc","Technology","Information Technology Services",1357.92,33.12,2.13%,512636,905.62,0.57,1.10%,5.31%,68.89%,-16.99%,-31.24%,-30.02%,5.66%,-20.41%,-48.00%,-1.33%,5.87%,-1.06%,107.62%,9.23%,3.00%,11.29%,-1.02%,1.91%
"LIFE","NASD","Ethos Technologies Inc","Financial","Insurance Brokers",2186.92,34.30,-2.86%,1263016,1262.01,1.00,-4.72%,-12.30%,75.18%,239.60%,80.53%,,9.35%,-270.26%,4.25%,113.35%,-4.21%,-2.94%,16.76%,14.01%,-8.77%,7.53%,65.80%,-2.61%
"INSP","NYSE","Inspire Medical Systems Inc","Healthcare","Medical Devices",2038.18,70.50,2.46%,609837,875.95,0.70,-8.18%,14.08%,54.20%,39.74%,-23.56%,-8.82%,5.79%,-50.65%,108.87%,-7.60%,-7.02%,-4.61%,123.96%,14.41%,2.88%,15.03%,12.10%,2.69%
"TXG","NASD","10x Genomics Inc","Healthcare","Medical Devices",11167.26,85.71,1.90%,3389484,3087.98,1.10,11.89%,33.38%,133.22%,319.53%,425.51%,617.24%,7.94%,-111.26%,-149.75%,-12.65%,-7.42%,7.36%,105.64%,14.38%,21.12%,41.98%,160.46%,2.33%
"CVI","NYSE","CVR Energy Inc","Energy","Oil & Gas Refining & Marketing",5179.34,51.52,0.43%,1158102,1050.58,1.10,-4.04%,28.70%,90.11%,49.99%,102.52%,43.11%,4.75%,193.12%,97.37%,55.48%,,1.95%,32.74%,19.79%,6.10%,27.03%,62.00%,1.86%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",8734.98,73.69,2.49%,2631742,3393.84,0.78,-4.53%,5.68%,70.93%,46.30%,171.72%,119.58%,7.06%,586.97%,16421.43%,56.23%,,5.12%,89.62%,11.06%,-0.98%,4.88%,56.54%,3.85%
"AMPL","NASD","Amplitude Inc","Technology","Software - Application",1661.37,13.30,-2.85%,1138901,2085.72,0.55,0.76%,2.62%,79.49%,98.51%,14.85%,14.75%,6.26%,22.42%,-42.49%,21.16%,64.69%,-3.09%,62.61%,7.75%,-0.32%,11.33%,46.64%,-3.13%
"MSTR","NASD","Strategy Inc","Technology","Software - Application",60942.00,158.61,-1.86%,18310058,23648.93,0.77,3.05%,28.75%,92.70%,19.32%,4.38%,-47.25%,5.52%,-54.00%,-175.02%,6.88%,,1.58%,56.72%,8.45%,12.42%,34.80%,16.16%,-2.60%
"APPN","NASD","Appian Corp","Technology","Software - Infrastructure",2579.33,36.01,-4.25%,620465,858.91,0.72,-4.02%,-6.35%,63.91%,50.04%,1.67%,14.43%,4.92%,77.28%,-3759.52%,19.11%,37.33%,-1.52%,50.13%,10.82%,-5.12%,5.14%,28.19%,-4.28%
