"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ANF","NYSE","Abercrombie & Fitch Co","Consumer Cyclical","Apparel Retail",6594.55,148.42,1.83%,2330291,1480.56,1.57,36.15%,48.04%,92.20%,51.76%,17.92%,53.77%,7.73%,27.80%,43.20%,4.81%,11.94%,5.63%,108.93%,9.30%,28.59%,45.68%,55.81%,1.61%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",877.27,22.26,-5.52%,727508,1652.10,0.44,0.04%,98.04%,129.25%,306.20%,245.12%,191.74%,7.74%,117.29%,-277.09%,25.69%,,9.47%,36.71%,8.15%,14.99%,53.34%,139.99%,-4.95%
"ADPT","NASD","Adaptive Biotechnologies Corp","Healthcare","Diagnostics & Research",4020.22,25.19,-4.73%,1508795,2932.54,0.51,-3.08%,4.18%,66.27%,57.24%,55.11%,89.26%,3.72%,-39.74%,-47.80%,21.53%,,2.73%,98.02%,8.60%,0.37%,10.28%,44.58%,-5.09%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2575.84,49.79,-4.91%,1176748,1093.66,1.08,2.43%,30.68%,118.19%,165.41%,164.28%,279.79%,5.45%,109.20%,1412.42%,52.23%,49.46%,1.17%,100.15%,12.31%,4.56%,29.83%,105.59%,-3.31%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",9307.38,141.38,-7.66%,1378177,1805.14,0.76,-2.89%,54.80%,111.43%,201.32%,345.71%,431.70%,6.59%,-66.14%,-268.48%,23.24%,14.99%,0.53%,116.61%,22.21%,10.50%,32.48%,127.27%,-5.78%
"WGS","NASD","GeneDx Holdings Corp","Healthcare","Diagnostics & Research",2574.73,86.33,-3.26%,435188,878.37,0.50,-0.84%,25.20%,66.06%,8.31%,-33.62%,-33.07%,5.21%,-92.86%,-264.35%,11.44%,9.47%,-7.87%,107.01%,22.84%,8.19%,22.37%,0.40%,-2.76%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4360.33,34.74,-6.56%,1361470,2406.61,0.57,-10.14%,67.42%,142.09%,129.00%,187.58%,268.79%,5.59%,1.51%,16.00%,,44.87%,-0.01%,85.60%,12.64%,19.23%,54.54%,112.63%,-5.55%
"HNGE","NYSE","Hinge Health Inc","Healthcare","Health Information Services",7048.66,87.35,-5.92%,2149212,1983.41,1.08,-1.21%,16.30%,55.40%,104.28%,88.05%,51.31%,5.56%,-10.25%,107.01%,53.00%,17.93%,9.26%,67.31%,10.62%,0.45%,4.84%,57.24%,-5.05%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",4154.64,47.78,-0.67%,1394256,1777.25,0.78,-3.96%,84.98%,54.23%,106.30%,63.91%,48.66%,4.83%,74.31%,-65.19%,47.57%,,32.75%,82.68%,10.51%,23.59%,47.62%,62.19%,-1.48%
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",8018.12,61.54,-5.10%,2360470,3267.26,0.72,-5.50%,24.50%,117.42%,166.98%,277.31%,330.95%,5.53%,-112.61%,-149.75%,-12.65%,-6.20%,3.77%,98.19%,13.75%,6.75%,28.02%,121.41%,-3.66%
"PRCH","NASD","Porch Group Inc","Financial","Insurance - Property & Casualty",1975.25,17.40,-0.23%,1200723,1770.63,0.68,1.81%,21.34%,66.99%,111.94%,90.58%,8.14%,3.67%,38.10%,136.73%,18.10%,,-0.47%,77.01%,19.24%,4.64%,17.27%,68.57%,-0.34%
"LIFE","NASD","Ethos Technologies Inc","Financial","Insurance Brokers",2463.64,38.64,-2.03%,1086635,903.75,1.20,13.11%,90.63%,104.44%,212.87%,103.37%,,8.42%,-272.23%,4.25%,113.35%,-4.21%,-2.51%,16.76%,9.24%,15.33%,56.64%,108.76%,-2.42%
"AVAH","NASD","Aveanna Healthcare Holdings Inc","Healthcare","Medical Care Facilities",2907.63,13.32,-3.62%,2220889,2626.91,0.85,1.22%,37.46%,85.77%,80.98%,63.04%,69.90%,4.97%,36.04%,39.56%,13.73%,18.94%,6.66%,43.02%,5.35%,15.39%,31.15%,60.51%,-4.17%
"BBNX","NASD","Beta Bionics Inc","Healthcare","Medical Devices",887.20,19.72,0.92%,992367,1148.04,0.86,3.52%,38.19%,62.71%,56.14%,-35.28%,5.40%,5.06%,-17.96%,-35.38%,37.76%,2.41%,-5.59%,97.19%,22.17%,12.16%,18.44%,16.41%,1.28%
"DK","NYSE","Delek US Holdings Inc","Energy","Oil & Gas Refining & Marketing",4424.02,72.25,2.83%,1246455,1284.79,0.97,1.09%,6.71%,62.32%,89.58%,143.59%,167.99%,7.52%,78.67%,254.26%,47.83%,,-2.53%,101.82%,9.98%,9.38%,19.36%,63.56%,2.05%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",8449.30,71.28,3.92%,1819902,2889.64,0.63,-3.06%,-2.49%,75.14%,100.22%,162.83%,167.67%,6.68%,519.20%,16421.43%,56.23%,,4.84%,89.30%,10.89%,3.08%,17.94%,64.31%,3.50%
"AMPL","NASD","Amplitude Inc","Technology","Software - Application",1786.30,14.30,0.14%,2233604,2398.90,0.93,7.60%,66.09%,82.86%,95.89%,23.49%,22.01%,4.94%,18.25%,-42.49%,21.16%,64.69%,-2.66%,62.60%,9.24%,15.75%,42.48%,62.50%,0.00%
"CHYM","NASD","Chime Financial Inc","Technology","Software - Application",12569.03,33.20,-0.48%,5007502,6794.38,0.74,1.28%,46.90%,78.49%,50.02%,31.90%,24.95%,3.12%,109.73%,102.84%,10.61%,,-2.09%,42.64%,10.73%,7.01%,33.29%,47.97%,-0.75%
"SPT","NASD","Sprout Social Inc","Technology","Software - Application",696.66,11.49,4.08%,1605030,1318.85,1.22,14.67%,35.66%,53.61%,78.14%,1.95%,-27.42%,5.09%,37.49%,75.02%,10.80%,32.15%,5.47%,83.29%,7.66%,16.35%,32.00%,41.50%,4.36%
