"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ASST","NASD","Strive Inc","Financial","Asset Management",2922.06,29.94,3.28%,7585383,6333.63,1.20,5.87%,39.97%,162.63%,175.94%,102.85%,-50.27%,6.64%,75.58%,-10.31%,-19.20%,61.87%,15.96%,48.21%,23.37%,10.74%,58.31%,97.06%,4.65%
"NMAX","NYSE","Newsmax Inc","Communication Services","Broadcasting",1418.18,10.98,0.73%,639875,1154.20,0.55,7.02%,0.64%,64.62%,83.00%,42.04%,-14.88%,5.52%,98.96%,103.81%,16.53%,,6.44%,45.61%,7.90%,1.81%,12.92%,38.88%,1.10%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",16908.44,28.03,2.08%,32884999,39985.33,0.82,17.33%,12.93%,110.44%,31.97%,3.24%,-46.01%,5.13%,-263.44%,51.19%,2167.95%,,8.66%,41.38%,6.94%,10.93%,31.60%,27.61%,3.03%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",3352.28,14.09,1.08%,21063764,17481.15,1.20,9.82%,18.70%,75.69%,167.36%,295.79%,,7.68%,-84.74%,43889.58%,,,66.03%,47.10%,13.84%,13.70%,49.41%,109.87%,4.68%
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",386.60,14.22,10.49%,5445658,5370.34,1.01,84.44%,134.65%,51.28%,30.46%,20.51%,6.12%,21.14%,,-2093.88%,,,8.31%,1.53%,5.91%,61.67%,175.84%,46.47%,11.35%
"P","NYSE","Everpure Inc","Technology","Computer Hardware",40613.74,121.88,11.15%,11602777,4159.18,2.79,17.20%,18.55%,70.01%,86.16%,81.88%,43.64%,5.67%,34.69%,53.84%,37.73%,36.55%,0.26%,83.47%,2.41%,21.12%,28.47%,58.66%,6.96%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",1162.20,29.49,13.55%,5207231,1484.50,3.51,18.24%,31.71%,128.07%,421.02%,357.21%,190.26%,8.73%,117.29%,-277.09%,25.69%,,13.23%,36.53%,7.39%,20.71%,53.35%,173.04%,16.15%
"GRAL","NASD","GRAIL Inc","Healthcare","Diagnostics & Research",5530.99,125.21,14.11%,3441688,793.92,4.34,56.61%,51.70%,88.09%,139.45%,46.29%,168.81%,9.08%,13.37%,19.70%,25.72%,4.47%,5.51%,85.87%,20.29%,46.25%,62.27%,72.76%,18.68%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",3782.97,30.14,-1.52%,1420144,2451.58,0.58,-11.20%,-19.54%,72.82%,117.93%,149.50%,117.15%,5.07%,1.51%,16.00%,,44.87%,0.20%,85.62%,11.99%,-9.21%,7.72%,67.05%,-1.92%
"SDGR","NASD","Schrodinger Inc","Healthcare","Health Information Services",2203.03,29.45,0.75%,2025396,1492.13,1.36,-2.61%,47.32%,82.47%,158.33%,64.71%,54.51%,11.09%,-13.66%,113.42%,7.54%,13.73%,-1.18%,84.30%,17.52%,26.40%,50.85%,88.77%,1.66%
"EFOR","NYSE","Everforth Inc","Technology","Information Technology Services",1329.63,32.43,-2.17%,552049,911.60,0.61,-1.52%,2.76%,90.09%,-16.03%,-32.68%,-34.03%,5.42%,-20.41%,-48.00%,-1.33%,5.87%,-1.06%,107.62%,10.20%,1.08%,10.04%,-3.25%,-3.17%
"LIFE","NASD","Ethos Technologies Inc","Financial","Insurance Brokers",2251.32,35.31,4.13%,2447995,1231.91,1.99,-2.99%,-8.43%,89.63%,230.62%,85.84%,,8.99%,-270.26%,4.25%,113.35%,-4.21%,-2.94%,16.76%,9.70%,-6.72%,11.80%,71.36%,3.85%
"INSP","NYSE","Inspire Medical Systems Inc","Healthcare","Medical Devices",1989.32,68.81,-0.36%,580634,879.44,0.66,-5.40%,12.67%,58.37%,33.85%,-25.39%,-11.59%,5.95%,-50.65%,108.87%,-7.60%,-7.02%,-4.61%,123.98%,13.41%,1.13%,12.97%,8.77%,-0.43%
"SENS","NASD","Senseonics Holdings Inc","Healthcare","Medical Devices",546.72,10.34,3.66%,887219,761.03,1.17,9.65%,8.61%,91.84%,52.96%,87.32%,10.00%,5.14%,-37.18%,-77.96%,117.82%,4.15%,28.52%,39.54%,11.19%,9.82%,33.37%,50.30%,3.92%
"TXG","NASD","10x Genomics Inc","Healthcare","Medical Devices",10958.79,84.11,11.23%,4086554,3065.42,1.33,9.28%,29.96%,135.40%,302.25%,415.70%,597.43%,6.22%,-111.26%,-149.75%,-12.65%,-7.42%,7.36%,105.65%,13.92%,20.63%,41.26%,158.27%,11.40%
