"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",24046.52,57.60,0.56%,569564,1030.89,0.55,0.16%,37.72%,66.52%,,51.58%,,4.56%,37.98%,,,49.05%,9.23%,13.05%,3.31%,10.76%,23.95%,34.92%,-0.45%
"AXON","NASD","Axon Enterprise Inc","Industrials","Aerospace & Defense",49093.39,604.32,-1.39%,571007,1082.24,0.53,1.34%,18.43%,54.21%,40.65%,6.41%,-19.88%,6.87%,12.61%,-19.00%,35.28%,26.81%,1.86%,89.42%,4.66%,7.86%,14.57%,18.73%,-0.57%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5988.89,25.60,2.98%,2068449,1605.86,1.29,7.74%,44.14%,66.13%,46.70%,-9.25%,,10.68%,82.53%,-62.49%,52.70%,46.22%,0.88%,28.45%,6.76%,21.09%,37.27%,21.43%,4.02%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",76287.37,57.61,-1.87%,10817879,26122.33,0.41,5.36%,25.73%,74.05%,153.90%,139.84%,172.26%,5.02%,76.43%,153.39%,40.64%,31.71%,-3.55%,90.59%,4.94%,11.98%,18.56%,84.76%,-2.75%
"CRSR","NASD","Corsair Gaming Inc","Technology","Computer Hardware",1324.09,12.24,-5.77%,2116704,2811.12,0.75,-10.72%,25.54%,82.14%,80.27%,106.06%,40.05%,7.33%,45.64%,138.92%,-1.80%,12.80%,4.31%,38.54%,25.33%,6.59%,22.25%,68.74%,-3.92%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",311051.73,479.81,-2.24%,5261241,8631.75,0.61,4.79%,21.06%,98.28%,308.38%,281.16%,246.98%,4.94%,81.79%,281.26%,87.49%,37.73%,0.27%,37.55%,4.37%,8.79%,13.35%,107.36%,-3.39%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",982.10,24.92,-4.56%,2090091,1576.91,1.33,111.54%,134.43%,198.44%,331.14%,286.36%,230.07%,18.24%,117.29%,-277.09%,25.69%,,1.94%,34.07%,9.81%,73.97%,92.93%,187.59%,0.36%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1506.19,30.15,-11.48%,8218429,6076.75,1.35,11.09%,78.09%,86.11%,152.94%,136.66%,205.16%,10.99%,63.51%,49.95%,687.32%,31.29%,67.14%,60.71%,20.82%,26.43%,34.44%,84.16%,-7.37%
"ADPT","NASD","Adaptive Biotechnologies Corp","Healthcare","Diagnostics & Research",3953.19,24.77,0.12%,2667987,2909.15,0.92,-2.67%,8.07%,93.06%,54.43%,52.52%,89.95%,4.35%,-39.74%,-47.80%,21.53%,,0.71%,97.99%,8.07%,4.44%,16.09%,45.64%,1.31%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2399.43,46.38,2.34%,732808,1028.96,0.71,-1.47%,16.74%,132.25%,136.27%,146.18%,291.72%,3.66%,109.20%,1412.42%,52.23%,49.46%,-3.59%,100.07%,13.09%,8.74%,37.57%,104.28%,2.33%
"PSNL","NASD","Personalis Inc","Healthcare","Diagnostics & Research",1483.45,13.89,-1.07%,1093814,3842.08,0.28,-4.21%,-9.75%,118.40%,69.18%,74.50%,201.96%,3.56%,-16.85%,-32.61%,29.96%,9.11%,1.65%,60.96%,12.11%,5.65%,9.38%,49.50%,-0.07%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",8190.21,124.41,4.93%,977227,1784.49,0.55,-0.38%,32.56%,153.02%,153.33%,292.21%,342.43%,5.60%,-66.14%,-268.48%,23.24%,14.99%,5.62%,116.52%,22.37%,18.60%,31.38%,117.39%,6.42%
"WGS","NASD","GeneDx Holdings Corp","Healthcare","Diagnostics & Research",2307.96,77.39,-0.88%,431933,1002.08,0.43,-0.63%,21.91%,89.91%,-14.15%,-40.50%,-38.75%,5.59%,-92.86%,-264.35%,11.44%,9.47%,-5.89%,106.81%,21.24%,10.65%,18.06%,-12.40%,0.00%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",2387.80,21.43,-0.92%,1143119,1659.36,0.69,-5.47%,20.73%,61.31%,51.77%,77.40%,167.88%,5.08%,3.16%,16.00%,,28.87%,4.33%,97.18%,14.10%,2.51%,17.15%,40.50%,-2.41%
"WNC","NYSE","Wabash National Corp","Industrials","Farm & Heavy Construction Machinery",518.59,12.73,1.35%,917433,1136.92,0.81,1.60%,-5.28%,84.76%,7.34%,47.17%,19.31%,5.09%,-2.24%,-143.54%,-9.06%,,-4.01%,93.67%,11.77%,-0.63%,4.74%,30.02%,1.84%
"HNGE","NYSE","Hinge Health Inc","Healthcare","Health Information Services",7090.62,87.87,-0.70%,1222654,1916.38,0.64,-4.04%,0.90%,61.23%,125.65%,89.17%,48.76%,3.80%,-10.25%,107.01%,53.00%,17.93%,4.21%,67.27%,16.01%,8.04%,11.26%,63.64%,0.56%
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",7555.58,57.99,3.39%,2256179,3257.87,0.69,-0.99%,32.58%,173.54%,220.03%,255.55%,334.06%,7.95%,-112.61%,-149.75%,-12.65%,-6.20%,1.54%,98.34%,13.43%,14.65%,37.32%,126.62%,4.04%
