"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ANF","NYSE","Abercrombie & Fitch Co","Consumer Cyclical","Apparel Retail",6357.28,143.08,-3.60%,2385082,1487.34,1.60,27.34%,43.74%,89.13%,46.22%,13.67%,52.98%,7.71%,29.91%,43.20%,4.81%,11.94%,4.70%,108.94%,9.30%,22.15%,38.91%,49.63%,-3.34%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",958.85,24.33,9.30%,1198896,1653.94,0.72,12.85%,128.67%,131.94%,359.06%,277.21%,227.46%,6.69%,117.29%,-277.09%,25.69%,,12.84%,36.71%,8.15%,21.37%,65.61%,160.00%,10.74%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2592.40,50.11,0.64%,1533615,1099.99,1.39,5.49%,14.64%,119.78%,167.32%,165.98%,266.84%,5.41%,109.20%,1412.42%,52.23%,49.46%,1.25%,100.15%,12.31%,4.99%,29.05%,105.49%,1.93%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",9150.71,139.00,-1.68%,1891918,1791.33,1.06,-1.28%,51.83%,104.83%,202.90%,338.21%,415.39%,6.70%,-66.14%,-268.48%,23.24%,14.99%,0.61%,116.61%,22.19%,7.05%,29.00%,121.52%,-0.71%
"WGS","NASD","GeneDx Holdings Corp","Healthcare","Diagnostics & Research",2529.25,84.81,-1.77%,504152,864.79,0.58,-0.45%,30.26%,63.10%,14.30%,-34.79%,-34.50%,4.51%,-92.86%,-264.35%,11.44%,9.47%,-8.21%,107.01%,22.84%,5.16%,19.33%,-1.05%,0.02%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4236.06,33.75,-2.85%,2728868,2419.07,1.13,-11.53%,66.17%,139.87%,120.59%,179.39%,259.81%,5.99%,1.51%,16.00%,,44.87%,0.22%,85.60%,12.64%,13.20%,47.76%,105.24%,-2.93%
"HNGE","NYSE","Hinge Health Inc","Healthcare","Health Information Services",7469.08,92.56,5.96%,2000547,2010.30,1.00,2.87%,23.89%,51.94%,106.33%,99.27%,65.05%,5.67%,-10.25%,107.01%,53.00%,17.93%,14.27%,67.31%,10.61%,5.53%,10.48%,65.90%,6.54%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",4381.59,50.39,5.46%,2586420,1778.03,1.45,0.38%,99.72%,62.55%,109.52%,72.86%,59.97%,3.67%,74.31%,-65.19%,47.57%,,33.35%,82.68%,10.51%,26.47%,54.09%,70.58%,5.68%
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",8136.68,62.45,1.48%,2655182,3250.09,0.82,-2.12%,32.11%,111.05%,169.88%,282.89%,345.75%,5.70%,-112.61%,-149.75%,-12.65%,-6.20%,3.28%,98.18%,13.75%,6.90%,28.43%,122.84%,3.17%
"PRCH","NASD","Porch Group Inc","Financial","Insurance - Property & Casualty",1928.71,16.99,-2.36%,1086922,1769.05,0.61,-0.41%,17.58%,54.03%,106.44%,86.09%,0.12%,3.56%,38.10%,136.73%,18.10%,,1.51%,77.01%,19.24%,1.90%,13.80%,64.07%,-2.19%
