"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",22234.68,53.26,-0.82%,520787,1021.31,0.51,-7.02%,24.88%,53.98%,,40.16%,,5.50%,42.13%,,,50.42%,9.23%,14.17%,3.32%,-2.08%,11.80%,23.18%,-1.70%
"AXON","NASD","Axon Enterprise Inc","Industrials","Aerospace & Defense",50996.78,627.75,2.20%,603088,1066.56,0.57,2.43%,27.62%,61.03%,44.67%,10.53%,-17.78%,4.53%,12.45%,-19.00%,35.28%,26.81%,1.86%,89.59%,4.66%,7.16%,16.15%,23.87%,0.62%
"BETA","NYSE","BETA Technologies Inc","Industrials","Aerospace & Defense",5787.70,24.74,-2.90%,1600452,1640.49,0.98,-0.48%,34.68%,54.92%,32.80%,-12.30%,,7.05%,82.53%,-62.49%,52.70%,46.22%,0.88%,28.08%,6.75%,9.53%,27.66%,16.82%,-3.21%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",70778.68,53.45,1.06%,7892058,26191.21,0.30,-8.96%,12.20%,57.34%,150.12%,122.52%,144.96%,4.87%,76.43%,153.39%,40.64%,31.71%,-3.55%,90.63%,4.94%,1.43%,9.00%,68.24%,0.28%
"CRSR","NASD","Corsair Gaming Inc","Technology","Computer Hardware",1182.37,10.93,0.18%,1191566,2856.01,0.42,-15.86%,8.43%,57.72%,94.48%,84.01%,32.65%,5.11%,45.05%,138.92%,-1.80%,12.38%,4.31%,38.55%,25.28%,-6.73%,6.95%,49.38%,-1.26%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",286592.07,442.08,1.68%,3664204,8681.65,0.42,-9.93%,0.62%,74.87%,261.56%,251.19%,245.83%,5.67%,82.48%,281.26%,87.49%,38.06%,0.27%,37.45%,4.38%,-0.44%,3.29%,86.47%,0.62%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",876.87,22.25,8.59%,1459472,1663.17,0.88,-14.78%,92.64%,136.45%,315.11%,244.96%,216.50%,11.28%,117.29%,-277.09%,25.69%,,1.94%,34.07%,9.81%,35.36%,62.89%,149.55%,6.97%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1370.31,27.43,5.58%,4112398,6209.27,0.66,-19.47%,27.46%,85.34%,104.09%,115.31%,160.99%,14.40%,63.51%,49.95%,687.32%,31.29%,67.14%,60.70%,20.82%,7.75%,20.91%,64.88%,4.14%
"ADPT","NASD","Adaptive Biotechnologies Corp","Healthcare","Diagnostics & Research",4147.90,25.99,2.16%,1815950,2946.23,0.62,5.05%,16.49%,87.38%,70.99%,60.04%,105.78%,4.65%,-39.74%,-47.80%,21.53%,,0.71%,98.03%,8.07%,6.80%,18.11%,51.34%,2.44%
"PSNL","NASD","Personalis Inc","Healthcare","Diagnostics & Research",1962.98,18.38,8.89%,7994050,4094.51,1.95,30.91%,50.41%,122.79%,121.98%,130.90%,294.42%,5.23%,-17.93%,-32.61%,29.96%,10.38%,1.65%,60.77%,12.11%,32.22%,39.29%,94.96%,10.36%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",9584.54,145.59,6.79%,1794002,1808.61,0.99,22.79%,57.50%,147.45%,199.63%,358.98%,450.02%,7.72%,-66.14%,-268.48%,23.24%,14.99%,5.62%,116.60%,22.17%,28.52%,45.64%,145.55%,5.17%
"WGS","NASD","GeneDx Holdings Corp","Healthcare","Diagnostics & Research",2596.50,87.07,5.47%,555280,938.68,0.59,11.51%,37.37%,83.95%,6.10%,-33.06%,-27.88%,4.55%,-92.86%,-264.35%,11.44%,9.47%,-5.89%,106.96%,21.24%,17.83%,28.47%,-0.25%,4.01%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4307.62,38.66,-2.52%,4640670,2251.03,2.06,78.73%,119.78%,177.53%,175.95%,220.03%,358.60%,11.19%,0.99%,16.00%,,43.86%,4.33%,96.41%,14.17%,55.28%,90.75%,145.69%,-2.85%
"HNGE","NYSE","Hinge Health Inc","Healthcare","Health Information Services",7135.00,88.42,3.27%,1419664,1931.44,0.74,-0.08%,15.30%,60.41%,114.04%,90.36%,57.89%,4.41%,-10.25%,107.01%,53.00%,17.93%,4.21%,67.27%,11.25%,6.34%,9.20%,62.36%,3.17%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",4325.94,49.75,6.30%,2461883,1711.20,1.44,18.23%,102.15%,70.38%,98.21%,70.67%,71.97%,9.50%,74.31%,-65.19%,47.57%,,26.28%,82.66%,10.63%,51.82%,62.05%,71.07%,5.07%
"TEM","NASD","Tempus AI Inc","Healthcare","Health Information Services",13115.81,72.69,9.06%,15879931,6394.55,2.48,39.52%,57.99%,56.36%,24.53%,23.10%,-5.24%,7.43%,65.57%,112.51%,21.56%,,-2.02%,55.83%,31.00%,41.58%,38.04%,28.03%,10.81%
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",8484.56,65.12,1.96%,3246765,3269.52,0.99,16.10%,35.50%,163.86%,244.92%,299.26%,397.10%,6.08%,-112.61%,-149.75%,-12.65%,-6.20%,1.54%,98.19%,13.48%,21.74%,45.46%,145.18%,1.13%
"ELF","NYSE","e.l.f. Beauty Inc","Consumer Defensive","Household & Personal Products",6015.28,101.94,3.53%,1441323,3334.91,0.43,11.48%,33.87%,91.91%,8.42%,34.06%,-12.35%,4.60%,15.39%,93.06%,35.52%,11.36%,-8.58%,97.02%,14.08%,12.37%,28.92%,36.09%,2.95%
"EFOR","NYSE","Everforth Inc","Technology","Information Technology Services",1340.70,32.70,1.65%,623947,1034.96,0.60,3.25%,66.50%,71.03%,-27.73%,-32.12%,-36.43%,5.37%,-20.40%,-48.00%,-1.33%,5.88%,-3.82%,107.45%,11.67%,8.68%,40.56%,-6.28%,1.71%
"PRCH","NASD","Porch Group Inc","Financial","Insurance - Property & Casualty",1940.06,17.09,0.06%,762991,1826.27,0.42,-1.67%,46.95%,75.46%,112.30%,87.19%,9.27%,4.33%,38.10%,136.73%,18.10%,,-3.58%,76.76%,17.91%,9.40%,20.45%,67.53%,-0.12%
"BWIN","NASD","Baldwin Insurance Group Inc","Financial","Insurance Brokers",4449.99,31.90,1.43%,552840,1583.62,0.35,1.24%,23.21%,56.60%,92.98%,32.75%,-6.48%,5.10%,20.41%,-804.09%,30.13%,21.29%,7.57%,93.41%,11.96%,7.88%,19.69%,34.97%,0.89%
"LIFE","NASD","Ethos Technologies Inc","Financial","Insurance Brokers",2178.01,34.16,1.91%,848522,830.57,1.02,0.41%,79.51%,64.94%,216.30%,79.79%,,7.04%,-272.23%,4.25%,113.35%,-4.21%,28.28%,16.75%,13.81%,18.52%,52.22%,91.85%,0.77%
"FWRD","NASD","Forward Air Corp","Industrials","Integrated Freight & Logistics",611.77,18.11,1.80%,394419,979.51,0.40,-4.48%,16.99%,116.89%,-34.90%,-27.56%,-35.09%,5.23%,60.36%,-1443.46%,8.76%,,-0.45%,78.23%,8.17%,5.35%,19.88%,-7.62%,0.67%
"MAX","NYSE","MediaAlpha Inc","Communication Services","Internet Content & Information",792.76,12.94,-1.75%,813310,814.73,1.00,-1.75%,-1.22%,56.47%,65.05%,-0.08%,27.11%,4.20%,245.24%,290.35%,25.93%,46.75%,0.75%,62.51%,10.21%,-1.10%,2.33%,18.06%,-1.82%
"W","NYSE","Wayfair Inc","Consumer Cyclical","Internet Retail",13905.01,101.52,-1.73%,1930803,3559.61,0.54,-0.11%,22.79%,53.03%,24.67%,1.11%,32.93%,4.84%,9.11%,-106.53%,7.52%,25.02%,-6.76%,86.93%,11.55%,1.22%,9.16%,14.87%,-1.46%
"BBNX","NASD","Beta Bionics Inc","Healthcare","Medical Devices",857.05,19.05,-2.21%,496487,1169.73,0.42,8.42%,18.10%,79.55%,39.05%,-37.48%,12.79%,6.92%,-17.96%,-35.38%,37.76%,2.41%,-1.44%,97.19%,22.49%,16.15%,18.24%,11.29%,-2.31%
"BVS","NASD","Bioventus Inc","Healthcare","Medical Devices",1209.24,14.38,0.35%,748055,767.60,0.97,0.84%,25.26%,51.45%,67.60%,93.28%,103.11%,4.87%,14.28%,333.92%,3.76%,16.02%,0.55%,60.07%,5.39%,3.89%,21.21%,53.32%,0.35%
"RGEN","NASD","Repligen Corp","Healthcare","Medical Instruments & Supplies",10222.19,181.13,0.47%,1096810,1112.83,0.99,8.57%,31.64%,59.77%,33.50%,10.54%,51.38%,4.30%,20.54%,-66.40%,11.93%,26.02%,4.86%,117.47%,11.51%,13.85%,23.26%,28.82%,0.82%
"DK","NYSE","Delek US Holdings Inc","Energy","Oil & Gas Refining & Marketing",4376.27,71.47,11.60%,2990254,1218.80,2.45,9.16%,10.33%,69.76%,107.94%,140.96%,215.68%,5.22%,74.18%,254.26%,47.83%,,-2.11%,101.83%,10.10%,9.97%,23.10%,64.58%,10.46%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",8716.01,73.53,5.71%,2955147,2931.76,1.01,2.34%,18.69%,88.20%,113.87%,171.13%,231.37%,5.22%,514.79%,16421.43%,56.23%,,4.05%,89.29%,10.91%,7.35%,27.83%,72.71%,4.55%
"BLMN","NASD","Bloomin Brands Inc","Consumer Cyclical","Restaurants",995.77,11.63,10.97%,1847485,2132.04,0.87,10.24%,42.00%,50.06%,79.75%,88.49%,67.10%,4.68%,-14.18%,30.33%,1.34%,3.45%,5.34%,102.78%,10.81%,13.99%,28.12%,59.83%,9.61%
"JACK","NASD","Jack In The Box Inc","Consumer Cyclical","Restaurants",330.65,17.24,3.86%,567675,988.33,0.57,1.23%,25.20%,51.89%,2.59%,-9.02%,-4.75%,6.25%,-28.91%,-10.09%,-22.62%,-9.52%,-4.79%,103.80%,40.15%,0.31%,11.20%,8.74%,3.73%
"AMPL","NASD","Amplitude Inc","Technology","Software - Application",1660.13,13.29,2.78%,1929124,2468.88,0.78,2.00%,65.09%,103.83%,87.71%,14.77%,21.59%,4.01%,18.25%,-42.49%,21.16%,64.69%,1.64%,62.59%,9.19%,19.16%,42.05%,52.59%,2.86%
"APPS","NASD","Digital Turbine Inc","Technology","Software - Application",1315.44,10.87,1.49%,1853110,6371.78,0.29,-12.62%,35.37%,143.72%,158.19%,117.40%,181.61%,6.35%,29.46%,29.02%,26.78%,,-8.64%,65.14%,10.00%,-2.85%,3.59%,76.64%,1.49%
"BLKB","NASD","Blackbaud Inc","Technology","Software - Application",2156.94,47.52,2.30%,340464,800.99,0.43,5.02%,52.06%,60.43%,-3.28%,-24.95%,-27.02%,4.06%,17.87%,46.30%,3.30%,,2.21%,88.52%,12.09%,8.13%,34.72%,6.67%,2.30%
"CHYM","NASD","Chime Financial Inc","Technology","Software - Application",12410.01,32.78,2.60%,5941470,6651.41,0.89,2.37%,57.90%,80.91%,56.77%,30.23%,25.21%,4.53%,109.74%,102.84%,10.61%,,12.10%,42.60%,13.61%,15.57%,40.68%,48.37%,2.44%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3974.53,24.95,9.86%,5643968,6194.92,0.91,-16.64%,28.41%,52.13%,38.00%,145.09%,245.09%,9.06%,303.76%,61.59%,23.27%,73.85%,10.61%,93.76%,15.27%,0.33%,17.42%,38.07%,8.43%
"INTA","NASD","Intapp Inc","Technology","Software - Application",3163.73,41.35,2.94%,824045,903.89,0.91,3.09%,57.40%,103.49%,89.42%,-9.76%,-1.31%,3.97%,25.90%,-1009.23%,12.95%,21.99%,-5.85%,89.03%,5.55%,12.85%,37.28%,34.21%,3.37%
"MNTN","NYSE","MNTN Inc","Technology","Software - Application",964.96,12.90,1.82%,612191,1255.01,0.49,3.04%,54.31%,58.48%,29.00%,8.04%,-42.10%,4.25%,722.77%,123.63%,20.56%,,14.21%,42.28%,12.59%,16.18%,27.94%,23.49%,1.57%
"NIQ","NYSE","NIQ Global Intelligence plc","Technology","Software - Application",5539.27,18.78,3.47%,1293728,1632.33,0.79,7.62%,80.06%,122.25%,66.64%,13.89%,6.40%,3.96%,375.13%,-116.32%,8.01%,86.65%,1.06%,19.90%,13.14%,31.91%,63.13%,50.76%,2.62%
"RNG","NYSE","RingCentral Inc","Technology","Software - Application",5595.74,67.01,2.18%,1627964,1869.18,0.87,3.91%,73.51%,58.72%,69.65%,132.03%,129.96%,4.40%,15.44%,215.14%,5.90%,12.45%,2.29%,104.09%,10.57%,8.78%,39.23%,77.77%,2.68%
"TEAM","NASD","Atlassian Corp","Technology","Software - Application",43491.78,171.81,-1.77%,3274516,5011.62,0.65,5.91%,114.36%,109.07%,126.13%,5.96%,4.39%,5.14%,-6.02%,703.74%,27.60%,13.21%,-2.77%,63.91%,10.05%,26.45%,61.99%,59.21%,-1.38%
"TTAN","NASD","ServiceTitan Inc","Technology","Software - Application",9050.36,94.87,2.48%,964161,1619.01,0.60,4.94%,37.35%,54.69%,42.58%,-10.92%,-8.67%,4.94%,28.56%,53.20%,24.63%,26.91%,8.31%,68.31%,16.67%,8.96%,21.60%,21.27%,2.14%
"U","NYSE","Unity Software Inc","Technology","Software - Application",20653.37,46.93,0.84%,7484633,9615.42,0.78,1.47%,62.16%,83.75%,157.15%,6.25%,29.36%,3.97%,26.49%,79.32%,23.93%,,5.95%,70.71%,9.58%,16.81%,40.42%,47.22%,0.34%
"VIA","NYSE","Via Transportation Inc","Technology","Software - Application",2199.83,26.99,1.58%,473562,1004.26,0.47,3.05%,58.02%,86.14%,63.08%,-6.96%,,4.63%,96.37%,9.93%,26.67%,,-4.16%,33.12%,21.28%,15.95%,37.64%,21.85%,1.54%
"WDAY","NASD","Workday Inc","Technology","Software - Application",49402.47,200.01,1.36%,3426865,5236.78,0.65,0.67%,56.42%,64.14%,45.13%,-6.88%,-12.11%,4.30%,16.71%,246.94%,14.29%,16.83%,-2.65%,85.32%,12.74%,11.93%,32.92%,23.73%,1.18%
"APPN","NASD","Appian Corp","Technology","Software - Infrastructure",2743.36,38.30,2.74%,520243,885.11,0.59,8.16%,74.41%,81.17%,52.35%,8.13%,32.02%,4.78%,77.28%,-3759.52%,19.11%,37.33%,3.43%,50.15%,12.81%,18.02%,41.31%,35.07%,2.68%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",978.02,15.80,-2.71%,2625446,3480.01,0.75,-16.93%,23.82%,114.38%,259.09%,239.06%,104.40%,7.57%,206.12%,34.40%,17.67%,1.20%,0.67%,57.70%,4.61%,-6.32%,8.16%,113.47%,-2.53%
"GTLB","NASD","Gitlab Inc","Technology","Software - Infrastructure",7038.06,41.67,-0.97%,3122954,5296.71,0.59,-2.23%,37.89%,62.65%,57.90%,11.03%,-5.68%,4.45%,-15.36%,86.57%,23.15%,7.00%,-7.23%,84.91%,13.26%,8.38%,23.80%,31.97%,-1.37%
