"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ANF","NYSE","Abercrombie & Fitch Co","Consumer Cyclical","Apparel Retail",6453.42,152.08,0.43%,1470443,1540.88,0.95,8.10%,28.31%,81.76%,75.15%,20.82%,59.88%,4.24%,30.66%,43.22%,4.81%,13.24%,5.33%,108.80%,9.29%,19.87%,38.39%,55.37%,-0.87%
"ASST","NASD","Strive Inc","Financial","Asset Management",2489.18,26.69,-1.73%,7964486,5437.92,1.46,11.21%,114.55%,87.83%,197.22%,80.83%,-78.75%,8.37%,75.60%,-10.31%,-19.20%,62.11%,16.29%,51.40%,23.12%,33.38%,74.18%,80.75%,-4.68%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",955.30,24.24,-0.90%,860316,1496.74,0.57,0.29%,105.77%,85.75%,339.13%,275.81%,203.38%,8.23%,117.29%,-277.09%,25.69%,,13.23%,36.58%,8.15%,3.66%,51.21%,145.98%,-0.66%
"WGS","NASD","GeneDx Holdings Corp","Healthcare","Diagnostics & Research",2579.05,86.48,0.71%,492944,791.60,0.62,1.97%,11.04%,53.52%,-2.66%,-33.51%,-31.35%,4.43%,-92.86%,-264.35%,11.44%,9.47%,-8.32%,107.04%,22.84%,2.76%,17.31%,2.50%,2.68%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4066.62,32.40,-4.37%,1286454,2453.30,0.52,-4.17%,42.92%,139.11%,116.29%,168.21%,208.28%,4.04%,1.51%,16.00%,,44.87%,0.23%,85.63%,12.65%,-2.10%,30.53%,89.93%,-3.28%
"WNC","NYSE","Wabash National Corp","Industrials","Farm & Heavy Construction Machinery",529.58,13.00,-4.48%,584202,1122.27,0.52,1.80%,3.75%,63.93%,41.77%,50.29%,15.04%,7.18%,-2.33%,-143.54%,-9.06%,,-3.88%,92.80%,9.91%,1.05%,0.86%,27.42%,-3.42%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",4058.13,46.67,-2.26%,1414986,1867.58,0.76,-7.46%,59.01%,62.78%,106.60%,60.10%,34.50%,4.57%,74.39%,-65.19%,47.57%,,33.59%,82.75%,10.51%,1.35%,35.68%,54.90%,-1.23%
"ODD","NASD","ODDITY Tech Ltd","Consumer Defensive","Household & Personal Products",760.13,16.48,26.53%,11898291,1069.53,11.12,16.55%,29.97%,50.92%,36.14%,-58.98%,-74.10%,6.32%,-87.93%,-160.48%,-26.16%,-14.16%,3.08%,75.30%,23.42%,20.00%,10.01%,-23.01%,-5.83%
"LIFE","NASD","Ethos Technologies Inc","Financial","Insurance Brokers",2532.50,39.72,-5.47%,2260818,983.01,2.30,13.49%,22.48%,124.53%,210.56%,109.05%,,6.10%,-272.23%,4.25%,113.35%,-4.21%,-2.96%,16.76%,9.24%,8.52%,44.04%,104.69%,-4.10%
"AVAH","NASD","Aveanna Healthcare Holdings Inc","Healthcare","Medical Care Facilities",3060.43,14.02,2.64%,3122167,2735.04,1.14,4.16%,48.20%,104.08%,94.45%,71.60%,69.73%,3.72%,36.04%,39.56%,13.73%,18.94%,7.09%,43.27%,4.62%,7.71%,28.72%,65.48%,2.64%
