"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"EVER","NASD","EverQuote Inc","Communication Services","Internet Content & Information",960.39,27.15,3.43%,533803,895.85,0.60,0.85%,17.03%,71.62%,15.29%,0.56%,7.74%,5.69%,-20.10%,138.33%,14.54%,0.32%,6.07%,85.11%,20.08%,6.32%,23.05%,29.46%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",1067.35,28.10,2.07%,1318444,1836.52,0.72,7.87%,24.34%,87.83%,74.10%,59.57%,-14.77%,8.99%,93.59%,-284.42%,0.01%,,-4.75%,68.12%,66.68%,6.59%,30.28%,64.76%
"AMN","NYSE","AMN Healthcare Services Inc","Healthcare","Medical Care Facilities",1345.48,34.69,3.71%,464447,1084.02,0.43,1.43%,5.89%,65.35%,69.97%,120.11%,76.36%,4.20%,95.02%,5676.14%,99.90%,-1.99%,8.92%,111.95%,9.41%,3.60%,10.69%,56.97%
"HPP","NYSE","Hudson Pacific Properties Inc","Real Estate","REIT - Office",782.42,14.11,-3.55%,728354,1085.72,0.67,-3.16%,-8.20%,55.74%,56.26%,30.29%,-16.71%,6.42%,77.10%,77.72%,-8.17%,39.16%,1.65%,115.72%,12.85%,-8.21%,-0.68%,23.97%
"CBRL","NASD","Cracker Barrel Old Country Store Inc","Consumer Cyclical","Restaurants",1202.74,53.81,2.63%,858582,1258.46,0.68,-0.17%,1.82%,73.25%,85.68%,111.85%,-15.70%,5.62%,-101.41%,239.83%,-2.90%,-20.88%,-5.53%,96.20%,25.80%,3.02%,21.51%,58.67%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",926700.92,820.53,-8.85%,58497368,52222.57,1.12,-15.48%,-27.54%,56.42%,110.88%,187.49%,637.56%,6.70%,783.32%,1372.09%,345.72%,172.07%,-1.85%,78.11%,3.22%,-13.44%,-14.37%,61.28%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",7430.86,221.42,-9.42%,1522269,1065.35,1.43,-20.40%,-27.47%,50.07%,95.69%,138.86%,192.15%,9.07%,150.14%,243.57%,106.23%,65.41%,0.28%,79.13%,2.12%,-23.72%,-22.99%,36.15%
"ALIT","NYSE","Alight Inc","Technology","Software - Application",533.48,19.86,0.66%,576466,1273.24,0.45,5.75%,72.01%,50.25%,-35.10%,-49.08%,-82.55%,9.84%,-43.79%,-13.37%,-2.55%,-21.83%,,86.85%,4.87%,5.59%,22.31%,-27.76%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",89303.30,250.88,-0.39%,4015602,5626.62,0.71,-1.53%,4.63%,89.12%,83.61%,84.48%,66.40%,3.51%,18.08%,115.46%,32.15%,19.56%,0.28%,81.81%,3.86%,-2.74%,3.88%,51.41%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",9257.18,76.43,-5.91%,3509356,2926.96,1.20,-11.70%,-12.73%,65.50%,28.17%,22.37%,79.20%,5.56%,16.32%,57.82%,25.79%,20.57%,-0.80%,85.02%,10.26%,-13.86%,-7.77%,26.75%
"NAVN","NASD","Navan Inc","Technology","Software - Application",6701.63,26.35,2.21%,2966658,4483.00,0.66,-1.01%,15.47%,65.52%,75.67%,54.27%,,9.23%,,66.82%,39.86%,,0.21%,19.56%,9.62%,3.77%,16.30%,61.02%
"PD","NYSE","Pagerduty Inc","Technology","Software - Application",795.14,10.31,5.64%,1528730,2017.74,0.76,9.80%,13.42%,52.97%,-8.68%,-21.36%,-38.74%,5.77%,13.37%,281.29%,0.97%,5.45%,-0.03%,98.33%,9.94%,2.80%,13.28%,1.86%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",4092.68,23.14,-0.64%,1599290,2005.73,0.80,-11.85%,1.05%,70.27%,44.08%,100.52%,,7.63%,140.97%,83.13%,43.18%,,4.74%,14.59%,11.98%,-13.44%,2.23%,46.53%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",1672.90,52.25,-8.62%,1564206,1398.30,1.12,-25.74%,-8.17%,116.72%,261.34%,238.19%,222.33%,9.13%,25.87%,39.38%,19.82%,26.43%,0.27%,72.80%,12.44%,-21.67%,-16.25%,79.50%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",724.20,12.07,-1.95%,2278110,3486.12,0.65,-10.46%,-17.10%,187.38%,150.94%,159.01%,121.47%,8.49%,55.10%,39.88%,11.71%,37.88%,-5.51%,48.66%,4.62%,-17.98%,8.22%,79.47%
"CRWD","NASD","Crowdstrike Holdings Inc","Technology","Software - Infrastructure",185119.54,181.80,0.94%,8390187,12068.40,0.70,-4.89%,3.72%,59.96%,55.28%,55.13%,54.01%,4.37%,32.00%,124.26%,25.57%,29.13%,,71.09%,2.79%,-5.99%,1.32%,37.98%
"FIVN","NASD","Five9 Inc","Technology","Software - Infrastructure",2076.42,27.12,6.14%,2388762,3257.81,0.73,7.49%,27.20%,63.77%,40.66%,35.26%,-6.96%,9.30%,9.88%,3234.38%,9.16%,13.13%,-2.63%,101.69%,10.69%,10.66%,18.36%,36.46%
"GTLB","NASD","Gitlab Inc","Technology","Software - Infrastructure",5567.79,32.97,0.26%,4008845,5808.20,0.69,0.35%,13.40%,53.68%,-13.64%,-12.16%,-31.86%,5.52%,-15.36%,86.57%,23.15%,6.64%,2.35%,81.70%,13.26%,1.91%,10.34%,2.01%
"OKTA","NASD","Okta Inc","Technology","Software - Infrastructure",23674.30,136.21,-0.89%,2179828,3690.84,0.59,-3.88%,9.60%,78.89%,49.21%,57.52%,39.22%,4.40%,9.89%,20.10%,11.19%,11.37%,4.30%,93.77%,4.59%,-4.97%,9.59%,46.06%
"PANW","NASD","Palo Alto Networks Inc","Technology","Software - Infrastructure",259985.00,319.00,0.53%,6492128,7993.68,0.81,-6.77%,4.87%,74.41%,73.16%,73.18%,55.99%,4.41%,12.98%,-159.65%,31.15%,13.16%,9.13%,79.44%,2.53%,-5.93%,6.17%,50.02%
"QLYS","NASD","Qualys Inc","Technology","Software - Infrastructure",4780.71,135.75,0.71%,641552,800.97,0.80,-5.58%,10.12%,59.41%,2.70%,2.14%,-1.13%,6.33%,7.53%,9.84%,10.60%,7.23%,2.16%,107.24%,11.07%,-9.03%,8.51%,14.40%
"TENB","NASD","Tenable Holdings Inc","Technology","Software - Infrastructure",3459.23,31.37,-3.30%,2970554,3717.07,0.80,-7.98%,3.81%,53.25%,35.74%,33.32%,-5.40%,7.48%,22.76%,106.28%,9.58%,14.53%,8.64%,115.69%,9.78%,-16.35%,0.33%,24.89%
"VRNS","NASD","Varonis Systems Inc","Technology","Software - Infrastructure",5128.75,44.67,-4.29%,4480368,2322.97,1.93,-3.27%,10.84%,78.32%,25.35%,36.19%,-17.90%,4.00%,-34.03%,-0.22%,27.39%,55.11%,-5.24%,98.21%,7.31%,-1.81%,16.84%,34.04%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2576.51,55.40,3.22%,1811220,1214.18,1.49,7.20%,53.04%,84.91%,82.24%,86.34%,22.62%,5.03%,22.11%,178.22%,7.54%,30.17%,-3.90%,115.10%,13.69%,24.34%,50.48%,74.93%
"NSP","NYSE","Insperity Inc","Industrials","Staffing & Employment Services",2006.93,52.58,4.64%,644709,762.07,0.85,2.88%,26.88%,56.26%,15.21%,35.80%,-14.39%,5.17%,99.42%,-35.30%,1.72%,52.60%,6.96%,109.42%,10.76%,10.96%,31.24%,46.79%
"RHI","NYSE","Robert Half Inc","Industrials","Staffing & Employment Services",4039.58,39.49,-0.63%,4809831,2294.43,2.10,-4.06%,20.54%,51.01%,39.39%,45.40%,0.00%,7.51%,-4.65%,-35.61%,-2.44%,23.17%,17.21%,124.86%,22.83%,8.14%,21.70%,39.23%
