"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CRBG","NYSE","Corebridge Financial Inc","Financial","Asset Management",15610.95,35.02,0.63%,4912032,4270.61,1.15,3.76%,1.60%,18.87%,48.01%,16.08%,7.75%,2.01%,3.28%,97.07%,24.67%,14.42%,11.15%,96.00%,3.05%,5.37%,7.66%,20.07%,1.01%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",345570.60,543.51,1.73%,9585632,7670.48,1.25,1.80%,10.74%,32.86%,247.20%,331.77%,328.64%,5.72%,151.27%,273.59%,56.72%,52.09%,-5.19%,38.82%,4.94%,12.13%,19.63%,104.42%,0.36%
"ADPT","NASD","Adaptive Biotechnologies Corp","Healthcare","Diagnostics & Research",4258.02,26.68,7.67%,4123064,2753.47,1.50,9.61%,7.84%,52.81%,100.30%,64.29%,103.98%,3.92%,-39.74%,-47.80%,21.53%,,2.82%,98.03%,7.56%,6.19%,11.83%,49.03%,7.58%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2723.29,52.64,0.52%,948825,1153.01,0.82,4.63%,16.15%,118.60%,203.93%,179.41%,275.46%,4.02%,107.55%,1412.42%,52.23%,46.93%,1.06%,100.15%,12.39%,5.84%,21.45%,101.77%,0.84%
"GH","NASD","Guardant Health Inc","Healthcare","Diagnostics & Research",23571.55,175.65,4.65%,2815256,2482.62,1.13,9.11%,11.73%,35.30%,101.48%,71.97%,220.59%,5.06%,3.47%,-12.34%,44.33%,70.97%,-2.11%,100.85%,8.58%,6.98%,9.79%,47.36%,4.40%
"IQV","NYSE","IQVIA Holdings Inc","Healthcare","Diagnostics & Research",44387.69,269.67,1.51%,1439043,1442.92,1.00,4.04%,13.95%,51.17%,63.55%,19.64%,45.01%,2.13%,8.79%,-0.36%,8.84%,10.65%,-1.28%,102.22%,2.32%,3.64%,13.47%,32.81%,2.47%
"NTRA","NASD","Natera Inc","Healthcare","Diagnostics & Research",50562.89,350.78,2.63%,1772372,1381.00,1.28,8.22%,13.18%,61.67%,77.45%,53.12%,103.75%,3.28%,11.35%,36.85%,37.71%,,1.40%,92.55%,4.09%,6.50%,17.16%,46.87%,3.07%
"RVTY","NYSE","Revvity Inc","Healthcare","Diagnostics & Research",15643.30,140.19,9.11%,3688037,1541.26,2.39,10.32%,19.98%,39.42%,62.11%,44.90%,66.89%,2.97%,5.84%,-0.88%,1.31%,8.61%,-1.11%,97.26%,5.68%,10.97%,18.61%,35.75%,8.95%
"TEVA","NYSE","Teva- Pharmaceutical Industries Ltd","Healthcare","Drug Manufacturers - Specialty & Generic",45738.03,39.25,1.37%,7126378,5161.09,1.38,6.77%,6.74%,16.50%,33.23%,25.76%,107.78%,3.51%,,-303.54%,-1.38%,,2.00%,18.89%,3.39%,5.66%,12.19%,19.38%,1.39%
"SDGR","NASD","Schrodinger Inc","Healthcare","Health Information Services",1739.23,23.25,12.05%,3746146,1167.35,3.21,16.08%,32.18%,59.25%,83.07%,30.03%,25.95%,5.29%,-13.66%,113.42%,7.54%,13.73%,-0.52%,84.30%,17.52%,16.77%,30.91%,52.95%,11.89%
