"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"UBS","NYSE","UBS Group AG","Financial","Banks - Diversified",170600.71,55.72,1.49%,3445686,1840.24,1.87,3.74%,5.65%,16.11%,38.06%,21.87%,39.28%,1.13%,32.34%,20.75%,4.32%,20.25%,0.57%,60.24%,0.19%,3.56%,6.08%,22.90%,1.42%
"APGE","NASD","Apogee Therapeutics Inc","Healthcare","Biotechnology",10223.90,135.08,0.08%,1792533,2692.85,0.67,0.22%,0.74%,70.34%,90.48%,78.96%,271.41%,0.07%,-7.64%,-0.60%,,-14.03%,-13.75%,77.42%,7.41%,0.30%,0.78%,48.03%,0.06%
"CRNX","NASD","Crinetics Pharmaceuticals Inc","Healthcare","Biotechnology",9010.24,84.95,0.13%,8186587,3944.91,2.08,0.20%,1.71%,146.09%,108.82%,82.49%,174.12%,0.08%,7.56%,7.14%,2336.28%,25.82%,-12.28%,100.45%,6.59%,0.50%,13.52%,68.41%,-0.01%
"SXC","NYSE","SunCoke Energy Inc","Basic Materials","Coking Coal",876.76,10.33,1.67%,925187,1536.81,0.60,7.49%,21.82%,9.89%,69.34%,43.47%,33.81%,3.97%,166.35%,587.84%,9.49%,,9.65%,92.79%,3.96%,7.94%,16.32%,35.08%,0.19%
"NOV","NYSE","NOV Inc","Energy","Oil & Gas Equipment & Services",7589.42,21.29,1.43%,2801436,3821.56,0.73,7.74%,9.57%,6.45%,6.77%,36.83%,60.92%,4.12%,134.83%,7.73%,-2.47%,54.76%,-1.35%,103.70%,7.28%,3.75%,8.14%,13.39%,0.02%
"SLB","NYSE","SLB Ltd","Energy","Oil & Gas Equipment & Services",89197.01,60.10,4.83%,35079881,13555.44,2.59,11.30%,21.19%,9.77%,17.22%,56.59%,63.14%,4.13%,-15.43%,-29.69%,4.87%,7.88%,-0.39%,93.71%,3.75%,12.39%,20.25%,23.58%,3.29%
"PAGP","NASD","Plains GP Holdings LP","Energy","Oil & Gas Midstream",21501.04,28.22,0.89%,1785013,1472.33,1.21,3.48%,7.18%,15.70%,26.98%,55.51%,57.60%,2.22%,68.08%,1196.77%,65.47%,15.51%,0.39%,81.21%,7.59%,7.30%,11.21%,27.13%,-0.35%
"DINO","NYSE","HF Sinclair Corp","Energy","Oil & Gas Refining & Marketing",18064.62,101.61,1.91%,4071186,2599.89,1.57,6.76%,11.09%,43.50%,88.83%,120.51%,99.71%,4.42%,181.29%,350.42%,53.15%,12.15%,3.64%,88.24%,5.02%,10.54%,19.34%,57.23%,-1.33%
"DK","NYSE","Delek US Holdings Inc","Energy","Oil & Gas Refining & Marketing",4551.99,74.34,2.89%,2686710,1292.28,2.08,9.20%,9.53%,61.75%,79.83%,150.64%,168.28%,5.98%,78.67%,254.26%,47.83%,,-2.61%,101.82%,9.98%,11.83%,21.49%,67.67%,0.61%
"MPC","NYSE","Marathon Petroleum Corp","Energy","Oil & Gas Refining & Marketing",104837.49,373.32,1.22%,3625406,2364.70,1.53,2.98%,17.96%,44.33%,77.92%,129.55%,107.73%,2.87%,364.26%,347.24%,53.10%,25.68%,-1.93%,80.09%,2.33%,7.99%,20.05%,56.94%,-0.25%
