"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"PFG","NASD","Principal Financial Group Inc","Financial","Asset Management",25373.54,118.51,6.47%,3707522,1360.73,2.72,5.65%,3.19%,14.49%,26.75%,34.35%,47.80%,2.08%,16.23%,2.85%,6.39%,11.30%,-0.54%,81.86%,4.15%,5.32%,5.81%,20.07%,1.87%
"WT","NYSE","WisdomTree Inc","Financial","Asset Management",3768.11,24.87,4.76%,2696014,2813.56,0.96,-0.68%,12.89%,31.10%,45.35%,104.02%,84.09%,4.66%,38.70%,67.69%,57.31%,20.17%,-0.85%,107.08%,10.33%,6.32%,18.68%,47.15%,2.51%
"BBVA","NYSE","Banco Bilbao Vizcaya Argentaria SA ADR","Financial","Banks - Diversified",163144.48,29.64,1.65%,1203846,1575.07,0.76,3.31%,5.59%,29.83%,37.67%,27.16%,64.76%,1.03%,13.51%,11.58%,24.99%,12.35%,0.18%,3.23%,0.03%,2.90%,9.24%,24.31%,0.71%
"BNS","NYSE","Bank Of Nova Scotia","Financial","Banks - Diversified",116991.75,94.92,1.73%,1406599,2521.59,0.56,2.14%,7.19%,16.62%,30.15%,28.81%,51.03%,1.89%,21.45%,21.18%,1.07%,14.35%,-1.13%,46.52%,0.59%,4.77%,7.04%,21.36%,0.98%
"ING","NYSE","ING Groep NV ADR","Financial","Banks - Diversified",104319.71,37.09,1.98%,1632894,3042.92,0.54,5.67%,3.26%,21.01%,38.14%,33.41%,55.20%,0.95%,13.58%,25.21%,13.03%,15.21%,-22.43%,4.84%,0.07%,4.69%,9.25%,24.80%,0.90%
"MUFG","NYSE","Mitsubishi UFJ Financial Group Inc ADR","Financial","Banks - Diversified",271602.44,24.13,3.03%,3725738,3100.46,1.20,7.53%,7.63%,20.35%,40.05%,52.14%,60.76%,1.39%,18.05%,36.90%,7.59%,11.70%,0.53%,3.02%,0.05%,6.82%,9.39%,28.19%,0.42%
"SAN","NYSE","Banco Santander SA ADR","Financial","Banks - Diversified",225871.91,15.05,2.03%,8787642,12577.82,0.70,3.44%,2.80%,20.69%,34.38%,28.30%,59.43%,1.33%,12.47%,6.58%,130.95%,16.16%,-1.05%,3.36%,0.72%,2.99%,6.35%,20.71%,0.87%
"SMFG","NYSE","Sumitomo Mitsui Financial Group Inc ADR","Financial","Banks - Diversified",173253.18,27.56,3.14%,1686800,1745.08,0.97,8.38%,8.50%,16.88%,35.76%,42.58%,70.97%,1.31%,15.63%,22.53%,7.09%,12.32%,0.88%,2.14%,0.14%,7.20%,8.23%,24.92%,1.51%
"DB","NYSE","Deutsche Bank AG","Financial","Banks - Regional",78094.57,41.56,2.62%,2416081,2212.05,1.09,3.72%,9.25%,29.07%,28.03%,7.78%,19.39%,1.26%,3.29%,53.00%,11.24%,10.97%,2.57%,47.04%,0.26%,6.64%,12.43%,18.55%,1.22%
"MFG","NYSE","Mizuho Financial Group Inc ADR","Financial","Banks - Regional",137738.36,11.32,2.26%,4031587,3699.66,1.09,8.43%,5.79%,15.63%,39.07%,54.64%,77.43%,1.59%,17.34%,35.87%,3.30%,14.20%,8.04%,2.24%,0.07%,6.67%,9.04%,27.48%,0.98%
"ACHV","NASD","Achieve Life Sciences Inc","Healthcare","Biotechnology",855.12,8.31,-2.00%,1532410,1790.33,0.86,1.59%,24.77%,57.09%,88.86%,67.20%,190.56%,4.18%,-16.72%,-118.05%,,,51.34%,56.42%,23.54%,7.35%,21.02%,62.16%,-2.12%
"EXEL","NASD","Exelixis Inc","Healthcare","Biotechnology",14651.33,59.13,1.03%,1952043,2559.88,0.76,7.00%,4.29%,12.65%,43.24%,34.91%,59.98%,3.13%,14.05%,25.63%,10.63%,16.11%,-1.34%,105.85%,11.68%,9.05%,7.65%,24.30%,0.65%
"HALO","NASD","Halozyme Therapeutics Inc","Healthcare","Biotechnology",12571.04,110.76,1.00%,1720002,1974.93,0.87,3.59%,32.50%,54.69%,64.43%,64.58%,48.04%,2.48%,102.77%,42.59%,47.67%,41.35%,0.59%,109.83%,13.03%,4.93%,23.18%,49.65%,0.84%
"RPRX","NASD","Royalty Pharma plc","Healthcare","Biotechnology",36734.28,63.88,1.22%,2761452,3106.34,0.89,3.17%,10.61%,16.10%,39.84%,65.32%,74.25%,2.03%,10.34%,-43.58%,16.50%,10.26%,1.35%,85.07%,2.78%,5.56%,8.72%,30.08%,0.50%
"SGMT","NASD","Sagimet Biosciences Inc","Healthcare","Biotechnology",672.58,10.92,-0.64%,1142009,1218.32,0.94,1.58%,26.39%,54.67%,100.37%,84.46%,48.77%,4.04%,25.90%,18.57%,,-1.97%,125.11%,79.92%,20.46%,6.68%,27.20%,60.27%,-2.54%
"TVTX","NASD","Travere Therapeutics Inc","Healthcare","Biotechnology",6272.13,66.54,-1.03%,1114897,1761.72,0.63,-1.45%,6.02%,44.09%,143.65%,74.14%,239.32%,2.81%,88.86%,-159.55%,48.17%,,4.21%,112.83%,13.07%,3.16%,10.64%,57.42%,-0.95%
"VRTX","NASD","Vertex Pharmaceuticals Inc","Healthcare","Biotechnology",141421.06,557.96,0.22%,799725,1500.33,0.53,1.90%,15.08%,26.31%,21.08%,23.07%,40.68%,1.87%,1.89%,8.02%,11.99%,11.22%,0.13%,98.21%,1.64%,4.04%,9.95%,19.84%,-0.19%
"NMR","NYSE","Nomura Holdings Inc ADR","Financial","Capital Markets",31037.91,10.62,3.61%,705287,1036.23,0.68,4.94%,6.95%,22.77%,35.29%,26.58%,50.21%,1.20%,21.70%,28.83%,7.60%,7.74%,-0.92%,3.03%,0.06%,6.85%,9.71%,22.51%,1.72%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",334765.86,516.39,4.91%,20158921,7625.81,2.64,9.34%,11.60%,22.35%,252.44%,310.22%,316.38%,7.35%,146.02%,273.64%,56.91%,52.09%,-5.20%,38.02%,4.66%,11.63%,18.12%,105.37%,6.19%
"IQV","NYSE","IQVIA Holdings Inc","Healthcare","Diagnostics & Research",44708.66,271.62,2.95%,1984104,1442.08,1.38,3.52%,15.07%,45.34%,52.17%,20.50%,47.12%,2.36%,8.79%,-0.36%,8.84%,10.65%,-1.59%,102.05%,2.61%,7.55%,18.87%,34.71%,2.19%
"RVTY","NYSE","Revvity Inc","Healthcare","Diagnostics & Research",14576.53,130.63,-0.24%,1779315,1493.35,1.19,0.71%,13.57%,27.57%,35.27%,35.02%,56.71%,2.85%,5.85%,-0.88%,1.31%,8.64%,-1.55%,104.45%,5.78%,6.79%,12.55%,27.86%,-1.37%
"BIIB","NASD","Biogen Inc","Healthcare","Drug Manufacturers - General",33172.25,224.51,0.83%,549717,1124.79,0.49,1.36%,8.65%,14.28%,19.37%,27.57%,58.53%,2.73%,-18.27%,-84.85%,2.38%,6.93%,3.02%,98.56%,3.54%,4.36%,7.34%,17.69%,-0.41%
"PFE","NYSE","Pfizer Inc","Healthcare","Drug Manufacturers - General",164207.58,28.81,-0.72%,25319305,42348.11,0.60,2.82%,11.62%,12.14%,8.27%,15.70%,16.22%,1.91%,-7.63%,-108.60%,2.60%,-8.27%,-0.48%,69.82%,2.62%,3.97%,11.29%,10.18%,-0.96%
"FLR","NYSE","Fluor Corp","Industrials","Engineering & Construction",7690.11,57.50,1.59%,2867041,2570.95,1.12,6.28%,14.04%,14.06%,24.51%,45.09%,34.13%,3.81%,23.21%,-94.54%,8.82%,21.28%,1.43%,97.03%,7.29%,7.22%,10.86%,20.29%,0.97%
"DE","NYSE","Deere & Co","Industrials","Farm & Heavy Construction Machinery",187230.57,694.41,-0.57%,1692742,1249.48,1.35,11.52%,13.47%,17.35%,17.56%,49.15%,47.90%,2.76%,-2.02%,7.26%,4.96%,13.35%,2.03%,77.75%,2.03%,10.07%,12.44%,22.45%,-1.26%
"WNC","NYSE","Wabash National Corp","Industrials","Farm & Heavy Construction Machinery",580.91,14.26,0.28%,1260664,1114.47,1.13,7.87%,12.20%,78.03%,47.01%,64.86%,29.40%,6.44%,-2.33%,-143.54%,-9.06%,,-4.03%,92.80%,9.91%,12.18%,10.50%,41.02%,-0.77%
"VOYA","NYSE","Voya Financial Inc","Financial","Financial Conglomerates",9499.93,104.86,2.41%,841830,1074.79,0.78,3.66%,4.74%,24.92%,50.34%,40.77%,38.96%,1.87%,3.30%,-41.19%,-4.29%,13.20%,1.64%,103.59%,3.19%,4.33%,6.37%,28.83%,1.70%
"SSRM","NASD","SSR Mining Inc","Basic Materials","Gold",7930.04,38.89,3.02%,2271655,3185.36,0.71,-0.31%,34.10%,32.01%,24.69%,77.42%,91.01%,4.45%,104.35%,11.13%,9.46%,27.17%,0.07%,72.97%,4.63%,9.79%,26.43%,38.68%,-1.39%
"GNW","NYSE","Genworth Financial Inc","Financial","Insurance - Life",3922.09,10.38,2.47%,5970738,2892.10,2.06,4.53%,7.12%,22.41%,21.83%,14.95%,21.40%,1.69%,214.29%,-0.41%,2.29%,,-2.74%,86.88%,2.30%,4.16%,5.69%,15.64%,-0.19%
"UNM","NYSE","Unum Group","Financial","Insurance - Life",15287.69,96.57,4.06%,1339645,1478.35,0.91,4.46%,8.41%,13.73%,29.99%,24.61%,32.69%,2.32%,6.59%,-16.56%,0.22%,8.99%,0.71%,90.43%,2.16%,5.90%,7.72%,19.32%,3.35%
"SLDE","NASD","Slide Insurance Holdings Inc","Financial","Insurance - Property & Casualty",2888.76,24.73,2.27%,2276815,1123.12,2.03,5.41%,19.24%,54.27%,27.02%,26.95%,83.87%,2.31%,11.88%,90.44%,47.86%,4.28%,7.58%,48.33%,9.16%,9.68%,16.09%,32.76%,1.56%
"MTCH","NASD","Match Group Inc","Communication Services","Internet Content & Information",9739.81,42.43,-0.02%,3472716,3304.27,1.05,2.94%,11.22%,22.07%,35.52%,31.40%,12.88%,3.20%,16.90%,43.47%,-1.23%,14.36%,-2.54%,108.39%,4.96%,6.66%,8.55%,22.56%,-0.56%
