"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"RTX","NYSE","RTX Corp","Industrials","Aerospace & Defense",302059.55,224.12,0.49%,3276712,5430.17,0.60,3.45%,14.39%,27.28%,12.82%,22.20%,44.72%,1.90%,15.20%,28.04%,14.49%,11.72%,-0.49%,80.95%,1.27%,6.95%,14.50%,18.17%,-0.12%
"VSXY","NYSE","Victoria's Secret & Co","Consumer Cyclical","Apparel Retail",7946.78,99.97,1.45%,1832121,2271.76,0.81,12.19%,27.58%,108.10%,60.11%,84.55%,373.34%,4.59%,54.03%,2332.02%,15.30%,27.62%,1.58%,97.17%,15.42%,13.65%,22.54%,72.39%,1.28%
"TRIN","NYSE","Trinity Capital Inc","Financial","Asset Management",1745.20,18.43,2.11%,1188834,1074.27,1.11,3.37%,4.72%,8.48%,13.84%,25.80%,16.50%,3.13%,-0.01%,-21.87%,41.41%,-1.96%,,22.52%,5.64%,4.14%,6.04%,15.58%,1.94%
"BAC","NYSE","Bank Of America Corp","Financial","Banks - Diversified",446556.92,63.86,1.09%,25386927,35806.24,0.71,2.21%,7.02%,24.46%,12.97%,16.11%,38.80%,1.54%,21.92%,35.31%,0.28%,15.61%,-2.87%,78.56%,1.39%,3.02%,8.89%,18.43%,1.11%
"ABCL","NASD","AbCellera Biologics Inc","Healthcare","Biotechnology",2863.75,9.34,34.78%,45729714,7237.72,6.32,60.21%,37.35%,78.24%,195.57%,173.10%,119.76%,9.29%,-35.71%,-55.98%,-76.29%,-22.92%,2.84%,41.44%,19.12%,52.42%,49.18%,107.00%,6.62%
"ACAD","NASD","Acadia Pharmaceuticals Inc","Healthcare","Biotechnology",5064.06,29.39,0.62%,2725578,1630.94,1.67,14.76%,12.09%,31.21%,24.75%,10.03%,19.47%,4.42%,-73.44%,15.24%,16.40%,-11.65%,-0.28%,96.80%,6.48%,11.63%,20.17%,23.24%,1.34%
"ATAI","NASD","AtaiBeckley Inc","Healthcare","Biotechnology",2682.17,7.25,0.00%,3450005,11608.96,0.30,0.97%,40.23%,79.90%,92.31%,77.26%,75.54%,0.53%,85.46%,44.43%,-38.65%,47.10%,22.30%,34.33%,12.78%,3.27%,31.09%,62.99%,0.42%
"BLSM","NASD","BlossomHill Therapeutics Inc","Healthcare","Biotechnology",464.99,15.99,-0.06%,417928,1757.63,0.24,,,,,1.52%,,,,,,,,,,-0.03%,-0.03%,-0.03%,-3.09%
"BMRN","NASD","Biomarin Pharmaceutical Inc","Healthcare","Biotechnology",13333.36,68.88,7.95%,5035829,2086.80,2.41,14.81%,16.51%,27.41%,18.49%,15.90%,20.15%,3.21%,178.21%,-81.28%,20.41%,63.74%,0.45%,101.64%,7.52%,13.74%,17.85%,21.76%,7.25%
"CLDX","NASD","Celldex Therapeutics Inc","Healthcare","Biotechnology",3374.42,42.97,3.02%,727615,1016.95,0.72,14.01%,9.87%,26.49%,80.85%,58.21%,107.99%,4.20%,-6.35%,-10.77%,-96.99%,5.94%,-0.19%,96.47%,10.04%,14.11%,21.85%,42.97%,3.02%
