"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"HWM","NYSE","Howmet Aerospace Inc","Industrials","Aerospace & Defense",118831.92,297.00,1.91%,811,2779.48,0.01,7.11%,9.36%,15.82%,42.37%,44.86%,63.13%,2.50%,34.35%,70.76%,19.10%,23.98%,-1.05%,93.85%,1.98%,5.71%,9.27%,24.65%,-0.23%
"RTX","NYSE","RTX Corp","Industrials","Aerospace & Defense",299647.08,222.33,0.01%,2920,5443.01,0.01,3.71%,14.07%,25.79%,13.01%,21.23%,42.75%,1.94%,15.20%,28.04%,14.49%,11.72%,-0.13%,80.40%,1.27%,7.52%,14.67%,17.58%,-0.97%
"BAC","NYSE","Bank Of America Corp","Financial","Banks - Diversified",445438.08,63.70,0.71%,6969,35951.00,0.00,3.19%,9.26%,18.84%,15.02%,15.82%,40.25%,1.40%,21.92%,35.31%,0.28%,15.61%,-1.94%,78.29%,1.39%,3.36%,9.53%,18.39%,0.71%
"BBVA","NYSE","Banco Bilbao Vizcaya Argentaria SA ADR","Financial","Banks - Diversified",157425.62,28.60,1.89%,4473,1550.55,0.06,3.63%,12.96%,29.07%,11.42%,22.70%,61.22%,1.52%,13.19%,11.58%,24.99%,11.89%,-4.04%,3.04%,0.02%,8.16%,14.48%,24.33%,0.22%
"BCS","NYSE","Barclays plc ADR","Financial","Banks - Diversified",96992.78,28.77,1.08%,5512,5391.35,0.02,3.85%,7.38%,19.76%,8.47%,13.03%,47.07%,1.54%,21.56%,43.42%,16.64%,20.41%,27.82%,8.76%,0.13%,3.58%,7.92%,18.45%,0.37%
"ING","NYSE","ING Groep NV ADR","Financial","Banks - Diversified",101563.35,36.11,0.53%,6270,3284.30,0.04,3.35%,13.02%,20.53%,17.85%,29.89%,54.11%,1.42%,12.55%,25.21%,13.03%,14.68%,-43.63%,4.52%,0.03%,7.52%,12.79%,25.97%,-0.11%
"SAN","NYSE","Banco Santander SA ADR","Financial","Banks - Diversified",219700.36,14.97,2.24%,5854,9263.34,0.01,6.08%,10.30%,20.71%,20.42%,27.60%,68.75%,1.27%,12.35%,6.58%,130.95%,15.91%,-5.44%,3.29%,0.59%,7.80%,11.63%,24.41%,0.39%
"LYG","NYSE","Lloyds Banking Group plc ADR","Financial","Banks - Regional",91582.71,6.31,0.96%,119966,21367.06,0.11,0.96%,6.95%,15.99%,2.44%,19.06%,45.73%,1.76%,44.30%,16.24%,16.64%,25.72%,0.00%,3.48%,0.02%,3.94%,8.88%,16.91%,0.00%
"MFG","NYSE","Mizuho Financial Group Inc ADR","Financial","Banks - Regional",132019.55,10.85,1.40%,91,3960.71,0.00,4.83%,6.06%,22.60%,16.79%,48.22%,78.45%,2.34%,15.09%,35.87%,3.30%,12.53%,-28.55%,2.14%,0.09%,4.48%,8.93%,27.88%,1.21%
"NWG","NYSE","NatWest Group Plc ADR","Financial","Banks - Regional",77223.05,19.42,1.04%,2066,4611.97,0.01,4.80%,10.91%,24.41%,2.48%,10.97%,37.73%,1.62%,7.79%,32.49%,5.51%,9.72%,623.50%,4.19%,0.03%,6.59%,11.81%,17.43%,-0.21%
