"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"IVZ","NYSE","Invesco Ltd","Financial","Asset Management",14507.68,32.86,-1.35%,2777033,5077.29,0.55,2.62%,11.69%,15.46%,25.13%,25.09%,48.96%,2.28%,38.50%,2853.26%,22.41%,23.38%,0.49%,98.48%,2.53%,2.27%,9.91%,21.61%,-1.65%
"TRIN","NYSE","Trinity Capital Inc","Financial","Asset Management",1757.51,18.56,-0.75%,748270,1050.65,0.71,1.14%,6.61%,10.08%,25.49%,26.69%,14.99%,1.50%,-0.01%,-21.87%,41.41%,-1.96%,,26.24%,6.27%,1.84%,4.41%,14.65%,-0.75%
"WT","NYSE","WisdomTree Inc","Financial","Asset Management",3701.44,24.43,-2.44%,3799143,2839.72,1.34,3.91%,29.95%,28.24%,42.78%,100.41%,78.84%,2.89%,38.04%,67.69%,57.31%,19.38%,-0.55%,107.07%,10.33%,6.78%,19.32%,46.76%,-3.40%
"DB","NYSE","Deutsche Bank AG","Financial","Banks - Regional",75839.67,40.36,0.72%,1850234,2285.95,0.81,6.72%,8.99%,24.95%,13.95%,4.67%,14.17%,1.39%,3.28%,53.00%,11.24%,10.90%,2.77%,47.03%,0.26%,5.10%,10.45%,15.30%,-0.16%
"NMR","NYSE","Nomura Holdings Inc ADR","Financial","Capital Markets",30102.68,10.30,1.78%,660482,1098.15,0.60,5.97%,7.74%,27.00%,14.44%,22.77%,40.90%,0.91%,16.09%,28.83%,7.60%,6.73%,-0.90%,3.03%,0.06%,4.71%,7.73%,19.64%,0.10%
"VIRT","NYSE","Virtu Financial Inc","Financial","Capital Markets",10303.74,66.39,-0.97%,962332,1374.92,0.70,-2.27%,12.22%,32.38%,60.32%,99.25%,56.62%,5.35%,25.07%,-0.94%,20.12%,5.96%,2.88%,94.01%,5.85%,9.63%,9.43%,41.45%,-1.63%
"SXC","NYSE","SunCoke Energy Inc","Basic Materials","Coking Coal",862.33,10.16,-1.17%,860545,1549.51,0.56,4.85%,20.24%,12.76%,78.25%,41.11%,33.86%,4.16%,166.35%,587.84%,9.49%,,9.01%,92.79%,3.96%,7.24%,14.85%,33.17%,-1.55%
"TGB","AMEX","Trekor Metals Ltd","Basic Materials","Copper",3360.06,9.18,-5.17%,4510995,5704.63,0.79,-0.11%,29.66%,23.72%,3.38%,62.19%,187.77%,4.26%,650.73%,-13.33%,179.95%,146.65%,-4.78%,50.86%,2.38%,6.10%,20.19%,31.86%,-5.85%
"RVTY","NYSE","Revvity Inc","Healthcare","Diagnostics & Research",14372.33,128.80,-0.70%,1576262,1519.01,1.04,3.25%,13.44%,23.19%,31.01%,33.13%,44.35%,2.74%,5.84%,-0.88%,1.31%,8.57%,-6.40%,104.46%,5.78%,7.99%,13.16%,26.95%,0.18%
"SN","NYSE","SharkNinja Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances",26938.87,191.23,-0.85%,1319940,1779.69,0.74,5.79%,17.08%,56.89%,55.64%,70.89%,64.50%,2.48%,23.72%,-6.77%,22.19%,16.96%,11.29%,66.11%,7.49%,4.56%,17.35%,51.83%,-1.24%
