"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CRBG","NYSE","Corebridge Financial Inc","Financial","Asset Management",15454.93,34.67,1.43%,3785078,4324.54,0.88,-0.23%,2.63%,22.94%,51.86%,14.92%,2.33%,2.07%,3.28%,97.07%,24.67%,14.42%,11.02%,96.00%,3.05%,4.66%,7.19%,19.11%,0.23%
"MFG","NYSE","Mizuho Financial Group Inc ADR","Financial","Banks - Regional",139320.16,11.45,3.53%,4045522,3662.36,1.10,1.15%,5.92%,20.27%,48.32%,56.42%,72.70%,1.11%,18.96%,35.87%,3.30%,14.66%,5.98%,2.24%,0.06%,6.68%,8.71%,27.30%,0.97%
"TVTX","NASD","Travere Therapeutics Inc","Healthcare","Biotechnology",6237.26,66.17,-1.98%,1149752,1691.80,0.68,-0.56%,6.45%,35.29%,140.18%,73.17%,164.68%,4.29%,90.59%,-159.55%,48.17%,,4.32%,113.64%,13.14%,0.62%,8.51%,53.73%,-2.35%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",360690.21,567.29,11.98%,14368998,7516.18,1.91,9.86%,17.09%,44.92%,278.42%,350.66%,352.49%,6.16%,151.27%,273.59%,56.72%,52.09%,-5.11%,38.74%,4.94%,18.34%,26.37%,116.72%,9.50%
"HPQ","NYSE","HP Inc","Technology","Computer Hardware",31995.55,35.48,8.40%,26508760,15426.97,1.72,11.12%,21.17%,43.76%,87.23%,59.25%,25.19%,4.41%,4.40%,-10.85%,11.14%,2.84%,-0.90%,95.78%,8.58%,15.00%,26.47%,53.82%,7.68%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",10115.87,32.77,0.58%,7097824,5445.17,1.30,1.64%,10.67%,13.35%,152.08%,128.04%,68.66%,6.11%,202.01%,221.42%,70.40%,,8.88%,61.57%,6.51%,3.91%,7.04%,57.08%,-0.82%
"EXPD","NYSE","Expeditors International Of Washington Inc","Industrials","Integrated Freight & Logistics",25036.20,192.60,1.73%,863063,1112.41,0.78,2.92%,4.41%,15.72%,35.41%,29.25%,56.14%,1.84%,29.62%,50.83%,32.07%,10.95%,-2.54%,99.90%,3.33%,2.30%,6.78%,20.60%,1.49%
"HAFN","NYSE","Hafnia Ltd","Industrials","Marine Shipping",4687.94,9.38,0.21%,2533093,1579.96,1.60,5.04%,25.23%,28.85%,41.05%,75.98%,55.04%,3.46%,109.26%,267.22%,47.21%,-2.07%,0.86%,33.93%,0.37%,10.93%,19.67%,29.20%,0.64%
"SFL","NYSE","SFL Corp Ltd","Industrials","Marine Shipping",1982.74,13.18,3.94%,2000460,1471.11,1.36,4.44%,11.51%,17.78%,32.33%,68.76%,59.18%,2.45%,408.36%,2386.14%,4.25%,123.92%,7.75%,39.48%,3.25%,5.50%,10.21%,24.95%,3.29%
"AVAH","NASD","Aveanna Healthcare Holdings Inc","Healthcare","Medical Care Facilities",3073.53,14.08,1.59%,2371680,2790.71,0.85,3.23%,55.58%,101.14%,101.14%,72.34%,67.22%,3.91%,36.04%,39.56%,13.73%,18.94%,7.09%,43.27%,4.74%,5.10%,26.82%,65.12%,0.72%
"LFST","NASD","LifeStance Health Group Inc","Healthcare","Medical Care Facilities",4955.26,12.97,-0.23%,7054341,4099.18,1.72,1.09%,6.05%,50.64%,104.90%,84.23%,142.88%,3.66%,702.67%,722.45%,26.08%,178.67%,12.73%,63.27%,5.59%,3.23%,11.39%,55.04%,-0.61%
"TXG","NASD","10x Genomics Inc","Healthcare","Medical Devices",8936.67,68.59,3.33%,1827406,3118.22,0.59,8.49%,18.77%,136.11%,262.14%,320.54%,425.19%,5.96%,-108.97%,-149.75%,-12.65%,-5.80%,3.48%,105.67%,13.93%,9.06%,28.92%,129.03%,1.77%
"CRGY","NYSE","Crescent Energy Co","Energy","Oil & Gas E&P",4843.72,14.66,1.73%,5324556,5927.33,0.90,5.01%,21.56%,27.70%,24.87%,74.73%,66.59%,2.57%,30.43%,117.15%,55.34%,4.50%,-0.91%,82.92%,10.04%,6.91%,22.71%,31.05%,2.52%
"DHT","NYSE","DHT Holdings Inc","Energy","Oil & Gas Midstream",3547.18,22.00,2.66%,5143125,3413.55,1.51,8.96%,17.52%,32.13%,30.64%,80.18%,78.14%,3.09%,176.75%,252.41%,122.60%,7.06%,-1.14%,80.08%,9.17%,10.16%,16.75%,30.76%,3.29%
"FRO","NYSE","Frontline Plc","Energy","Oil & Gas Midstream",10955.27,49.21,1.67%,3693630,2611.76,1.41,8.34%,24.36%,32.53%,59.93%,125.53%,113.77%,2.95%,477.45%,750.10%,96.49%,23.04%,4.11%,35.48%,6.75%,10.37%,20.48%,44.53%,2.41%
"NAT","NYSE","Nordic American Tankers Ltd","Energy","Oil & Gas Midstream",1579.66,7.46,3.47%,5491706,3998.45,1.37,5.07%,15.84%,44.85%,50.10%,116.86%,128.13%,3.49%,1400.00%,8167.50%,56.89%,40.10%,8.04%,57.78%,8.14%,6.85%,13.87%,40.11%,3.76%
"PAA","NASD","Plains All American Pipeline LP","Energy","Oil & Gas Midstream",18415.28,26.10,1.50%,3221144,2470.18,1.30,2.25%,12.31%,16.10%,23.06%,45.32%,50.43%,1.68%,1.04%,981.11%,65.47%,7.87%,0.54%,40.52%,3.45%,3.70%,7.54%,21.05%,2.35%
"CVI","NYSE","CVR Energy Inc","Energy","Oil & Gas Refining & Marketing",4992.35,49.66,2.18%,1310730,1043.01,1.26,13.95%,41.72%,63.41%,72.67%,95.20%,56.07%,4.55%,136.37%,97.37%,55.48%,,1.90%,32.53%,18.25%,20.29%,36.55%,60.69%,2.69%
"DINO","NYSE","HF Sinclair Corp","Energy","Oil & Gas Refining & Marketing",19172.21,107.84,0.11%,2806972,2650.30,1.06,1.59%,22.64%,54.28%,88.24%,134.03%,108.51%,2.98%,196.44%,350.42%,53.15%,15.32%,4.22%,88.19%,6.05%,7.52%,18.13%,61.63%,-0.23%
"DK","NYSE","Delek US Holdings Inc","Energy","Oil & Gas Refining & Marketing",4659.77,76.10,1.62%,2374761,1426.41,1.66,5.11%,13.21%,61.67%,81.36%,156.57%,165.43%,4.29%,99.67%,254.26%,47.83%,,-2.47%,102.01%,9.85%,7.40%,16.39%,66.52%,2.73%
"MPC","NYSE","Marathon Petroleum Corp","Energy","Oil & Gas Refining & Marketing",111186.94,395.93,0.89%,2356270,2360.85,1.00,2.12%,13.69%,51.81%,72.09%,143.45%,117.17%,2.76%,393.41%,347.24%,53.10%,27.79%,-1.98%,80.14%,2.72%,5.91%,18.89%,61.12%,0.24%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",9281.44,78.30,1.58%,2776429,2965.28,0.94,3.94%,11.32%,90.37%,82.43%,188.72%,173.30%,3.75%,546.14%,16421.43%,56.23%,,4.91%,89.44%,11.27%,6.78%,17.89%,73.64%,0.97%
"PSX","NYSE","Phillips 66","Energy","Oil & Gas Refining & Marketing",103533.96,259.47,0.37%,2580527,2780.15,0.93,1.89%,15.02%,45.69%,49.04%,101.08%,95.80%,2.36%,318.14%,344.96%,53.04%,44.00%,-0.27%,81.27%,1.41%,4.84%,17.26%,48.37%,0.32%
