"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"STGW","NASD","Stagwell Inc","Communication Services","Advertising Agencies",2156.33,8.70,2.96%,3741783,1455.22,2.57,12.55%,17.57%,36.79%,44.76%,77.91%,55.91%,5.58%,33.68%,-63.37%,11.53%,25.45%,4.55%,41.26%,7.61%,12.41%,20.69%,43.90%,2.35%
"ARXS","NASD","Arxis Inc","Industrials","Aerospace & Defense",22430.90,53.73,-1.05%,1125736,1028.06,1.10,23.29%,19.53%,52.95%,,41.39%,,8.90%,32.45%,,,47.85%,4.99%,0.01%,4.38%,22.23%,24.86%,32.24%,-2.10%
"ROST","NASD","Ross Stores Inc","Consumer Cyclical","Apparel Retail",81128.74,252.91,0.73%,2357257,3107.95,0.76,3.93%,18.50%,10.52%,34.06%,40.40%,84.59%,1.93%,18.57%,38.06%,20.57%,12.67%,0.61%,92.71%,3.27%,7.80%,9.94%,24.63%,-1.30%
"BEN","NYSE","Franklin Resources Inc","Financial","Asset Management",18312.01,35.24,4.08%,7262962,4591.32,1.58,6.08%,3.31%,18.10%,32.38%,47.51%,47.14%,3.39%,29.32%,103.14%,19.08%,16.18%,2.38%,51.00%,7.47%,6.17%,7.94%,29.78%,3.28%
"PFG","NASD","Principal Financial Group Inc","Financial","Asset Management",24649.87,115.13,1.26%,1155463,1393.47,0.83,3.45%,3.84%,13.89%,21.55%,30.52%,52.43%,2.43%,15.46%,2.85%,6.39%,11.18%,1.41%,80.27%,4.03%,2.70%,5.48%,21.04%,0.88%
"RJF","NYSE","Raymond James Financial Inc","Financial","Asset Management",34132.33,177.68,0.97%,946177,1403.49,0.67,2.35%,9.23%,13.75%,7.13%,10.64%,8.99%,2.10%,14.12%,42.20%,11.82%,16.26%,-0.41%,80.59%,5.56%,4.34%,11.41%,12.21%,0.97%
"WT","NYSE","WisdomTree Inc","Financial","Asset Management",3210.23,20.99,8.36%,5859490,2966.30,1.98,6.49%,16.35%,26.29%,29.57%,72.19%,69.96%,4.59%,36.71%,65.68%,57.31%,18.38%,1.36%,106.35%,11.47%,7.22%,12.07%,34.35%,7.86%
"BBVA","NYSE","Banco Bilbao Vizcaya Argentaria SA ADR","Financial","Banks - Diversified",156524.52,28.36,1.47%,1900736,1495.49,1.27,6.66%,10.78%,28.91%,11.57%,21.66%,70.23%,1.64%,12.69%,11.58%,24.99%,11.74%,-4.04%,3.35%,0.02%,8.90%,15.03%,24.02%,0.60%
"HSBC","NYSE","HSBC Holdings plc ADR","Financial","Banks - Diversified",370684.62,107.86,1.35%,1334889,1547.16,0.86,3.74%,11.45%,17.30%,22.55%,37.10%,75.75%,1.54%,10.86%,2.66%,-3.67%,10.34%,20.34%,2.47%,0.18%,6.29%,11.46%,26.69%,0.36%
"ING","NYSE","ING Groep NV ADR","Financial","Banks - Diversified",99425.76,35.35,1.20%,2366314,3213.33,0.74,5.55%,10.12%,23.82%,20.28%,27.16%,56.77%,1.47%,12.58%,25.21%,13.03%,14.71%,-43.63%,6.06%,0.03%,6.96%,11.45%,24.08%,0.68%
"SAN","NYSE","Banco Santander SA ADR","Financial","Banks - Diversified",212099.99,14.45,2.48%,12224365,8807.12,1.39,3.29%,3.58%,19.72%,13.33%,23.19%,72.02%,1.86%,12.26%,6.58%,130.95%,15.89%,-5.44%,3.33%,0.59%,5.03%,8.94%,20.84%,1.12%
"HOPE","NASD","Hope Bancorp Inc","Financial","Banks - Regional",1814.03,14.19,1.28%,1478272,1008.75,1.47,2.68%,4.49%,12.71%,18.45%,29.47%,46.14%,2.22%,119.90%,218.18%,18.22%,,3.36%,94.62%,4.70%,3.78%,7.21%,19.38%,0.57%
"NWG","NYSE","NatWest Group Plc ADR","Financial","Banks - Regional",77223.05,19.42,2.53%,7304899,4530.98,1.61,6.06%,7.95%,26.27%,6.53%,10.97%,41.34%,1.91%,7.39%,32.49%,5.51%,9.67%,623.50%,5.19%,0.03%,7.92%,13.14%,17.93%,0.31%
