"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CRBG","NYSE","Corebridge Financial Inc","Financial","Asset Management",15365.78,34.47,-0.81%,2420325,4479.28,0.54,5.70%,1.35%,28.33%,35.98%,14.25%,2.53%,2.47%,3.28%,97.07%,24.67%,14.42%,10.55%,96.01%,3.44%,4.12%,8.02%,18.93%,0.52%
"BNY","NYSE","Bank Of New York Mellon Corp","Financial","Banks - Diversified",111844.62,164.84,0.31%,2335654,3470.11,0.67,1.44%,3.79%,15.77%,43.05%,41.99%,56.16%,1.52%,24.74%,26.82%,-1.64%,15.26%,-1.49%,87.72%,1.34%,1.80%,4.74%,24.02%,0.77%
"ING","NYSE","ING Groep NV ADR","Financial","Banks - Diversified",104572.84,37.18,0.24%,1337929,3041.26,0.44,5.51%,4.12%,25.31%,40.78%,33.74%,53.79%,0.93%,13.58%,25.21%,13.03%,15.21%,-22.43%,4.84%,0.07%,4.72%,9.12%,24.85%,0.49%
"RPRX","NASD","Royalty Pharma plc","Healthcare","Biotechnology",36780.28,63.96,0.13%,3372637,3079.62,1.10,5.11%,11.70%,14.48%,40.85%,65.53%,73.33%,2.05%,10.34%,-43.58%,16.50%,10.26%,1.35%,85.11%,2.78%,5.06%,8.51%,29.91%,0.65%
"NMR","NYSE","Nomura Holdings Inc ADR","Financial","Capital Markets",31125.58,10.65,0.28%,636080,1032.80,0.62,3.40%,7.36%,26.63%,38.49%,26.94%,48.74%,1.42%,21.70%,28.83%,7.60%,7.74%,-0.92%,3.03%,0.06%,6.78%,9.59%,22.59%,0.09%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",339790.04,524.14,1.50%,10960918,7721.08,1.42,14.88%,19.76%,32.90%,257.82%,316.38%,313.78%,8.96%,146.02%,273.64%,56.91%,52.09%,-5.20%,38.02%,4.66%,12.45%,19.27%,106.80%,2.02%
"HPQ","NYSE","HP Inc","Technology","Computer Hardware",29434.46,32.64,2.22%,13146873,15653.93,0.84,6.95%,15.83%,27.60%,67.73%,46.50%,12.86%,4.77%,4.41%,-10.85%,11.14%,2.78%,-1.13%,95.76%,9.02%,7.95%,19.96%,42.75%,2.16%
"IQV","NYSE","IQVIA Holdings Inc","Healthcare","Diagnostics & Research",44074.94,267.77,-1.42%,1183743,1449.13,0.82,2.30%,15.20%,45.96%,53.46%,18.79%,45.46%,2.57%,8.79%,-0.36%,8.84%,10.65%,-1.59%,102.21%,2.61%,5.42%,16.36%,32.63%,-0.26%
"CNH","NYSE","CNH Industrial NV","Industrials","Farm & Heavy Construction Machinery",17823.26,14.40,4.05%,26022655,15627.71,1.67,23.29%,32.72%,33.95%,29.15%,56.18%,26.76%,6.23%,-19.31%,-34.59%,1.95%,20.24%,4.07%,74.31%,6.58%,25.02%,30.39%,34.00%,3.67%
"WNC","NYSE","Wabash National Corp","Industrials","Farm & Heavy Construction Machinery",582.95,14.31,0.35%,400689,1127.95,0.36,7.35%,13.93%,94.96%,55.37%,65.43%,26.30%,7.07%,-2.33%,-143.54%,-9.06%,,-4.03%,92.80%,9.91%,11.97%,10.82%,41.04%,0.99%
