"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"SGMT","NASD","Sagimet Biosciences Inc","Healthcare","Biotechnology",681.20,11.06,1.84%,937675,1260.92,0.74,0.64%,16.18%,70.15%,92.68%,86.82%,55.12%,5.14%,26.27%,18.57%,,-1.51%,125.21%,79.92%,20.46%,4.96%,24.73%,60.81%,2.88%
"TVTX","NASD","Travere Therapeutics Inc","Healthcare","Biotechnology",6363.57,67.51,1.95%,1559537,1692.97,0.92,0.42%,12.12%,44.44%,137.13%,76.68%,147.20%,3.63%,90.59%,-159.55%,48.17%,,4.32%,113.64%,13.07%,3.03%,11.07%,57.42%,2.91%
"HPQ","NYSE","HP Inc","Technology","Computer Hardware",29515.62,32.73,1.05%,14177708,15543.16,0.91,2.31%,12.59%,32.56%,77.30%,46.90%,15.37%,4.43%,4.42%,-10.85%,11.14%,2.84%,-0.90%,95.78%,9.02%,6.81%,17.80%,42.26%,1.74%
"ADM","NYSE","Archer Daniels Midland Co","Consumer Defensive","Farm Products",41887.11,86.91,0.42%,3666943,3700.41,0.99,1.79%,8.02%,6.93%,22.70%,51.17%,41.52%,3.10%,56.63%,313.75%,7.11%,19.36%,1.97%,89.62%,2.56%,5.77%,6.60%,19.83%,-1.24%
"AVAH","NASD","Aveanna Healthcare Holdings Inc","Healthcare","Medical Care Facilities",3025.51,13.86,-1.14%,3888677,2758.11,1.41,5.00%,54.86%,101.16%,97.16%,69.65%,67.80%,4.06%,36.04%,39.56%,13.73%,18.94%,7.09%,43.27%,4.62%,4.54%,26.03%,63.05%,-1.21%
"LFST","NASD","LifeStance Health Group Inc","Healthcare","Medical Care Facilities",4966.72,13.00,3.01%,5941430,4038.77,1.47,0.85%,13.04%,65.39%,95.78%,84.66%,151.45%,3.25%,702.67%,722.45%,26.08%,178.67%,12.73%,63.27%,4.69%,3.78%,11.95%,56.01%,3.17%
"TXG","NASD","10x Genomics Inc","Healthcare","Medical Devices",8648.72,66.38,-1.35%,2435117,3131.17,0.78,7.67%,13.51%,128.03%,224.44%,306.99%,427.24%,6.18%,-108.97%,-149.75%,-12.65%,-5.80%,3.48%,105.67%,13.72%,6.43%,26.16%,123.53%,1.86%
"PTEN","NASD","Patterson-UTI Energy Inc","Energy","Oil & Gas Drilling",4919.87,12.90,-0.23%,6835176,9080.59,0.75,-1.90%,16.64%,7.32%,31.36%,111.13%,135.83%,4.04%,94.39%,59.53%,0.71%,,1.23%,112.63%,7.84%,5.28%,19.33%,34.61%,-3.01%
"APA","NASD","APA Corp","Energy","Oil & Gas E&P",15601.15,44.53,-0.69%,6545935,5534.43,1.18,-0.37%,9.63%,17.18%,35.06%,82.05%,91.20%,2.42%,57.03%,26.33%,8.95%,2.36%,2.16%,104.44%,7.49%,3.79%,15.60%,31.45%,-3.38%
"CNQ","NYSE","Canadian Natural Resources Ltd","Energy","Oil & Gas E&P",104724.20,50.80,-1.07%,21498413,7869.17,2.73,-1.95%,6.70%,11.60%,7.49%,50.07%,62.82%,2.03%,69.29%,84.04%,69.52%,11.61%,-2.79%,79.05%,2.87%,1.26%,8.90%,18.75%,-2.59%
"COP","NYSE","Conoco Phillips","Energy","Oil & Gas E&P",164631.29,137.04,0.37%,5581761,7075.63,0.79,-0.12%,8.83%,14.28%,17.10%,46.39%,45.29%,1.89%,68.32%,106.84%,37.70%,16.86%,-1.69%,87.14%,1.41%,3.46%,12.27%,20.79%,-1.23%
