"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CRBG","NYSE","Corebridge Financial Inc","Financial","Asset Management",15535.17,34.85,-0.49%,5874539,4213.66,1.39,3.05%,5.03%,19.31%,44.07%,15.51%,11.13%,1.99%,3.41%,97.07%,24.67%,14.42%,11.15%,96.04%,3.05%,4.58%,6.86%,19.39%,0.06%
"IOVA","NASD","Iovance Biotherapeutics Inc","Healthcare","Biotechnology",4470.83,9.87,5.45%,19589686,16335.87,1.20,17.08%,39.01%,158.38%,153.73%,261.54%,329.13%,6.39%,55.81%,68.51%,65.65%,,4.52%,57.69%,22.40%,15.41%,50.54%,137.41%,4.44%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",358146.96,563.29,3.64%,12972597,7714.83,1.68,5.24%,17.40%,39.40%,268.14%,347.48%,341.17%,5.93%,151.27%,273.59%,56.72%,50.64%,-5.19%,38.84%,4.94%,15.08%,23.19%,110.16%,1.75%
"ADPT","NASD","Adaptive Biotechnologies Corp","Healthcare","Diagnostics & Research",4416.02,27.67,3.71%,5025504,2773.66,1.81,13.31%,11.71%,60.69%,106.65%,70.38%,114.33%,5.22%,-39.74%,-47.80%,21.53%,,2.82%,98.03%,7.56%,9.45%,15.32%,54.22%,2.14%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2770.37,53.55,1.73%,846208,1153.74,0.73,7.04%,15.46%,130.32%,204.26%,184.24%,277.64%,4.23%,107.55%,1412.42%,52.23%,46.93%,1.06%,100.15%,12.39%,6.87%,22.13%,103.86%,1.79%
"GH","NASD","Guardant Health Inc","Healthcare","Diagnostics & Research",23470.91,174.90,-0.43%,1523315,2501.73,0.61,7.45%,8.18%,37.35%,97.07%,71.24%,215.70%,5.73%,3.47%,-12.34%,44.33%,70.97%,-2.11%,100.87%,8.58%,6.05%,9.16%,46.32%,-0.06%
"ILMN","NASD","Illumina Inc","Healthcare","Diagnostics & Research",34568.43,228.93,2.99%,3373582,1952.21,1.73,11.67%,18.53%,39.35%,89.45%,74.54%,125.59%,4.65%,10.60%,-9.61%,9.84%,13.19%,-0.43%,103.74%,6.46%,6.21%,13.33%,47.76%,1.98%
"IQV","NYSE","IQVIA Holdings Inc","Healthcare","Diagnostics & Research",44247.78,268.82,-0.32%,1671594,1438.26,1.16,4.61%,11.43%,50.04%,59.60%,19.26%,43.90%,2.40%,8.79%,-0.36%,8.84%,10.65%,-1.28%,102.23%,2.32%,2.75%,12.53%,32.27%,-0.76%
"NTRA","NASD","Natera Inc","Healthcare","Diagnostics & Research",49778.75,345.34,-1.55%,1432634,1393.04,1.03,4.55%,9.92%,56.89%,74.08%,50.74%,97.33%,3.41%,11.35%,36.85%,37.71%,,1.40%,92.55%,4.09%,4.32%,14.85%,44.26%,-1.38%
"RVTY","NYSE","Revvity Inc","Healthcare","Diagnostics & Research",16261.49,145.73,3.95%,3403987,1584.94,2.15,17.67%,25.45%,43.97%,66.80%,50.63%,70.88%,4.35%,5.84%,-0.88%,1.31%,8.61%,-1.11%,97.26%,5.68%,13.91%,22.60%,40.84%,3.44%
"TMO","NYSE","Thermo Fisher Scientific Inc","Healthcare","Diagnostics & Research",239755.23,648.43,1.10%,2879921,2016.56,1.43,7.06%,10.75%,37.20%,37.17%,11.90%,34.88%,2.36%,9.79%,9.38%,10.49%,9.80%,-0.35%,94.29%,1.54%,4.61%,10.77%,20.69%,1.00%
"TEVA","NYSE","Teva- Pharmaceutical Industries Ltd","Healthcare","Drug Manufacturers - Specialty & Generic",44899.01,38.53,-1.83%,4821647,5191.02,0.93,4.56%,5.68%,17.08%,28.05%,23.45%,106.26%,3.36%,,-303.54%,-1.38%,,2.00%,19.00%,3.39%,3.45%,9.89%,16.97%,-1.26%
"HNGE","NYSE","Hinge Health Inc","Healthcare","Health Information Services",7563.49,93.73,1.45%,1733514,1960.79,0.88,2.65%,6.67%,38.22%,112.49%,101.79%,59.22%,5.36%,-11.49%,107.01%,53.00%,19.29%,14.36%,67.29%,10.52%,3.43%,8.48%,60.52%,1.79%
"SDGR","NASD","Schrodinger Inc","Healthcare","Health Information Services",1790.10,23.93,2.92%,2800926,1210.99,2.31,24.64%,37.53%,60.28%,94.71%,33.84%,25.22%,7.97%,-13.66%,113.42%,7.54%,13.73%,-0.52%,84.30%,17.52%,18.32%,33.62%,57.08%,2.75%
"SLDE","NASD","Slide Insurance Holdings Inc","Financial","Insurance - Property & Casualty",2998.55,25.67,-3.06%,1605881,1224.88,1.31,3.89%,18.84%,51.80%,40.73%,31.78%,82.32%,3.23%,11.88%,90.44%,47.86%,4.28%,9.21%,49.00%,8.77%,6.58%,15.90%,35.25%,-4.04%
"HAFN","NYSE","Hafnia Ltd","Industrials","Marine Shipping",4852.86,9.71,2.43%,2281849,1600.68,1.43,6.00%,23.54%,32.11%,45.36%,82.18%,53.40%,3.01%,107.63%,267.22%,47.21%,0.76%,0.95%,33.92%,0.37%,11.45%,21.65%,32.79%,1.25%
