"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",6808.26,51.37,-3.80%,1792430,3540.54,0.51,-16.85%,8.28%,-19.86%,-36.79%,-29.79%,-1.67%,5.72%,58.33%,106.03%,58.18%,52.47%,11.58%,89.39%,15.29%,-7.48%,-0.28%,-29.37%,-2.95%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2886.01,16.66,-9.06%,7560139,13008.18,0.58,-18.25%,28.95%,-56.46%,-8.16%,2.65%,85.83%,6.51%,8.81%,-33.24%,309.77%,,12.34%,78.84%,23.58%,4.90%,-3.45%,-14.63%,-5.66%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2844.91,11.38,-5.32%,10900260,31444.82,0.35,-15.14%,30.96%,-34.93%,40.15%,49.74%,25.05%,6.84%,67.32%,86.71%,89.56%,59.63%,7.00%,59.52%,16.17%,-1.33%,1.50%,9.76%,-3.15%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",40855.38,68.28,-5.91%,14286569,23741.07,0.60,-16.81%,6.84%,-49.71%,-2.75%,-2.12%,53.85%,5.33%,25.79%,39.33%,61.99%,,4.64%,54.66%,7.78%,-7.90%,-15.83%,-13.33%,-4.11%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",22269.99,87.72,-0.30%,17322839,13646.44,1.27,17.60%,40.67%,-22.45%,43.40%,10.62%,-35.04%,7.21%,339.07%,108.51%,6.57%,,5.42%,44.52%,12.77%,24.42%,26.07%,3.05%,-2.46%
"FUTU","NASD","Futu Holdings Ltd ADR","Financial","Capital Markets",11088.81,115.81,-6.33%,1901170,3325.96,0.57,5.76%,16.56%,29.02%,-21.08%,-29.47%,-39.25%,6.09%,-5.24%,43.54%,35.05%,12.05%,4.51%,43.01%,6.20%,7.20%,13.49%,-17.28%,-4.29%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",8927.91,22.84,-3.38%,4726358,7124.84,0.66,4.44%,0.71%,-20.28%,12.29%,2.15%,-10.68%,7.42%,-22.90%,-191.71%,-73.19%,,3.54%,77.65%,15.24%,8.24%,-7.22%,-9.66%,-2.64%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",14206.50,39.81,-4.94%,32096225,45748.50,0.70,-11.34%,7.39%,-29.95%,-6.02%,5.40%,85.77%,8.74%,-283.10%,-802.55%,2.30%,56.25%,21.48%,63.34%,31.90%,-0.72%,-7.89%,-14.35%,-2.55%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",22750.52,35.17,-5.56%,39805155,59149.05,0.67,-8.12%,16.84%,-1.15%,14.52%,20.16%,-19.85%,5.60%,19.51%,418.57%,93.16%,18.32%,23.68%,72.59%,16.23%,6.21%,15.13%,12.03%,-3.62%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1227.43,24.57,-10.43%,4683811,6234.12,0.75,-18.51%,26.91%,46.42%,77.91%,92.86%,121.95%,12.09%,63.51%,49.95%,687.32%,31.29%,14.90%,60.70%,20.82%,-4.23%,8.41%,47.13%,-7.63%
