"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",4671.81,35.25,-4.57%,4351113,3318.43,1.31,2.50%,-40.69%,-32.25%,-65.25%,-51.82%,-45.02%,6.47%,58.60%,106.03%,58.18%,54.53%,12.38%,89.47%,12.27%,-16.28%,-26.98%,-50.05%,-6.97%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3385.79,14.79,6.63%,8254143,9565.55,0.86,1.16%,-23.41%,-34.90%,-18.33%,-8.87%,59.38%,5.14%,12.50%,-33.24%,309.77%,,12.36%,78.81%,23.26%,-3.84%,-2.67%,-26.06%,3.07%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2887.41,11.55,7.04%,12932556,17508.79,0.74,6.26%,-10.74%,-19.57%,20.94%,51.97%,46.76%,6.71%,67.06%,86.71%,89.56%,62.87%,7.08%,58.29%,17.20%,5.36%,7.98%,6.94%,3.45%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",40587.54,67.82,6.47%,21816454,20840.76,1.05,9.46%,-14.33%,-37.19%,-2.39%,-2.78%,41.06%,5.06%,25.20%,39.33%,61.99%,,4.88%,54.83%,7.70%,3.71%,-3.46%,-15.60%,3.46%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",21602.29,85.09,5.77%,14053039,14215.00,0.99,-5.79%,18.63%,5.58%,-35.95%,7.30%,-35.07%,7.25%,340.19%,108.51%,6.57%,,6.17%,44.87%,10.72%,-6.54%,11.76%,-0.83%,2.52%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",8709.01,22.28,0.04%,3989813,6466.35,0.62,-7.67%,9.06%,-32.57%,3.24%,-0.36%,-32.51%,6.36%,-19.52%,-191.71%,-73.19%,,3.37%,77.66%,16.23%,-8.03%,-2.81%,-10.94%,-3.72%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",26508.55,40.35,9.50%,62170760,48942.36,1.27,7.95%,7.86%,45.25%,32.95%,37.85%,-10.13%,5.60%,19.50%,445.49%,93.16%,18.32%,23.04%,71.56%,16.32%,6.89%,21.03%,27.79%,6.09%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1192.96,23.88,8.50%,2792654,4093.47,0.68,1.49%,-21.91%,-2.33%,18.75%,87.44%,108.92%,6.63%,63.51%,49.95%,687.32%,31.29%,16.62%,60.82%,19.25%,-1.12%,2.60%,33.28%,5.29%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",344.96,10.73,7.41%,1398850,2009.53,0.70,2.78%,-26.66%,-58.02%,-23.52%,-21.91%,236.36%,5.06%,75.64%,60.11%,52.25%,55.56%,20.75%,37.84%,35.75%,-7.24%,-10.34%,-23.62%,2.68%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2520.33,34.95,2.82%,1557675,3591.36,0.43,-0.79%,-18.70%,-14.17%,68.51%,61.51%,14.18%,5.20%,-715.68%,27.46%,55.86%,,9.27%,50.29%,9.99%,-1.50%,-9.75%,14.46%,-1.47%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9872.00,31.98,-1.11%,5591236,5435.74,1.03,-1.84%,2.24%,13.12%,135.84%,122.55%,79.97%,6.10%,211.35%,221.42%,70.40%,,8.91%,61.50%,6.51%,0.98%,4.12%,51.07%,-3.51%
"WRBY","NYSE","Warby Parker Inc","Healthcare","Medical Instruments & Supplies",2988.84,24.18,2.68%,2125594,2907.77,0.73,-0.49%,-5.58%,-0.17%,0.54%,10.97%,-9.61%,5.54%,21.52%,358.04%,9.81%,37.69%,18.63%,101.70%,15.95%,-3.15%,-6.71%,-3.58%,-0.08%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",5299.94,69.22,7.15%,3303045,3029.54,1.09,7.90%,11.75%,-14.84%,0.96%,50.58%,108.12%,6.21%,88.94%,-13.90%,46.92%,97.07%,12.49%,106.86%,27.90%,20.43%,17.84%,14.74%,3.31%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",9146.30,77.16,1.62%,2458963,3205.29,0.77,0.10%,2.61%,104.29%,63.86%,184.51%,152.98%,7.68%,586.97%,16421.43%,56.23%,,5.06%,89.44%,11.27%,5.07%,12.79%,68.12%,3.88%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",4076.24,14.13,4.90%,5830956,6550.11,0.89,-14.73%,-9.42%,-22.70%,-20.53%,60.39%,189.55%,9.34%,215.01%,235.56%,497.89%,,16.16%,47.17%,11.24%,-17.60%,-7.19%,-7.88%,0.57%
"COMP","NYSE","Compass Inc","Real Estate","Real Estate Services",8044.92,10.48,1.45%,16066933,12923.60,1.24,3.46%,-14.80%,11.49%,29.70%,-0.85%,10.78%,5.26%,283.80%,63.96%,109.07%,,7.13%,89.87%,5.77%,-3.86%,-9.58%,3.18%,-1.87%
"EQPT","NASD","Equipmentshare.Com Inc","Industrials","Rental & Leasing Services",4662.44,18.37,4.49%,3883009,2928.47,1.33,4.26%,-5.99%,-21.36%,-25.14%,-35.54%,,5.50%,4435.39%,29.24%,26.33%,,6.59%,33.01%,13.15%,1.11%,-1.36%,-18.47%,-1.40%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4442.59,67.75,5.37%,7701462,10217.97,0.75,4.71%,-17.69%,-26.45%,38.95%,314.37%,1619.54%,8.11%,308.78%,208.25%,164.77%,,26.91%,71.64%,14.63%,6.38%,7.78%,19.27%,-0.23%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",50928.29,293.56,9.06%,4160611,4708.80,0.88,3.17%,-3.26%,-21.65%,132.36%,76.46%,17.72%,5.27%,117.07%,190.33%,104.45%,64.96%,4.17%,74.58%,6.33%,2.98%,-4.58%,27.36%,5.18%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",4885.13,31.85,1.69%,2768300,5539.71,0.50,1.79%,-4.98%,-47.21%,82.10%,119.81%,109.82%,5.87%,1787.50%,1193.88%,16.57%,,14.24%,100.38%,11.09%,2.06%,-7.42%,7.56%,-1.09%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",11587.86,93.98,1.47%,1500689,2603.75,0.58,6.01%,2.60%,15.53%,114.22%,50.46%,95.95%,5.73%,19.52%,81.82%,28.73%,20.47%,7.35%,93.30%,5.90%,1.98%,5.81%,40.50%,0.88%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3914.00,24.57,4.38%,6408442,5548.99,1.15,8.19%,-7.60%,41.13%,-8.59%,141.36%,184.70%,7.67%,304.05%,61.59%,23.27%,73.85%,9.21%,93.84%,13.60%,7.38%,6.78%,28.43%,4.38%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",853.60,13.79,5.19%,1373252,3590.90,0.38,12.02%,-28.18%,66.75%,281.99%,195.92%,44.70%,5.80%,185.71%,34.40%,17.67%,1.20%,11.72%,57.70%,7.19%,-1.36%,-9.21%,69.26%,3.45%
"CRWD","NASD","Crowdstrike Holdings Inc","Technology","Software - Infrastructure",251580.78,245.70,1.80%,12278884,10127.01,1.21,17.64%,15.40%,43.90%,125.51%,109.66%,120.61%,5.87%,34.47%,106.56%,25.83%,30.33%,3.14%,77.30%,2.46%,15.09%,19.10%,67.81%,4.09%
