"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",8018.29,60.50,-2.28%,1733209,3630.16,0.48,9.72%,24.03%,-10.08%,-23.92%,-17.32%,16.73%,7.90%,58.33%,106.03%,58.18%,52.47%,20.41%,83.22%,15.39%,16.01%,19.84%,-17.92%,-1.00%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3810.89,17.56,3.60%,20499631,13143.70,1.56,17.62%,18.25%,-50.78%,3.05%,8.19%,67.40%,9.35%,45.99%,-135.53%,198.65%,,28.05%,85.51%,25.46%,23.87%,-6.98%,-8.90%,22.88%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",3299.90,13.20,-2.15%,16213491,35922.86,0.45,11.58%,41.03%,15.18%,46.50%,73.68%,36.65%,8.53%,66.94%,86.71%,89.56%,59.63%,8.15%,50.98%,16.22%,28.51%,10.39%,29.42%,1.93%
"SARO","NYSE","StandardAero Inc","Industrials","Aerospace & Defense",8974.53,27.12,-0.99%,7817273,3680.84,2.12,-9.60%,-1.53%,1.42%,-9.27%,-5.44%,-3.69%,5.32%,57.64%,44.47%,4.63%,31.02%,38.82%,84.63%,6.75%,-5.45%,-2.89%,-2.88%,-1.67%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",19137.16,75.38,5.75%,10602990,13528.57,0.78,19.12%,14.75%,-40.44%,30.28%,-4.94%,-50.78%,6.71%,338.80%,108.51%,6.57%,,6.31%,41.54%,12.82%,15.30%,7.40%,-13.15%,7.52%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",15972.94,44.76,2.50%,87408361,45425.56,1.92,18.01%,16.93%,-18.87%,4.90%,18.51%,152.45%,7.38%,-277.43%,-802.55%,2.30%,77.06%,13.09%,54.50%,31.88%,15.63%,-1.24%,-5.16%,-2.65%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",11000.77,130.08,-5.79%,10632720,12065.79,0.88,4.72%,19.24%,-41.69%,168.76%,273.15%,465.07%,12.25%,384.62%,-74.24%,86.42%,,4.91%,66.71%,13.05%,15.12%,-3.37%,37.77%,-4.24%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",25331.54,39.16,4.12%,121970182,55745.17,2.19,33.29%,45.63%,22.37%,22.22%,33.79%,-15.00%,6.87%,15.54%,418.57%,93.16%,18.32%,7.87%,65.07%,16.23%,31.31%,26.47%,22.86%,2.30%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1360.81,27.24,0.78%,3332803,5972.57,0.56,12.42%,47.08%,81.96%,125.68%,113.81%,159.92%,10.78%,63.51%,49.95%,687.32%,31.29%,65.62%,62.49%,20.82%,21.87%,21.80%,68.18%,0.52%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",494.45,15.38,1.85%,2265824,3553.44,0.64,16.34%,37.20%,-26.80%,22.06%,11.94%,162.91%,13.50%,75.64%,60.11%,52.25%,55.56%,7.42%,33.09%,35.59%,32.33%,-2.17%,16.57%,2.88%
"CDE","NYSE","Coeur Mining Inc","Basic Materials","Gold",18965.40,18.45,-1.86%,44915771,34621.68,1.30,17.89%,15.96%,-6.53%,-20.06%,3.48%,55.96%,5.07%,33.66%,7.09%,124.47%,26.60%,30.27%,82.73%,5.32%,14.79%,12.62%,-0.47%,0.27%
"EQX","AMEX","Equinox Gold Corp","Basic Materials","Gold",13098.90,11.22,-2.69%,14834165,14087.09,1.05,4.47%,20.00%,-22.57%,-31.33%,-20.09%,65.24%,6.18%,70.21%,459.24%,60.83%,38.39%,3.43%,44.16%,3.93%,13.52%,11.92%,-14.83%,-1.75%
"ALHC","NASD","Alignment Healthcare Inc","Healthcare","Healthcare Plans",2792.07,13.46,-0.44%,6217830,6215.02,1.00,0.60%,-35.69%,-26.33%,-33.99%,-31.85%,-8.81%,5.63%,,127.27%,31.55%,,9.02%,110.71%,11.22%,-19.81%,-29.65%,-29.73%,-0.96%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",3120.68,60.90,3.69%,1691013,3713.58,0.46,8.25%,-16.40%,26.17%,221.71%,211.35%,152.28%,7.36%,37.62%,,47.64%,28.14%,8.29%,121.58%,13.80%,10.27%,-2.92%,78.49%,5.51%
"LFST","NASD","LifeStance Health Group Inc","Healthcare","Medical Care Facilities",4668.72,12.22,-0.08%,5042684,3729.55,1.35,14.63%,11.39%,50.86%,76.33%,73.58%,136.36%,8.01%,711.00%,722.45%,26.08%,169.90%,10.35%,58.67%,4.16%,10.18%,20.00%,58.97%,0.91%
"WRBY","NYSE","Warby Parker Inc","Healthcare","Medical Instruments & Supplies",3207.55,25.88,2.21%,1834485,3237.00,0.57,-4.01%,-7.27%,-9.16%,17.69%,18.77%,-3.47%,6.83%,21.52%,358.04%,9.81%,38.77%,9.93%,96.89%,16.96%,-0.87%,-2.68%,6.60%,0.66%
