"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",4380.24,33.05,-1.34%,3925465,3403.83,1.15,-10.53%,-35.66%,-26.29%,-67.55%,-54.83%,-51.90%,7.05%,58.60%,106.03%,58.18%,54.53%,12.54%,89.47%,12.27%,-14.30%,-29.99%,-52.76%,-0.87%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3488.81,15.24,-6.16%,7179494,9411.14,0.76,9.88%,-8.52%,-20.33%,-14.96%,-6.10%,47.10%,7.22%,12.50%,-33.24%,309.77%,,12.81%,78.81%,23.26%,1.86%,0.56%,-24.21%,-5.63%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2817.41,11.27,-4.17%,12565707,16540.48,0.76,4.45%,-0.97%,-0.97%,24.53%,48.29%,22.23%,6.33%,67.06%,86.71%,89.56%,62.87%,7.23%,58.29%,17.20%,3.41%,4.32%,3.23%,-3.59%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",42077.71,70.31,-2.32%,19112916,20132.61,0.95,10.38%,2.97%,-17.68%,6.42%,0.79%,32.89%,5.51%,25.20%,39.33%,61.99%,,4.89%,54.87%,7.70%,7.84%,1.30%,-13.04%,-3.51%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",23285.50,91.72,-3.03%,10647537,14607.08,0.73,14.01%,4.56%,29.22%,-9.34%,15.66%,-29.97%,6.77%,343.73%,108.51%,6.57%,,6.36%,44.87%,10.72%,-0.42%,16.87%,6.62%,-1.40%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",10081.03,25.79,-5.08%,4893166,6453.16,0.76,15.81%,12.92%,-9.76%,21.08%,15.34%,-22.18%,6.53%,-19.52%,-191.71%,-73.19%,,3.37%,77.66%,16.23%,4.52%,11.90%,3.11%,-2.97%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",27224.64,41.44,-0.24%,40773935,47217.45,0.86,12.46%,17.83%,27.70%,86.41%,41.58%,-11.81%,5.27%,19.50%,445.49%,93.16%,18.32%,23.02%,71.57%,16.32%,7.51%,20.58%,30.64%,-1.96%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1133.51,22.69,-5.58%,2037784,3966.62,0.51,3.09%,-7.65%,16.24%,50.36%,78.10%,62.07%,6.50%,63.51%,49.95%,687.32%,31.29%,16.48%,60.82%,19.25%,-4.43%,-4.05%,24.71%,-4.74%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2839.78,39.38,-2.16%,2136940,3398.32,0.63,15.86%,10.15%,-3.27%,91.44%,81.98%,19.04%,5.68%,-715.68%,27.46%,55.86%,,9.52%,50.29%,9.97%,10.29%,2.75%,27.73%,-1.80%
"DKNG","NASD","DraftKings Inc","Consumer Cyclical","Gambling",18901.19,21.25,-2.52%,16618416,11796.80,1.41,-12.66%,-18.17%,-13.37%,-8.84%,-38.33%,-50.89%,5.88%,1084.75%,-145.99%,-4.58%,,10.97%,81.57%,9.24%,-10.23%,-11.84%,-19.02%,-2.83%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9424.39,30.53,-0.46%,5523571,5580.42,0.99,-5.60%,-4.02%,4.70%,153.78%,112.46%,71.90%,7.21%,212.96%,221.42%,70.40%,,8.91%,61.50%,6.51%,-3.34%,-0.61%,42.31%,0.49%
