"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",7155.10,53.99,7.04%,4186236,3475.17,1.20,8.98%,1.18%,-17.35%,-47.52%,-26.21%,5.02%,7.29%,55.98%,261.98%,51.02%,50.90%,20.76%,79.70%,12.10%,11.88%,6.73%,-27.43%,3.91%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3029.61,13.96,6.56%,16063675,13246.53,1.21,12.85%,-26.10%,-44.93%,-21.75%,-13.99%,24.64%,8.76%,45.99%,-135.53%,198.65%,,28.75%,81.82%,27.02%,-0.23%,-37.26%,-27.09%,1.79%
"FIGS","NYSE","Figs Inc","Consumer Cyclical","Apparel Manufacturing",1812.46,10.85,-0.28%,4020878,3378.67,1.19,5.03%,9.82%,-22.33%,-2.25%,-4.49%,74.44%,5.36%,38.09%,5450.00%,28.02%,19.59%,5.04%,90.78%,13.13%,6.44%,-1.30%,-8.13%,4.13%
"ASST","NASD","Strive Inc","Financial","Asset Management",1045.51,12.42,5.25%,3083317,4153.91,0.74,3.67%,-5.26%,-24.06%,-14.13%,-15.85%,-80.65%,8.28%,59.66%,-79.68%,1516.41%,,62.43%,43.48%,30.06%,2.73%,-8.98%,-19.40%,4.63%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",14577.63,40.85,2.77%,40935143,49720.25,0.82,20.39%,-6.97%,-17.44%,-23.04%,8.15%,147.88%,14.86%,-277.50%,-802.55%,2.30%,77.06%,5.22%,48.47%,30.42%,6.69%,-15.78%,-14.55%,4.16%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",10562.36,131.63,19.44%,20864916,11775.76,1.77,49.34%,6.70%,-23.90%,198.08%,277.60%,493.20%,15.88%,497.41%,-2.56%,51.36%,,4.96%,72.15%,13.10%,23.06%,-6.80%,44.76%,2.38%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1274.66,26.67,15.55%,5225048,5819.59,0.90,33.89%,23.19%,93.12%,96.25%,109.34%,175.52%,12.98%,60.14%,203.99%,296.41%,34.81%,62.12%,61.11%,20.81%,35.10%,19.98%,69.73%,12.01%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",407.98,13.69,20.30%,2812782,3494.42,0.80,45.02%,-8.79%,6.37%,8.65%,-0.36%,113.91%,12.78%,78.98%,85.25%,48.24%,53.34%,7.64%,25.75%,40.18%,22.64%,-20.05%,6.06%,10.67%
"NEO","NASD","Neogenomics Inc","Healthcare","Diagnostics & Research",2092.86,16.29,2.84%,2691966,2712.26,0.99,21.57%,7.45%,81.00%,32.33%,38.52%,187.30%,6.62%,52.27%,104.85%,11.21%,56.84%,3.29%,107.75%,11.86%,11.84%,26.38%,49.39%,2.58%
"AMPX","NYSE","Amprius Technologies Inc","Industrials","Electrical Equipment & Parts",1530.99,10.81,6.82%,8572830,8020.37,1.07,18.40%,-17.42%,-46.96%,-17.79%,37.01%,43.37%,8.36%,80.86%,53.65%,152.89%,,14.27%,61.97%,21.30%,4.74%,-23.08%,-21.48%,1.98%
"TRU","NYSE","TransUnion","Financial","Financial Data & Stock Exchanges",15657.55,81.72,2.18%,1747609,2438.21,0.72,-2.48%,3.08%,18.35%,5.84%,-4.70%,-12.67%,5.73%,12.56%,33.20%,14.91%,14.63%,4.27%,114.25%,5.69%,4.50%,11.29%,6.88%,3.13%
"CDE","NYSE","Coeur Mining Inc","Basic Materials","Gold",16704.74,16.21,4.18%,32916251,32045.53,1.03,8.72%,-4.59%,-7.69%,-20.23%,-9.09%,76.00%,5.64%,82.00%,451.88%,137.76%,33.11%,29.90%,77.86%,5.46%,5.76%,-1.75%,-12.95%,0.87%
"SSRM","NASD","SSR Mining Inc","Basic Materials","Gold",5515.11,26.58,-1.52%,4646477,3164.20,1.47,4.60%,-13.25%,-6.21%,16.84%,21.26%,111.46%,5.60%,102.73%,-290.68%,83.75%,32.03%,4.57%,72.41%,4.26%,-1.06%,-5.78%,-0.25%,-4.55%
"WAY","NASD","Waystar Holding Corp","Healthcare","Health Information Services",4557.86,23.77,4.90%,3428998,2688.10,1.28,0.34%,-0.59%,13.84%,-9.72%,-27.42%,-31.40%,6.18%,17.32%,18.57%,18.11%,15.28%,3.61%,82.31%,9.95%,5.65%,13.77%,-10.87%,3.66%
"ALHC","NASD","Alignment Healthcare Inc","Healthcare","Healthcare Plans",2804.53,13.52,-7.14%,12510400,6157.31,2.03,-26.64%,-44.95%,-29.80%,-40.31%,-31.54%,-1.02%,9.95%,,127.27%,31.55%,,9.19%,105.13%,12.63%,-29.54%,-30.14%,-29.89%,-5.85%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",2963.88,57.84,9.96%,1955995,4021.83,0.49,20.17%,-14.58%,78.52%,192.12%,195.71%,144.05%,10.36%,37.62%,,47.64%,28.14%,8.54%,121.82%,19.79%,-6.26%,-7.81%,75.93%,3.56%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",7810.39,65.89,-2.97%,4170456,2937.41,1.42,8.02%,33.76%,44.72%,102.93%,142.96%,183.15%,8.26%,474.42%,16421.43%,56.23%,,3.61%,84.93%,12.55%,5.91%,31.34%,64.15%,-0.69%
"MP","NYSE","MP Materials Corp","Basic Materials","Other Industrial Metals & Mining",8450.71,47.47,8.28%,10261580,6069.09,1.69,15.00%,-10.45%,-28.29%,-19.69%,-6.04%,-27.44%,7.42%,146.84%,67.61%,118.59%,,4.25%,72.30%,19.75%,3.44%,-12.25%,-19.17%,3.92%
"COMP","NYSE","Compass Inc","Real Estate","Real Estate Services",8965.84,12.00,2.13%,12162481,13983.68,0.87,1.01%,-7.62%,69.97%,-2.28%,13.53%,45.63%,5.10%,270.76%,128.96%,99.38%,,25.15%,87.18%,7.11%,2.95%,15.19%,23.50%,0.42%
"UNIT","NASD","Uniti Group Inc","Real Estate","REIT - Specialty",2439.39,10.05,4.25%,2953296,2440.58,1.21,-3.46%,-8.97%,-12.30%,24.07%,43.37%,24.23%,8.79%,-138.77%,-809.52%,202.50%,,3.15%,89.90%,7.25%,-5.79%,-9.97%,12.93%,4.91%
"AMKR","NASD","AMKOR Technology Inc","Technology","Semiconductor Equipment & Materials",13881.04,55.87,9.89%,5750555,5875.41,0.98,22.28%,-20.05%,-21.27%,15.91%,41.51%,149.98%,9.65%,65.26%,216.53%,25.58%,30.51%,6.58%,50.42%,14.39%,-8.40%,-20.87%,3.52%,4.79%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4270.17,65.27,-4.95%,23514199,9833.34,2.39,52.64%,2.76%,-38.42%,211.70%,299.20%,2993.36%,21.50%,308.78%,208.68%,164.77%,,8.07%,65.64%,17.58%,23.13%,-13.76%,37.79%,0.73%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",61993.12,361.67,12.65%,9838174,5804.08,1.70,38.98%,-16.42%,79.71%,137.25%,117.40%,162.21%,11.33%,66.73%,148.21%,93.40%,50.74%,4.71%,71.89%,6.79%,9.83%,1.26%,72.74%,4.52%
"ASX","NYSE","ASE Technology Holding CoLtd ADR","Technology","Semiconductors",85093.95,38.70,5.51%,10689442,10919.10,0.98,14.06%,-10.66%,19.89%,99.38%,140.37%,287.78%,6.71%,99.81%,166.97%,23.83%,59.02%,9.71%,7.36%,0.43%,1.04%,-0.39%,52.29%,2.38%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",62975.18,227.15,3.26%,5171821,7503.70,0.69,17.87%,18.30%,,,-35.10%,,14.19%,,44.27%,94.35%,,48.10%,5.22%,13.02%,14.86%,7.98%,3.57%,2.69%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",10442.95,86.22,4.64%,1841246,2943.61,0.63,12.81%,-12.11%,63.98%,55.30%,38.04%,98.66%,7.92%,16.30%,57.82%,25.79%,20.34%,4.29%,91.39%,10.26%,1.18%,2.79%,41.05%,4.86%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3904.68,24.95,8.34%,6621579,7334.24,0.90,19.95%,36.71%,-9.24%,170.31%,145.09%,285.63%,6.88%,151.08%,51.10%,19.76%,55.47%,21.19%,89.48%,17.57%,19.76%,30.02%,47.78%,10.01%
"PCOR","NYSE","Procore Technologies Inc","Technology","Software - Application",8494.30,55.90,1.16%,14728149,3133.50,4.70,14.46%,26.93%,-9.98%,-1.24%,-23.15%,-11.26%,6.79%,23.65%,178.64%,15.83%,29.46%,6.40%,91.32%,11.40%,19.65%,23.14%,-4.63%,1.86%
