"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",6284.75,47.42,-1.98%,2135782,3498.90,0.61,-12.77%,4.01%,-28.00%,-46.30%,-35.19%,-13.23%,6.69%,58.33%,106.03%,58.18%,52.47%,11.58%,89.40%,12.72%,-14.80%,-7.85%,-34.44%,-0.23%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2802.86,16.18,0.43%,4628910,12056.05,0.38,-9.76%,42.05%,-64.60%,-8.43%,-0.31%,79.98%,5.74%,8.81%,-33.24%,309.77%,,12.34%,78.84%,23.54%,-2.09%,-3.23%,-17.49%,-0.80%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2817.42,11.27,0.00%,7787735,28857.60,0.27,-4.25%,44.86%,-56.49%,18.01%,48.29%,25.36%,5.66%,67.32%,86.71%,89.56%,59.63%,7.00%,59.56%,17.04%,-6.03%,2.24%,7.96%,-0.88%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",23925.26,94.24,4.82%,14208299,13827.26,1.03,12.65%,53.59%,-12.93%,8.06%,18.84%,-26.03%,7.84%,336.68%,108.51%,6.57%,,5.42%,44.62%,12.79%,25.96%,34.09%,10.97%,2.27%
"FUTU","NASD","Futu Holdings Ltd ADR","Financial","Capital Markets",11927.58,124.57,-2.18%,1095421,2142.23,0.51,10.50%,22.27%,18.74%,-18.75%,-24.14%,-32.27%,6.86%,-4.05%,43.54%,35.05%,12.91%,4.51%,43.06%,6.10%,11.67%,20.10%,-10.45%,-2.68%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",9885.59,25.29,2.64%,7211714,7153.66,1.01,7.75%,38.50%,-16.06%,15.27%,13.10%,3.61%,6.62%,-17.43%,-191.71%,-73.19%,,3.54%,77.63%,14.61%,16.01%,4.90%,0.40%,0.92%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",14463.43,40.53,2.40%,42792917,45454.40,0.94,-4.86%,38.28%,-36.72%,-8.39%,7.31%,81.30%,6.84%,-280.93%,-802.55%,2.30%,64.54%,21.48%,63.40%,30.61%,-1.48%,-3.66%,-12.01%,-0.30%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",24878.73,38.46,2.86%,41301178,58835.93,0.70,5.37%,49.65%,-6.88%,19.14%,31.40%,-14.08%,5.99%,19.51%,418.57%,93.16%,18.32%,23.68%,72.63%,16.19%,10.72%,23.97%,22.67%,-0.59%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1313.86,26.30,10.09%,3044277,6093.43,0.50,1.23%,52.38%,-11.15%,91.13%,106.44%,157.09%,8.01%,63.51%,49.95%,687.32%,31.29%,14.90%,60.76%,18.57%,-0.75%,16.03%,55.57%,7.79%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2634.99,36.54,1.87%,1962701,4164.99,0.47,-3.72%,16.74%,-13.68%,86.14%,68.85%,20.67%,5.67%,-715.68%,27.46%,55.86%,,9.49%,50.22%,9.08%,-13.27%,-13.65%,23.26%,-2.92%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9276.23,30.05,-3.81%,5172333,6064.28,0.85,-4.81%,-1.70%,34.57%,119.99%,109.12%,76.56%,6.52%,202.01%,221.42%,70.40%,,8.65%,61.57%,6.54%,-1.22%,-0.37%,50.28%,-3.62%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",2687.68,52.45,1.14%,1073423,3332.66,0.32,2.56%,20.02%,-3.00%,155.98%,168.15%,116.20%,5.37%,37.62%,,47.64%,28.14%,8.93%,121.86%,12.95%,-5.75%,-13.85%,46.74%,-2.82%
"BZ","NASD","Kanzhun Ltd ADR","Communication Services","Internet Content & Information",7062.12,18.00,-4.46%,11941649,4213.92,2.83,14.07%,11.80%,33.63%,10.29%,-11.68%,-21.23%,7.42%,7.11%,182.69%,21.23%,12.55%,5.68%,80.77%,6.20%,10.13%,18.87%,9.83%,-2.70%
"AVAH","NASD","Aveanna Healthcare Holdings Inc","Healthcare","Medical Care Facilities",3016.78,13.82,1.47%,3713586,2585.94,1.44,6.55%,41.74%,88.54%,91.41%,69.16%,76.05%,5.04%,34.30%,39.56%,13.73%,18.94%,6.66%,43.02%,5.35%,21.79%,37.64%,66.97%,1.47%
"WRBY","NYSE","Warby Parker Inc","Healthcare","Medical Instruments & Supplies",3123.57,25.27,-0.82%,1286977,2957.69,0.44,-7.98%,-2.92%,-1.75%,-1.48%,15.97%,-4.75%,5.27%,21.52%,358.04%,9.81%,38.77%,18.59%,101.80%,17.74%,-5.30%,-6.06%,2.62%,-1.63%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",4046.54,52.85,2.01%,1270919,2904.53,0.44,-2.56%,21.72%,-23.05%,3.71%,14.97%,78.37%,6.50%,59.85%,-13.90%,46.92%,84.02%,13.06%,106.84%,28.66%,-7.53%,-16.43%,-11.00%,-0.68%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",8130.44,68.59,-1.63%,1692683,2905.79,0.58,-1.39%,8.27%,72.25%,90.21%,152.91%,160.20%,7.56%,519.20%,16421.43%,56.23%,,4.84%,89.30%,10.89%,-0.88%,14.76%,58.68%,-1.99%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",5449.40,18.89,3.56%,5046126,6392.66,0.79,6.78%,72.51%,-8.74%,5.89%,114.42%,348.69%,6.84%,222.91%,235.56%,497.89%,,16.12%,47.18%,11.47%,23.15%,23.84%,29.15%,4.65%
"MP","NYSE","MP Materials Corp","Basic Materials","Other Industrial Metals & Mining",10513.24,59.03,-0.47%,4372444,6035.63,0.72,7.25%,54.93%,-11.67%,-1.62%,16.84%,-17.32%,7.56%,107.20%,39.60%,119.66%,,8.13%,79.00%,20.16%,9.27%,13.76%,2.12%,-0.79%
"EQPT","NASD","Equipmentshare.Com Inc","Industrials","Rental & Leasing Services",4644.66,18.30,1.33%,2096009,2769.24,0.76,0.16%,1.89%,-19.95%,-37.90%,-35.79%,,5.58%,4435.39%,29.24%,26.33%,,6.68%,33.03%,14.17%,-6.84%,-5.90%,-20.25%,1.16%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4388.16,66.92,2.67%,6828007,10404.65,0.66,-8.48%,81.01%,-42.16%,80.28%,309.30%,2231.71%,7.89%,308.78%,208.25%,164.77%,,26.55%,71.54%,17.11%,-9.10%,1.97%,25.83%,-4.81%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",12827.03,104.03,12.10%,3822904,2673.76,1.43,15.95%,41.97%,42.96%,150.31%,66.55%,112.35%,5.68%,19.55%,81.82%,28.73%,20.70%,7.83%,93.19%,7.79%,16.05%,18.89%,60.77%,7.91%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3925.15,24.64,5.80%,4218064,6042.54,0.70,8.50%,19.09%,45.45%,37.19%,142.04%,228.97%,6.08%,303.76%,61.59%,23.27%,73.85%,9.21%,93.76%,14.46%,-3.02%,13.77%,34.30%,2.33%
"AEVA","NASD","Aeva Technologies Inc","Technology","Software - Infrastructure",1142.47,16.39,3.80%,1554361,2075.12,0.75,-13.14%,17.16%,-36.57%,20.16%,23.42%,3.93%,7.39%,10.76%,64.76%,11.34%,16.51%,3.41%,58.02%,9.00%,-20.63%,-19.66%,-3.32%,-0.49%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",943.35,15.24,1.74%,1723899,3538.23,0.49,-6.16%,33.92%,99.22%,296.88%,227.04%,85.85%,5.90%,206.12%,34.40%,17.67%,1.20%,11.79%,57.70%,3.06%,-12.91%,0.33%,101.81%,-1.49%
"IOT","NYSE","Samsara Inc","Technology","Software - Infrastructure",24473.58,41.87,5.10%,5185167,6058.76,0.86,7.41%,8.05%,32.63%,44.58%,18.11%,17.45%,5.07%,28.23%,294.10%,30.52%,28.05%,8.99%,68.26%,7.99%,6.11%,14.35%,24.51%,2.42%
"RBRK","NYSE","Rubrik Inc","Technology","Software - Infrastructure",22027.74,107.02,11.33%,7936983,3608.58,2.20,9.74%,48.82%,52.19%,96.98%,39.93%,22.27%,5.95%,3201.54%,61.43%,38.99%,,4.89%,62.71%,9.81%,13.90%,27.10%,56.53%,4.93%
"UUUU","AMEX","Energy Fuels Inc","Energy","Uranium",3934.45,15.74,0.25%,4395171,8667.03,0.51,13.24%,46.55%,-14.64%,-31.09%,8.25%,38.07%,7.08%,34.21%,-34.98%,496.11%,,6.44%,73.55%,21.56%,10.76%,15.23%,-9.64%,-0.06%
