"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",5493.52,41.45,-9.04%,4225557,3516.64,1.20,-19.31%,-13.91%,-22.74%,-55.45%,-43.35%,-22.39%,5.50%,58.33%,106.03%,58.18%,52.47%,11.71%,89.42%,12.72%,-24.74%,-18.96%,-42.48%,-8.34%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2660.81,15.36,-0.07%,4419551,11379.96,0.39,-7.80%,24.47%,-59.80%,-14.62%,-5.36%,75.14%,5.19%,12.50%,-33.24%,309.77%,,12.41%,78.84%,23.54%,-8.52%,-6.47%,-21.90%,3.09%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",24257.84,95.55,9.65%,19718557,13966.46,1.41,8.93%,52.61%,-8.97%,-0.61%,20.49%,-27.60%,7.78%,336.77%,108.51%,6.57%,,6.37%,44.63%,12.79%,22.81%,35.11%,12.65%,9.78%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",9615.88,24.60,5.99%,5757965,7228.48,0.80,7.71%,17.09%,-20.16%,13.21%,10.02%,4.73%,7.30%,-17.43%,-191.71%,-73.19%,,3.57%,77.62%,14.61%,11.58%,3.71%,-2.05%,6.26%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",14606.14,37.12,4.70%,39416894,45577.82,0.86,-6.77%,0.86%,-43.19%,-10.33%,-1.73%,40.16%,5.61%,50.35%,-361.57%,-26.74%,,19.95%,63.40%,30.61%,-9.34%,-9.83%,-19.03%,3.64%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",24115.42,37.28,0.54%,22817714,58218.13,0.39,6.00%,31.27%,-20.48%,17.12%,27.37%,-10.26%,5.73%,19.51%,418.57%,93.16%,18.32%,23.74%,72.64%,16.19%,4.71%,18.95%,18.99%,2.04%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1182.47,23.67,-1.29%,2190085,5368.35,0.41,-3.66%,11.86%,-18.04%,66.57%,85.79%,146.56%,8.95%,63.51%,49.95%,687.32%,31.29%,16.53%,60.73%,18.36%,-11.25%,4.59%,38.97%,-0.13%
"AFRM","NASD","Affirm Holdings Inc","Financial","Credit Services",25121.03,74.45,-4.26%,11637751,4270.91,2.72,-3.16%,4.11%,2.11%,59.52%,0.03%,-15.84%,5.52%,-65.28%,2187.18%,33.55%,-10.64%,5.94%,78.76%,5.10%,-2.63%,-3.62%,11.93%,-1.78%
"NEO","NASD","Neogenomics Inc","Healthcare","Diagnostics & Research",2300.99,17.91,-0.78%,1579097,2819.76,0.56,9.14%,17.14%,71.55%,88.53%,52.30%,103.99%,5.44%,52.27%,104.85%,11.21%,57.44%,9.80%,113.66%,12.60%,7.42%,17.74%,55.48%,0.79%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2483.55,34.44,-0.52%,1644030,4066.48,0.40,-3.66%,-11.71%,-23.35%,70.07%,59.15%,20.72%,5.39%,-715.68%,27.46%,55.86%,,9.19%,50.22%,9.08%,-17.03%,-17.91%,15.82%,0.67%
