"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",5260.27,39.69,-0.73%,4070259,3260.23,1.25,-4.25%,-31.84%,-20.04%,-62.59%,-45.76%,-36.35%,5.97%,58.60%,106.03%,58.18%,52.47%,12.40%,89.59%,12.72%,-22.07%,-21.49%,-44.52%,-3.57%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",24417.78,96.18,-5.75%,12774011,13945.54,0.92,0.66%,44.26%,16.54%,-14.00%,21.29%,-14.48%,8.07%,336.58%,108.51%,6.57%,,6.31%,44.89%,12.79%,12.35%,31.88%,12.88%,-4.44%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",10573.55,27.05,2.73%,4307608,7109.15,0.61,9.96%,34.11%,-11.34%,25.84%,20.97%,11.68%,7.11%,-22.18%,-191.71%,-73.19%,,3.57%,77.66%,14.61%,15.63%,16.31%,7.88%,2.87%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",26449.43,40.26,1.69%,42115963,56479.93,0.75,7.99%,29.33%,-8.48%,25.89%,37.55%,0.55%,5.84%,19.51%,445.49%,93.16%,18.32%,23.52%,71.56%,15.94%,7.43%,26.21%,28.24%,1.50%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1297.87,25.98,9.34%,3300960,4476.84,0.74,9.76%,-0.50%,0.50%,50.35%,103.92%,159.28%,5.60%,63.51%,49.95%,687.32%,31.29%,16.65%,60.75%,18.36%,-0.83%,12.91%,49.33%,8.25%
"AFRM","NASD","Affirm Holdings Inc","Financial","Credit Services",24321.33,72.08,-0.37%,3359092,4374.38,0.77,-3.18%,-4.21%,10.11%,41.86%,-3.16%,-16.07%,5.61%,-64.31%,2187.18%,33.55%,-10.37%,6.05%,78.15%,5.10%,-4.40%,-6.32%,8.32%,-0.25%
"OLLI","NASD","Ollies Bargain Outlet Holdings Inc","Consumer Defensive","Discount Stores",4566.85,76.88,0.41%,1814506,2006.77,0.90,1.94%,-5.83%,-2.31%,-27.66%,-29.86%,-41.92%,6.40%,19.36%,42.99%,9.09%,11.92%,3.54%,120.41%,12.14%,1.80%,6.15%,-17.26%,0.50%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",4897.20,63.96,16.29%,4992103,2849.21,1.75,25.98%,10.35%,-11.43%,29.34%,39.13%,146.47%,5.46%,59.88%,-13.90%,46.92%,84.02%,13.17%,106.86%,27.85%,13.78%,7.29%,7.27%,3.41%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",9100.07,76.77,3.27%,2568583,2928.77,0.88,5.18%,24.40%,81.19%,101.39%,183.08%,170.22%,5.22%,525.70%,16421.43%,56.23%,,4.91%,89.32%,10.89%,5.99%,18.88%,72.64%,0.35%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",5515.76,19.12,8.82%,10301708,6623.93,1.56,7.42%,34.84%,16.23%,-2.94%,117.03%,313.85%,6.51%,212.78%,235.56%,497.89%,,16.08%,47.18%,11.48%,12.15%,24.93%,27.31%,7.90%
"EQPT","NASD","Equipmentshare.Com Inc","Industrials","Rental & Leasing Services",4923.86,19.40,-0.77%,2420202,2819.87,0.86,10.16%,-5.18%,-2.85%,-30.71%,-31.93%,,5.15%,4435.39%,29.24%,26.33%,,6.64%,33.03%,14.18%,2.00%,3.48%,-14.66%,-0.56%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",4561.27,69.56,12.85%,13733134,10303.83,1.33,14.77%,-21.47%,-23.37%,80.39%,325.44%,2136.66%,8.51%,308.78%,208.25%,164.77%,,26.75%,71.64%,17.11%,-0.03%,10.60%,26.66%,7.88%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",50111.18,288.85,-6.94%,5701238,4955.87,1.15,-2.74%,-13.56%,-16.60%,136.16%,73.63%,33.66%,6.37%,117.07%,190.33%,104.45%,64.96%,4.28%,74.57%,6.15%,-2.75%,-12.04%,27.87%,-4.98%
"ESTC","NYSE","Elastic N.V","Technology","Software - Application",9283.33,88.42,-3.69%,2487605,2265.42,1.10,-9.36%,17.72%,42.29%,66.05%,17.21%,-4.20%,5.44%,30.73%,31.14%,15.13%,22.81%,3.47%,87.26%,6.98%,1.85%,21.99%,38.50%,-1.73%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",10693.93,86.73,-0.99%,1872556,2676.81,0.70,-13.33%,-3.12%,1.24%,105.62%,38.86%,71.98%,6.11%,19.52%,81.82%,28.73%,20.47%,7.56%,93.23%,7.77%,-6.06%,-2.69%,31.75%,2.94%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3423.36,21.49,4.37%,5745498,5502.42,1.04,-5.70%,-6.40%,10.89%,-1.56%,111.10%,185.77%,5.47%,304.05%,61.59%,23.27%,73.85%,9.23%,93.82%,14.45%,-11.98%,-3.57%,14.91%,5.60%
"CRWD","NASD","Crowdstrike Holdings Inc","Technology","Software - Infrastructure",215046.80,210.02,-1.45%,7873109,10268.03,0.77,-9.08%,-2.05%,27.52%,93.51%,79.21%,96.25%,6.11%,34.36%,106.56%,25.83%,30.07%,3.25%,77.31%,2.41%,0.10%,4.22%,46.97%,0.08%
"FLYW","NASD","Flywire Corp","Technology","Software - Infrastructure",2186.37,17.97,-3.13%,1482298,2103.98,0.70,-4.87%,1.07%,29.47%,32.52%,26.91%,35.93%,5.29%,277.75%,32.39%,27.18%,107.40%,9.26%,104.52%,9.97%,-3.32%,0.19%,21.70%,-2.18%
"IOT","NYSE","Samsara Inc","Technology","Software - Infrastructure",23468.21,40.15,-0.12%,10687493,6233.76,1.71,-1.71%,-1.79%,17.88%,17.54%,13.26%,-3.32%,6.63%,38.05%,193.54%,29.88%,28.33%,8.94%,68.25%,7.99%,0.95%,6.18%,19.24%,1.49%
"PATH","NYSE","UiPath Inc","Technology","Software - Infrastructure",7258.87,14.01,-7.77%,62435601,68627.04,0.91,-24.96%,-6.91%,25.43%,17.04%,-14.52%,18.73%,6.06%,8.94%,2279.31%,13.42%,13.36%,9.98%,68.82%,29.51%,-15.61%,0.33%,8.66%,-7.59%
"PLTR","NASD","Palantir Technologies Inc","Technology","Software - Infrastructure",409246.77,170.30,-2.31%,24438745,40781.56,0.60,-8.63%,-0.99%,24.79%,8.87%,-4.19%,9.10%,5.24%,112.65%,221.57%,92.83%,66.12%,3.05%,62.71%,3.11%,-3.61%,12.75%,12.49%,-1.90%
