"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",6411.98,48.38,-1.67%,1398173,3520.42,0.40,-16.87%,-2.34%,-23.84%,-42.02%,-33.88%,-11.54%,6.43%,58.33%,106.03%,58.18%,52.47%,11.58%,89.40%,12.72%,-13.06%,-6.14%,-33.22%,-1.85%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2790.74,16.11,-2.95%,5310601,12790.34,0.42,-13.01%,30.23%,-60.06%,1.38%,-0.74%,80.81%,6.36%,8.81%,-33.24%,309.77%,,12.34%,78.84%,23.54%,-1.34%,-4.46%,-17.71%,-1.77%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",2817.42,11.27,-1.83%,7764746,30427.31,0.26,-9.11%,31.51%,-53.04%,30.74%,48.29%,21.31%,5.66%,67.32%,86.71%,89.56%,59.63%,7.00%,59.56%,17.04%,-4.92%,1.83%,8.21%,-3.26%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",22825.98,89.91,-2.29%,15102777,13836.44,1.09,14.40%,39.79%,-12.40%,8.14%,13.38%,-30.33%,8.52%,336.68%,108.51%,6.57%,,5.42%,44.62%,12.79%,22.63%,28.46%,5.82%,0.22%
"FUTU","NASD","Futu Holdings Ltd ADR","Financial","Capital Markets",12192.80,127.34,1.36%,1369478,2393.23,0.57,16.38%,25.04%,15.53%,-16.07%,-22.45%,-32.96%,7.28%,-4.06%,43.54%,35.05%,12.91%,4.51%,43.06%,6.10%,15.25%,23.45%,-8.66%,2.14%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",9631.51,24.64,-0.61%,4460478,7150.11,0.62,12.51%,17.67%,-17.78%,7.93%,10.20%,-0.32%,8.04%,-17.43%,-191.71%,-73.19%,,3.54%,77.63%,14.61%,14.01%,1.53%,-2.30%,3.27%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",14124.42,39.58,-6.23%,37518833,45492.93,0.82,-7.61%,16.65%,-41.66%,-10.11%,4.79%,72.16%,7.74%,-280.93%,-802.55%,2.30%,64.54%,21.48%,63.40%,30.61%,-3.52%,-6.75%,-14.28%,-3.93%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",24186.58,37.39,-2.78%,32399488,58983.54,0.55,2.21%,31.42%,-2.09%,11.28%,27.74%,-15.71%,6.53%,19.51%,418.57%,93.16%,18.32%,23.68%,72.63%,16.19%,9.33%,21.25%,19.23%,-1.67%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1193.46,23.89,-1.89%,2202062,6156.61,0.36,-15.58%,19.93%,26.87%,77.75%,87.52%,122.03%,9.11%,63.51%,49.95%,687.32%,31.29%,14.90%,60.76%,18.57%,-8.85%,5.50%,41.98%,-0.46%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2586.67,35.87,-0.99%,1569775,4274.54,0.37,-10.46%,5.78%,-18.90%,81.16%,65.76%,16.08%,6.79%,-716.26%,27.46%,55.86%,,9.49%,50.22%,9.08%,-14.76%,-15.48%,21.23%,-0.84%
