"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",6485.84,48.94,6.79%,4191444,2879.03,1.59,-2.04%,2.32%,-45.73%,-54.47%,-33.11%,1.30%,6.02%,55.98%,261.98%,51.02%,50.90%,21.30%,77.98%,13.31%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3205.40,14.77,-0.94%,7176179,14062.10,0.56,-13.22%,-44.52%,-37.60%,-23.07%,-9.00%,33.30%,6.99%,56.85%,-135.53%,198.65%,,16.23%,72.10%,26.54%
"ASST","NASD","Strive Inc","Financial","Asset Management",1039.36,12.55,1.13%,2159109,4427.97,0.53,1.29%,-17.16%,0.97%,-42.95%,-14.97%,-89.26%,5.45%,59.66%,-79.68%,1516.41%,,65.44%,44.02%,27.34%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",13699.76,38.39,-0.52%,28004190,46246.29,0.66,-10.73%,-35.77%,-18.96%,-23.72%,1.64%,127.43%,8.69%,-231.50%,-877.11%,13.25%,89.74%,4.81%,46.71%,24.68%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",8714.36,108.60,-13.43%,8069914,11916.07,0.74,-5.10%,-35.76%,-25.81%,222.06%,211.53%,271.41%,8.36%,497.54%,-2.56%,51.36%,,12.20%,72.59%,14.18%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",873.67,18.28,-2.14%,3679253,6027.21,0.67,-11.35%,-25.17%,30.66%,24.02%,43.49%,62.78%,9.56%,60.14%,203.99%,296.41%,34.81%,37.57%,57.44%,17.47%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",329.00,11.04,-13.68%,2774220,3826.77,0.79,-19.71%,-56.71%,1.28%,-50.02%,-19.65%,47.20%,8.13%,78.68%,85.25%,48.24%,58.48%,3.80%,24.96%,36.15%
"AMPX","NYSE","Amprius Technologies Inc","Industrials","Electrical Equipment & Parts",1586.22,11.20,0.72%,3373174,8598.23,0.43,-3.28%,-31.33%,-37.40%,11.89%,41.95%,49.53%,5.89%,80.86%,53.65%,152.89%,,14.31%,63.18%,19.99%
"SSRM","NASD","SSR Mining Inc","Basic Materials","Gold",5626.12,27.11,-2.50%,2340959,3085.77,0.83,-3.85%,-0.42%,-17.43%,18.46%,23.70%,110.36%,5.20%,110.80%,-290.68%,83.75%,32.00%,15.04%,71.49%,4.11%
"TEM","NASD","Tempus AI Inc","Healthcare","Health Information Services",10224.41,56.94,-2.95%,2016319,6531.09,0.34,-0.58%,19.07%,14.96%,-17.79%,-3.57%,1.88%,8.06%,42.04%,-77.97%,36.12%,,3.06%,53.08%,31.67%
"ALHC","NASD","Alignment Healthcare Inc","Healthcare","Healthcare Plans",4306.27,20.83,-1.75%,1401429,5916.87,0.26,3.99%,5.47%,-2.11%,-2.11%,5.47%,57.09%,9.95%,,213.80%,33.26%,,6.57%,104.04%,12.46%
"APLD","NASD","Applied Digital Corp","Technology","Information Technology Services",8173.01,28.60,0.46%,15056265,21841.59,0.75,-9.03%,-33.02%,-9.12%,-25.15%,16.64%,186.86%,7.32%,-1075.93%,-120.39%,139.29%,,5.01%,70.16%,27.49%
